contestant_id,season_idx,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,estimated_strength,fan_votes
264,21,10,2,70,week5_percentage,0.095394737,4,1766,14.95532889,1.895002556
265,21,10,1,233,week5_percentage,0.105263158,4,1767,15.9960289,1.878475517
267,21,5,9,87,week5_percentage,0.105263158,4,1768,10.88562737,1.493578379
268,21,10,3,221,week5_percentage,0.128289474,4,1769,18.59014455,1.833233609
269,21,7,6,214,week5_percentage,0.111842105,4,1770,16.81229759,1.872379073
260,21,6,8,103,week6_percentage,0.137546468,5,1771,11.59954088,1.2829598
261,21,7,7,207,week6_percentage,0.124535316,5,1772,16.00483583,1.715372207
262,21,8,5,32,week6_percentage,0.117100372,5,1773,15.91300948,1.77275372
263,21,9,4,258,week6_percentage,0.128252788,5,1774,17.16877145,1.754005684
264,21,10,2,70,week6_percentage,0.115241636,5,1775,15.50891174,1.762815412
265,21,10,1,233,week6_percentage,0.130111524,5,1776,17.20517843,1.740340112
268,21,10,3,221,week6_percentage,0.133828996,5,1777,17.37826385,1.718782198
269,21,7,6,214,week6_percentage,0.1133829,5,1778,15.50840679,1.778566714
261,21,7,7,207,week7_percentage,0.14229249,6,1779,12.45082799,1.313479523
262,21,8,5,32,week7_percentage,0.122529644,6,1780,16.01371331,1.732958329
263,21,9,4,258,week7_percentage,0.154150198,6,1781,19.02174789,1.636583008
264,21,10,2,70,week7_percentage,0.126482213,6,1782,16.15027837,1.707886076
265,21,10,1,233,week7_percentage,0.154150198,6,1783,18.72490866,1.62085471
268,21,10,3,221,week7_percentage,0.166007905,6,1784,20.02412011,1.587245305
269,21,7,6,214,week7_percentage,0.134387352,6,1785,12.3686672,1.373987035
262,21,8,5,32,week8_percentage,0.166189112,7,1786,16.16799133,1.371802449
263,21,9,4,258,week8_percentage,0.206303725,7,1787,26.0836186,1.509434482
264,21,10,2,70,week8_percentage,0.186246418,7,1788,22.33391499,1.524554379
265,21,10,1,233,week8_percentage,0.214899713,7,1789,27.32393549,1.482895374
268,21,10,3,221,week8_percentage,0.226361032,7,1790,29.32655585,1.456299456
263,21,9,4,258,week9_percentage,0.264026403,8,1791,26.43455992,1.032634549
264,21,10,2,70,week9_percentage,0.231023102,8,1792,32.11080721,1.507409668
265,21,10,1,233,week9_percentage,0.254125413,8,1793,36.00113678,1.425589226
268,21,10,3,221,week9_percentage,0.250825083,8,1794,34.90996139,1.422836398
264,21,10,2,70,week10_percentage,0.31502925,9,1795,51.73699854,1.271033664
265,21,10,1,233,week10_percentage,0.343930754,9,1796,67.04291026,1.284769942
268,21,10,3,221,week10_percentage,0.341039996,9,1797,64.05771039,1.26376898
270,22,5,10,249,week1_percentage,0.075313808,0,1798,22.62664594,2.479584669
271,22,10,3,93,week1_percentage,0.079497908,0,1799,23.35254723,2.475632302
272,22,10,1,138,week1_percentage,0.092050209,0,1800,26.40079017,2.491729571
273,22,4,11,75,week1_percentage,0.075313808,0,1801,21.65097835,2.435507078
274,22,7,8,218,week1_percentage,0.083682008,0,1802,24.03011738,2.468703971
275,22,8,6,269,week1_percentage,0.062761506,0,1803,19.73727845,2.449556202
276,22,9,5,283,week1_percentage,0.079497908,0,1804,23.85940895,2.497104879
277,22,2,13,22,week1_percentage,0.058577406,0,1805,19.22168684,2.45861641
278,22,10,2,167,week1_percentage,0.092050209,0,1806,55.79825445,3.240078197
279,22,2,12,72,week1_percentage,0.071129707,0,1807,19.6737677,2.375272805
280,22,6,9,213,week1_percentage,0.075313808,0,1808,20.85089804,2.397853455
281,22,10,4,83,week1_percentage,0.066945607,0,1809,21.29088797,2.489796024
282,22,7,7,279,week1_percentage,0.087866109,0,1810,25.18760511,2.480217842
270,22,5,10,249,week2_percentage,0.08226691,1,1811,20.80732957,2.336717964
271,22,10,3,93,week2_percentage,0.087751371,1,1812,21.54483799,2.32497641
272,22,10,1,138,week2_percentage,0.087751371,1,1813,21.83846912,2.338513212
273,22,4,11,75,week2_percentage,0.069469835,1,1814,18.55663043,2.330908974
274,22,7,8,218,week2_percentage,0.071297989,1,1815,19.22612642,2.350827748
275,22,8,6,269,week2_percentage,0.071297989,1,1816,18.87746232,2.332526384
276,22,9,5,283,week2_percentage,0.080438757,1,1817,20.84173447,2.353894257
277,22,2,13,22,week2_percentage,0.062157221,1,1818,13.11306276,2.045787381
278,22,10,2,167,week2_percentage,0.08226691,1,1819,43.49827312,3.07413387
279,22,2,12,72,week2_percentage,0.074954296,1,1820,13.26064149,1.9483097
280,22,6,9,213,week2_percentage,0.069469835,1,1821,18.19773052,2.311378704
281,22,10,4,83,week2_percentage,0.074954296,1,1822,19.97366745,2.357924092
282,22,7,7,279,week2_percentage,0.085923218,1,1823,21.32438692,2.330215663
270,22,5,10,249,week3_percentage,0.077868852,2,1824,16.640252,2.150584316
271,22,10,3,93,week3_percentage,0.086065574,2,1825,17.71867342,2.143774561
272,22,10,1,138,week3_percentage,0.102459016,2,1826,20.52874331,2.151773006
273,22,4,11,75,week3_percentage,0.086065574,2,1827,17.02062818,2.103581515
274,22,7,8,218,week3_percentage,0.086065574,2,1828,17.52461655,2.132762035
275,22,8,6,269,week3_percentage,0.086065574,2,1829,17.20306024,2.114242772
276,22,9,5,283,week3_percentage,0.090163934,2,1830,18.69195165,2.1624464
278,22,10,2,167,week3_percentage,0.110655738,2,1831,46.75271741,2.905215091
280,22,6,9,213,week3_percentage,0.086065574,2,1832,16.44156836,2.06896827
281,22,10,4,83,week3_percentage,0.094262295,2,1833,19.23495026,2.156280185
282,22,7,7,279,week3_percentage,0.094262295,2,1834,19.00662024,2.144338587
270,22,5,10,249,week4_percentage,0.088560886,3,1835,16.01852768,2.021712034
271,22,10,3,93,week4_percentage,0.088560886,3,1836,15.92265762,2.015709105
272,22,10,1,138,week4_percentage,0.10701107,3,1837,18.54490779,2.011487474
273,22,4,11,75,week4_percentage,0.084870849,3,1838,10.61827118,1.641877001
274,22,7,8,218,week4_percentage,0.088560886,3,1839,15.84159381,2.010605003
275,22,8,6,269,week4_percentage,0.088560886,3,1840,15.59246502,1.99475379
276,22,9,5,283,week4_percentage,0.099630996,3,1841,17.58511255,2.021014411
278,22,10,2,167,week4_percentage,0.095940959,3,1842,35.45201383,2.753476529
280,22,6,9,213,week4_percentage,0.081180812,3,1843,14.39242898,1.977337818
281,22,10,4,83,week4_percentage,0.088560886,3,1844,16.15300257,2.030071952
282,22,7,7,279,week4_percentage,0.088560886,3,1845,15.98261941,2.019467847
270,22,5,10,249,week5_percentage,0.091954023,4,1846,10.05542962,1.527265226
271,22,10,3,93,week5_percentage,0.111111111,4,1847,16.4128357,1.854539544
272,22,10,1,138,week5_percentage,0.114942529,4,1848,17.224001,1.870244346
274,22,7,8,218,week5_percentage,0.103448276,4,1849,15.50959221,1.863005173
275,22,8,6,269,week5_percentage,0.095785441,4,1850,14.39576441,1.853551151
276,22,9,5,283,week5_percentage,0.103448276,4,1851,15.83432524,1.883726554
278,22,10,2,167,week5_percentage,0.107279693,4,1852,33.79937108,2.609453336
280,22,6,9,213,week5_percentage,0.084291188,4,1853,13.0557014,1.853448014
281,22,10,4,83,week5_percentage,0.095785441,4,1854,14.92591231,1.889715907
282,22,7,7,279,week5_percentage,0.091954023,4,1855,14.4330872,1.88867574
271,22,10,3,93,week6_percentage,0.10130719,5,1856,13.50120484,1.742506925
272,22,10,1,138,week6_percentage,0.12745098,5,1857,16.59637639,1.726906674
274,22,7,8,218,week6_percentage,0.117647059,5,1858,15.05959579,1.712989812
275,22,8,6,269,week6_percentage,0.120915033,5,1859,15.15066194,1.69126794
276,22,9,5,283,week6_percentage,0.10130719,5,1860,13.72912621,1.759247572
278,22,10,2,167,week6_percentage,0.130718954,5,1861,36.06421085,2.475272531
280,22,6,9,213,week6_percentage,0.08496732,5,1862,9.046741458,1.480886232
281,22,10,4,83,week6_percentage,0.098039216,5,1863,13.34545305,1.758654441
282,22,7,7,279,week6_percentage,0.117647059,5,1864,15.24934879,1.725511229
271,22,10,3,93,week7_percentage,0.139534884,6,1865,16.56904737,1.622645528
272,22,10,1,138,week7_percentage,0.125581395,6,1866,15.3708528,1.666071327
274,22,7,8,218,week7_percentage,0.111627907,6,1867,10.58858695,1.411864117
275,22,8,6,269,week7_percentage,0.113953488,6,1868,14.21104668,1.686358794
276,22,9,5,283,week7_percentage,0.13255814,6,1869,16.10515679,1.653493251
278,22,10,2,167,week7_percentage,0.118604651,6,1870,29.05743016,2.362117019
281,22,10,4,83,week7_percentage,0.13255814,6,1871,16.03600641,1.649190327
282,22,7,7,279,week7_percentage,0.125581395,6,1872,11.04673959,1.335733636
271,22,10,3,93,week8_percentage,0.169329073,7,1873,19.02488994,1.507853452
272,22,10,1,138,week8_percentage,0.191693291,7,1874,22.69989011,1.494554778
275,22,8,6,269,week8_percentage,0.162939297,7,1875,13.14883345,1.192698575
276,22,9,5,283,week8_percentage,0.153354633,7,1876,17.49019384,1.559396148
278,22,10,2,167,week8_percentage,0.172523962,7,1877,40.57549658,2.238139561
281,22,10,4,83,week8_percentage,0.150159744,7,1878,17.17838182,1.568537595
271,22,10,3,93,week9_percentage,0.188888889,8,1879,21.38771697,1.458825672
272,22,10,1,138,week9_percentage,0.214814815,8,1880,25.3223391,1.407540205
276,22,9,5,283,week9_percentage,0.207407407,8,1881,16.84869512,1.063028083
278,22,10,2,167,week9_percentage,0.211111111,8,1882,51.00395651,2.139207229
281,22,10,4,83,week9_percentage,0.177777778,8,1883,20.48980224,1.510288621
271,22,10,3,93,week10_percentage,0.248666943,9,1884,29.43840713,1.270690691
272,22,10,1,138,week10_percentage,0.255772955,9,1885,31.8418654,1.288830198
278,22,10,2,167,week10_percentage,0.255772955,9,1886,68.22787142,2.050901389
281,22,10,4,83,week10_percentage,0.239787146,9,1887,27.69989508,1.285223863
283,23,1,10,119,week1_percentage,0.09047619,0,1888,19.94363867,2.224611997
284,23,1,9,136,week1_percentage,0.085714286,0,1889,19.47161094,2.24109607
285,23,2,8,142,week1_percentage,0.080952381,0,1890,25.12751442,2.536538695
286,23,2,7,18,week1_percentage,0.095238095,0,1891,28.74404605,2.549695651
287,23,3,6,125,week1_percentage,0.1,0,1892,28.981726,2.517493738
288,23,3,5,52,week1_percentage,0.1,0,1893,29.43069591,2.532866453
289,23,3,4,199,week1_percentage,0.10952381,0,1894,31.5488753,2.521492675
290,23,4,3,275,week1_percentage,0.10952381,0,1895,30.49565602,2.487538983
291,23,4,2,139,week1_percentage,0.114285714,0,1896,32.64426168,2.515187076
292,23,4,1,2,week1_percentage,0.114285714,0,1897,32.66747583,2.515897948
285,23,2,8,142,week2_percentage,0.110280374,1,1898,20.67367626,2.092391436
286,23,2,7,18,week2_percentage,0.130841121,1,1899,22.51970608,2.003324907
287,23,3,6,125,week2_percentage,0.117757009,1,1900,29.67273379,2.390269303
288,23,3,5,52,week2_percentage,0.123364486,1,1901,30.89054901,2.382873899
289,23,3,4,199,week2_percentage,0.138317757,1,1902,34.20209173,2.357731461
290,23,4,3,275,week2_percentage,0.123364486,1,1903,30.30549517,2.363752674
291,23,4,2,139,week2_percentage,0.117757009,1,1904,30.03807166,2.402506365
292,23,4,1,2,week2_percentage,0.138317757,1,1905,33.9842527,2.351341919
287,23,3,6,125,week3_percentage,0.137440758,2,1906,26.21627743,2.099272388
288,23,3,5,52,week3_percentage,0.156398104,2,1907,29.42097989,2.053619477
289,23,3,4,199,week3_percentage,0.165876777,2,1908,30.56516104,2.011282069
290,23,4,3,275,week3_percentage,0.165876777,2,1909,39.49281831,2.26754007
291,23,4,2,139,week3_percentage,0.180094787,2,1910,43.12080087,2.234691397
292,23,4,1,2,week3_percentage,0.194312796,2,1911,47.09616444,2.202142138
290,23,4,3,275,week4_percentage,0.32748538,3,1912,117.5750008,1.986162981
291,23,4,2,139,week4_percentage,0.333333333,3,1913,128.2154259,2.023139243
292,23,4,1,2,week4_percentage,0.339181287,3,1914,135.1330173,2.026027809
293,24,8,5,141,week1_percentage,0.08627451,0,1915,24.55121942,2.468142764
294,24,9,3,90,week1_percentage,0.070588235,0,1916,22.68933061,2.522479462
295,24,3,11,208,week1_percentage,0.076470588,0,1917,22.24172073,2.452603222
296,24,7,8,135,week1_percentage,0.070588235,0,1918,21.36788185,2.462473615
297,24,9,2,198,week1_percentage,0.078431373,0,1919,24.56296655,2.535222831
298,24,2,12,65,week1_percentage,0.070588235,0,1920,21.80641544,2.48278888
299,24,6,9,184,week1_percentage,0.078431373,0,1921,22.87231935,2.463910367
300,24,7,7,71,week1_percentage,0.090196078,0,1922,25.78742241,2.483967259
301,24,1,13,219,week1_percentage,0.068627451,0,1923,15.15432907,2.135521351
302,24,9,1,31,week1_percentage,0.078431373,0,1924,23.4953935,2.49078733
303,24,4,10,271,week1_percentage,0.090196078,0,1925,25.08241652,2.456247454
304,24,9,4,8,week1_percentage,0.08627451,0,1926,27.618843,2.585879493
305,24,8,6,131,week1_percentage,0.054901961,0,1927,20.88511463,2.57282477
293,24,8,5,141,week2_percentage,0.096118299,1,1928,22.35700712,2.290930355
294,24,9,3,90,week2_percentage,0.088724584,1,1929,21.96655115,2.336096802
295,24,3,11,208,week2_percentage,0.075785582,1,1930,18.74226699,2.287231511
296,24,7,8,135,week2_percentage,0.07948244,1,1931,19.18848871,2.279368147
297,24,9,2,198,week2_percentage,0.096118299,1,1932,23.87331465,2.356551855
298,24,2,12,65,week2_percentage,0.068391867,1,1933,13.09626524,1.991562729
299,24,6,9,184,week2_percentage,0.085027726,1,1934,20.23388455,2.285327239
300,24,7,7,71,week2_percentage,0.086876155,1,1935,21.13450171,2.313179104
302,24,9,1,31,week2_percentage,0.072088725,1,1936,19.06334151,2.335610134
303,24,4,10,271,week2_percentage,0.096118299,1,1937,22.12292619,2.28040502
304,24,9,4,8,week2_percentage,0.090573013,1,1938,24.03082002,2.41021674
305,24,8,6,131,week2_percentage,0.064695009,1,1939,18.90902142,2.390267419
293,24,8,5,141,week3_percentage,0.110701107,2,1940,21.46637628,2.126445292
294,24,9,3,90,week3_percentage,0.099630996,2,1941,20.47552171,2.173191847
295,24,3,11,208,week3_percentage,0.081180812,2,1942,12.02074332,1.797269297
296,24,7,8,135,week3_percentage,0.077490775,2,1943,16.44192868,2.141804959
297,24,9,2,198,week3_percentage,0.099630996,2,1944,20.91765823,2.19455543
299,24,6,9,184,week3_percentage,0.088560886,2,1945,17.94698928,2.135388368
300,24,7,7,71,week3_percentage,0.095940959,2,1946,19.42708863,2.151964906
302,24,9,1,31,week3_percentage,0.084870849,2,1947,17.96204333,2.167561576
303,24,4,10,271,week3_percentage,0.099630996,2,1948,19.56671566,2.127791681
304,24,9,4,8,week3_percentage,0.095940959,2,1949,21.48327244,2.252571094
305,24,8,6,131,week3_percentage,0.066420664,2,1950,16.53519638,2.241465742
293,24,8,5,141,week4_percentage,0.103448276,3,1951,17.64531169,1.992016602
294,24,9,3,90,week4_percentage,0.103448276,3,1952,18.2731973,2.026981836
296,24,7,8,135,week4_percentage,0.090517241,3,1953,15.79908696,1.991305339
297,24,9,2,198,week4_percentage,0.125,3,1954,22.19027158,2.038189284
299,24,6,9,184,week4_percentage,0.112068966,3,1955,18.52266068,1.967336894
300,24,7,7,71,week4_percentage,0.094827586,3,1956,16.94818145,2.024911489
302,24,9,1,31,week4_percentage,0.086206897,3,1957,16.03492719,2.042724705
303,24,4,10,271,week4_percentage,0.112068966,3,1958,11.72782164,1.510305978
304,24,9,4,8,week4_percentage,0.107758621,3,1959,20.35360404,2.098202238
305,24,8,6,131,week4_percentage,0.064655172,3,1960,14.7367699,2.141312311
293,24,8,5,141,week5_percentage,0.130630631,4,1961,18.80547663,1.824869724
294,24,9,3,90,week5_percentage,0.108108108,4,1962,16.15836525,1.864414394
296,24,7,8,135,week5_percentage,0.108108108,4,1963,14.9742557,1.788308952
297,24,9,2,198,week5_percentage,0.121621622,4,1964,18.6165294,1.891273413
299,24,6,9,184,week5_percentage,0.112612613,4,1965,15.88830063,1.809308551
300,24,7,7,71,week5_percentage,0.117117117,4,1966,17.08355809,1.843591026
302,24,9,1,31,week5_percentage,0.094594595,4,1967,14.0377652,1.838480668
304,24,9,4,8,week5_percentage,0.130630631,4,1968,21.14849161,1.942290164
305,24,8,6,131,week5_percentage,0.076576577,4,1969,12.68365583,1.890047612
293,24,8,5,141,week6_percentage,0.131004367,5,1970,16.61730818,1.697992746
294,24,9,3,90,week6_percentage,0.126637555,5,1971,16.67607803,1.738604907
296,24,7,8,135,week6_percentage,0.082969432,5,1972,11.81308684,1.764655045
297,24,9,2,198,week6_percentage,0.131004367,5,1973,17.64921035,1.758238972
299,24,6,9,184,week6_percentage,0.104803493,5,1974,9.471880038,1.358365822
300,24,7,7,71,week6_percentage,0.113537118,5,1975,14.76558,1.728173688
302,24,9,1,31,week6_percentage,0.096069869,5,1976,13.15022218,1.760640505
304,24,9,4,8,week6_percentage,0.11790393,5,1977,16.81156646,1.820860276
305,24,8,6,131,week6_percentage,0.096069869,5,1978,13.56885208,1.791978726
293,24,8,5,141,week7_percentage,0.128735632,6,1979,15.23449199,1.630375462
294,24,9,3,90,week7_percentage,0.135632184,6,1980,16.32691179,1.641064593
296,24,7,8,135,week7_percentage,0.124137931,6,1981,10.68127117,1.314347654
297,24,9,2,198,week7_percentage,0.133333333,6,1982,16.38809714,1.664326298
300,24,7,7,71,week7_percentage,0.12183908,6,1983,10.78167693,1.343225109
302,24,9,1,31,week7_percentage,0.12183908,6,1984,14.81335188,1.6609059
304,24,9,4,8,week7_percentage,0.126436782,6,1985,16.42652951,1.725232257
305,24,8,6,131,week7_percentage,0.108045977,6,1986,14.21387715,1.736722866
293,24,8,5,141,week8_percentage,0.186335404,7,1987,14.81778535,1.113520555
294,24,9,3,90,week8_percentage,0.180124224,7,1988,21.40471116,1.534046996
297,24,9,2,198,week8_percentage,0.170807453,7,1989,20.53089117,1.571481982
302,24,9,1,31,week8_percentage,0.139751553,7,1990,17.59473532,1.680869021
304,24,9,4,8,week8_percentage,0.180124224,7,1991,22.87726837,1.600579717
305,24,8,6,131,week8_percentage,0.142857143,7,1992,13.54757866,1.393105351
294,24,9,3,90,week9_percentage,0.25974026,8,1993,36.30749924,1.386383324
297,24,9,2,198,week9_percentage,0.25974026,8,1994,37.26394749,1.412385317
302,24,9,1,31,week9_percentage,0.233766234,8,1995,28.37579214,1.360459515
304,24,9,4,8,week9_percentage,0.246753247,8,1996,35.16499783,1.464692273
