season,contestant,eliminated_week,judge_total,week,eliminated_actual,vote_mean,judge_share,fan_share,combined_share,pos_share,judge_rank,fan_rank,rank_sum,pos_rank
14,Jaleel White,7.0,22.0,2,0,0.0814180691436294,0.08178438661710037,0.0814180691436294,0.08160122788036489,8.0,7.0,10.0,17.0,9.0
14,Roshon Fegan,8.0,26.0,2,0,0.0806444702795803,0.09665427509293681,0.0806444702795803,0.08864937268625855,3.0,1.5,11.0,12.5,7.0
14,Melissa Gilbert,8.0,20.0,2,0,0.0815113737201413,0.07434944237918216,0.0815113737201413,0.07793040804966173,11.0,10.0,9.0,19.0,12.0
14,Martina Navratilova,2.0,17.0,2,1,0.0823421657429618,0.06319702602230483,0.0823421657429618,0.07276959588263332,12.0,12.0,6.0,18.0,10.5
14,Donald Driver,,24.0,2,0,0.085053464072573,0.08921933085501858,0.085053464072573,0.08713639746379578,5.0,5.0,4.0,9.0,3.0
14,Gavin DeGraw,5.0,21.0,2,0,0.0848418731990206,0.07806691449814127,0.0848418731990206,0.08145439384858094,9.0,8.5,5.0,13.5,8.0
14,Gladys Knight,6.0,19.0,2,0,0.0882834301257032,0.07063197026022305,0.0882834301257032,0.07945770019296312,10.0,11.0,1.0,12.0,6.0
14,Katherine Jenkins,,26.0,2,0,0.082246799513264,0.09665427509293681,0.082246799513264,0.0894505373031004,1.0,1.5,7.0,8.5,2.0
14,Maria Menounos,9.0,25.0,2,0,0.0821127155317877,0.09293680297397769,0.0821127155317877,0.0875247592528827,4.0,3.5,8.0,11.5,5.0
15,Gilles Marini,8.0,25.5,2,0,0.0846158917383315,0.09239130434782608,0.0846158917383315,0.0885035980430788,2.0,2.0,5.0,7.0,2.0
15,Sabrina Bryan,6.0,26.0,2,0,0.088687372505837,0.09420289855072464,0.088687372505837,0.09144513552828082,1.0,1.0,1.0,2.0,1.0
15,Kirstie Alley,8.0,21.0,2,0,0.0761262475947388,0.07608695652173914,0.0761262475947388,0.07610660205823896,11.0,11.0,12.0,23.0,12.0
15,Kelly Monaco,,22.0,2,0,0.0867007020279875,0.07971014492753623,0.0867007020279875,0.08320542347776186,7.0,10.0,2.0,12.0,4.5
15,Apolo Anton Ohno,9.0,24.5,2,0,0.0803418642004039,0.08876811594202899,0.0803418642004039,0.08455499007121645,4.0,4.0,10.0,14.0,7.5
15,Emmitt Smith,9.0,22.5,2,0,0.0845719688224341,0.08152173913043478,0.0845719688224341,0.08304685397643444,8.0,8.0,6.0,14.0,7.5
15,Shawn Johnson,,25.0,2,0,0.0816434204026101,0.09057971014492754,0.0816434204026101,0.08611156527376881,3.0,3.0,9.0,12.0,4.5
15,Helio Castroneves,3.0,23.0,2,0,0.0850984233467513,0.08333333333333333,0.0850984233467513,0.08421587834004232,6.0,6.0,4.0,10.0,3.0
15,Joey Fatone,2.0,22.5,2,1,0.0844859931432154,0.08152173913043478,0.0844859931432154,0.08300386613682509,9.0,8.0,7.0,15.0,9.5
15,Drew Lachey,3.0,22.5,2,0,0.0789741015816733,0.08152173913043478,0.0789741015816733,0.08024792035605405,10.0,8.0,11.0,19.0,11.0
15,Bristol Palin,4.0,18.0,2,0,0.0851309535519453,0.06521739130434782,0.0851309535519453,0.07517417242814656,12.0,12.0,3.0,15.0,9.5
15,Melissa Rycroft,,23.5,2,0,0.0836230610840712,0.08514492753623189,0.0836230610840712,0.08438399431015155,5.0,5.0,8.0,13.0,6.0
16,Ingo Rademacher,9.0,20.0,2,0,0.0873682888052928,0.08196721311475409,0.0873682888052928,0.08466775096002344,5.0,6.0,3.0,9.0,3.5
16,Zendaya,,26.0,2,0,0.0806194342816653,0.10655737704918032,0.0806194342816653,0.09358840566542281,3.0,1.5,10.0,11.5,6.0
16,Dorothy Hamill,,15.0,2,0,0.0856460895187421,0.06147540983606557,0.0856460895187421,0.07356074967740384,11.0,12.0,4.0,16.0,8.0
16,Victor Ortiz,6.0,18.0,2,0,0.0808628748032065,0.07377049180327869,0.0808628748032065,0.0773166833032426,9.0,9.0,9.0,18.0,9.5
16,Alexandra Raisman,10.0,24.0,2,0,0.0919920290552172,0.09836065573770492,0.0919920290552172,0.09517634239646106,1.0,3.0,1.0,4.0,1.0
16,Jacoby Jones,,23.0,2,0,0.0835082812632415,0.0942622950819672,0.0835082812632415,0.08888528817260435,4.0,4.0,5.0,9.0,3.5
16,D. L. Hughley,5.0,16.0,2,0,0.0813577140032302,0.06557377049180328,0.0813577140032302,0.07346574224751674,12.0,11.0,8.0,19.0,11.0
16,Andy Dick,7.0,20.0,2,0,0.0822869303862911,0.08196721311475409,0.0822869303862911,0.0821270717505226,6.0,6.0,7.0,13.0,7.0
16,Wynonna Judd,3.0,18.0,2,0,0.0780292554248547,0.07377049180327869,0.0780292554248547,0.07589987361406669,10.0,9.0,11.0,20.0,12.0
16,Kellie Pickler,,26.0,2,0,0.0833192455917801,0.10655737704918032,0.0833192455917801,0.09493831132048021,2.0,1.5,6.0,7.5,2.0
16,Lisa Vanderpump,4.0,18.0,2,0,0.0882136028372999,0.07377049180327869,0.0882136028372999,0.08099204732028929,7.0,9.0,2.0,11.0,5.0
16,Sean Lowe,8.0,20.0,2,0,0.0767962540291782,0.08196721311475409,0.0767962540291782,0.07938173357196615,8.0,6.0,12.0,18.0,9.5
17,Valerie Harper,4.0,19.0,2,0,0.0819545805452064,0.07142857142857142,0.0819545805452064,0.07669157598688892,11.0,10.0,7.0,17.0,11.0
17,Brant Daugherty,8.0,23.0,2,0,0.0832692788505378,0.08646616541353383,0.0832692788505378,0.0848677221320358,6.0,7.0,6.0,13.0,4.5
17,Elizabeth Berkley Lauren,9.0,25.0,2,0,0.0917319984092145,0.09398496240601503,0.0917319984092145,0.09285848040761477,1.0,2.5,1.0,3.5,1.0
17,Leah Remini,10.0,24.0,2,0,0.0787533513773358,0.09022556390977443,0.0787533513773358,0.08448945764355512,7.0,5.0,12.0,17.0,11.0
17,Corbin Bleu,,26.0,2,0,0.0804044951840896,0.09774436090225563,0.0804044951840896,0.08907442804317262,2.0,1.0,9.0,10.0,3.0
17,Amber Riley,,24.0,2,0,0.0838342042466487,0.09022556390977443,0.0838342042466487,0.08702988407821156,3.0,5.0,4.0,9.0,2.0
17,Keyshawn Johnson,2.0,18.0,2,1,0.0880136306759435,0.06766917293233082,0.0880136306759435,0.07784140180413716,10.0,11.0,3.0,14.0,7.5
17,Bill Engvall,11.0,21.0,2,0,0.0835532399052233,0.07894736842105263,0.0835532399052233,0.08125030416313797,8.0,8.0,5.0,13.0,4.5
17,Christina Milian,5.0,25.0,2,0,0.0796490223184978,0.09398496240601503,0.0796490223184978,0.08681699236225641,4.0,2.5,11.0,13.5,6.0
17,"Nicole ""Snooki"" Polizzi",7.0,20.0,2,0,0.0805911299044287,0.07518796992481203,0.0805911299044287,0.07788954991462035,9.0,9.0,8.0,17.0,11.0
17,Jack Osbourne,,24.0,2,0,0.0800922209792384,0.09022556390977443,0.0800922209792384,0.08515889244450642,5.0,5.0,10.0,15.0,9.0
17,Bill Nye,3.0,17.0,2,0,0.0881528476036351,0.06390977443609022,0.0881528476036351,0.07603131101986266,12.0,12.0,2.0,14.0,7.5
18,Billy Dee Williams,,15.0,2,0,0.0904186964817016,0.06147540983606557,0.0904186964817016,0.07594705315888359,11.0,11.0,5.0,16.0,9.5
18,Danica McKellar,8.0,24.0,2,0,0.0876395900011314,0.09836065573770492,0.0876395900011314,0.09300012286941817,5.0,4.5,9.0,13.5,7.0
18,James Maslow,10.0,25.0,2,0,0.0902772938641966,0.10245901639344263,0.0902772938641966,0.0963681551288196,3.0,2.0,6.0,8.0,3.0
18,Candace Cameron Bure,,21.0,2,0,0.0845329760020726,0.0860655737704918,0.0845329760020726,0.0852992748862822,10.0,8.5,11.0,19.5,11.0
18,Sean Avery,2.0,21.0,2,1,0.0897578485961484,0.0860655737704918,0.0897578485961484,0.0879117111833201,9.0,8.5,7.0,15.5,8.0
18,Charlie White,9.0,25.0,2,0,0.0944514251886429,0.10245901639344263,0.0944514251886429,0.09845522079104277,2.0,2.0,3.0,5.0,2.0
18,Amy Purdy,,24.0,2,0,0.0896876515271719,0.09836065573770492,0.0896876515271719,0.0940241536324384,4.0,4.5,8.0,12.5,5.5
18,Meryl Davis,,25.0,2,0,0.0972786358319555,0.10245901639344263,0.0972786358319555,0.09986882611269907,1.0,2.0,1.0,3.0,1.0
18,Drew Carey,6.0,21.0,2,0,0.0935398492909946,0.0860655737704918,0.0935398492909946,0.0898027115307432,7.0,8.5,4.0,12.5,5.5
18,Cody Simpson,5.0,22.0,2,0,0.0866160557224095,0.09016393442622951,0.0866160557224095,0.08838999507431951,8.0,6.0,10.0,16.0,9.5
18,NeNe Leakes,7.0,21.0,2,0,0.0957999774935744,0.0860655737704918,0.0957999774935744,0.0909327756320331,6.0,8.5,2.0,10.5,4.0
19,Antonio Sabato Jr.,7.0,31.0,2,0,0.0811538052576931,0.0856353591160221,0.0811538052576931,0.08339458218685761,6.0,5.5,9.0,14.5,7.0
19,Jonathan Bennett,6.0,30.0,2,0,0.0867670942311057,0.08287292817679558,0.0867670942311057,0.08482001120395063,5.0,7.0,3.0,10.0,5.0
19,Lea Thompson,9.0,35.0,2,0,0.0875701656708467,0.09668508287292818,0.0875701656708467,0.09212762427188745,1.0,1.0,2.0,3.0,1.0
19,Janel Parrish,,34.0,2,0,0.0821674684162156,0.09392265193370165,0.0821674684162156,0.08804506017495863,3.0,2.0,6.0,8.0,3.0
19,Alfonso Ribeiro,,32.0,2,0,0.0841513546762154,0.08839779005524862,0.0841513546762154,0.08627457236573201,4.0,4.0,5.0,9.0,4.0
19,Randy Couture,3.0,28.0,2,0,0.0816263522487575,0.07734806629834254,0.0816263522487575,0.07948720927355002,9.0,9.5,7.0,16.5,8.0
19,Tommy Chong,10.0,28.0,2,0,0.0842512833088273,0.07734806629834254,0.0842512833088273,0.08079967480358491,8.0,9.5,4.0,13.5,6.0
19,Betsey Johnson,4.0,28.0,2,0,0.0810463349740672,0.07734806629834254,0.0810463349740672,0.07919720063620486,10.0,9.5,10.0,19.5,10.0
19,Michael Waltrip,8.0,24.0,2,0,0.0815118578900754,0.06629834254143646,0.0815118578900754,0.07390510021575593,12.0,12.0,8.0,20.0,11.0
19,Tavis Smiley,2.0,28.0,2,1,0.0803057867314647,0.07734806629834254,0.0803057867314647,0.07882692651490361,11.0,9.5,11.0,20.5,12.0
19,Bethany Mota,11.0,33.0,2,0,0.0897074426126721,0.09116022099447514,0.0897074426126721,0.09043383180357362,2.0,3.0,1.0,4.0,2.0
19,Sadie Robertson,,31.0,2,0,0.0797410539820588,0.0856353591160221,0.0797410539820588,0.08268820654904045,7.0,5.5,12.0,17.5,9.0
20,Suzanne Somers,5.0,28.0,2,0,0.0866729527506996,0.08069164265129683,0.0866729527506996,0.08368229770099822,7.0,7.5,3.0,10.5,7.0
20,Willow Shields,7.0,32.0,2,0,0.0820653450782629,0.09221902017291066,0.0820653450782629,0.08714218262558678,3.0,3.0,6.0,9.0,3.0
20,Riker Lynch,,32.0,2,0,0.0818245768857359,0.09221902017291066,0.0818245768857359,0.08702179852932328,4.0,3.0,7.0,10.0,5.0
20,Rumer Willis,,32.0,2,0,0.0894576290884207,0.09221902017291066,0.0894576290884207,0.09083832463066568,1.0,3.0,2.0,5.0,1.0
20,Nastia Liukin,9.0,34.0,2,0,0.0811689223977443,0.09798270893371758,0.0811689223977443,0.08957581566573095,2.0,1.0,9.0,10.0,5.0
20,Michael Sam,4.0,28.0,2,0,0.0924118339648337,0.08069164265129683,0.0924118339648337,0.08655173830806526,5.0,7.5,1.0,8.5,2.0
20,Robert Herjavec,8.0,28.0,2,0,0.0815023960108686,0.08069164265129683,0.0815023960108686,0.08109701933108271,8.0,7.5,8.0,15.5,9.0
20,Charlotte McKinney,3.0,26.0,2,0,0.0842887761728176,0.07492795389048991,0.0842887761728176,0.07960836503165375,10.0,11.0,4.0,15.0,8.0
20,Noah Galloway,,27.0,2,0,0.0795841131271085,0.07780979827089338,0.0795841131271085,0.07869695569900094,11.0,10.0,11.0,21.0,11.0
20,Redfoo,2.0,31.0,2,1,0.0824748820953703,0.0893371757925072,0.0824748820953703,0.08590602894393876,6.0,5.0,5.0,10.0,5.0
20,Patti LaBelle,6.0,28.0,2,0,0.0803234584781386,0.08069164265129683,0.0803234584781386,0.08050755056471771,9.0,7.5,10.0,17.5,10.0
20,Chris Soules,8.0,21.0,2,0,0.0782251139499988,0.06051873198847262,0.0782251139499988,0.06937192296923571,12.0,12.0,12.0,24.0,12.0
21,Gary Busey,4.0,16.5,2,0,0.076404075816996,0.06099815157116451,0.076404075816996,0.06870111369408026,12.0,12.0,7.0,19.0,10.0
21,Alexa PenaVega,9.0,23.0,2,0,0.073961061954338,0.08502772643253234,0.073961061954338,0.07949439419343518,7.0,3.0,13.0,16.0,9.0
21,Carlos PenaVega,11.0,22.5,2,0,0.0832321955932341,0.08317929759704251,0.0832321955932341,0.0832057465951383,2.0,5.5,1.0,6.5,2.0
21,Victor Espinoza,2.0,18.5,2,1,0.0781176515459237,0.06839186691312385,0.0781176515459237,0.07325475922952378,9.0,10.0,4.0,14.0,7.0
21,Alek Skarlatos,,22.5,2,0,0.0774768692237511,0.08317929759704251,0.0774768692237511,0.08032808341039681,5.0,5.5,6.0,11.5,4.0
21,Chaka Khan,2.0,15.0,2,1,0.0763656567947826,0.05545286506469501,0.0763656567947826,0.06590926092973881,13.0,13.0,8.0,21.0,12.0
21,Andy Grammer,8.0,22.0,2,0,0.0779559395104647,0.08133086876155268,0.0779559395104647,0.07964340413600869,6.0,8.0,5.0,13.0,6.0
21,Tamar Braxton,,24.5,2,0,0.0742299476027669,0.09057301293900184,0.0742299476027669,0.08240148027088437,3.0,1.0,11.0,12.0,5.0
21,Nick Carter,,22.5,2,0,0.0788485949362872,0.08317929759704251,0.0788485949362872,0.08101394626666486,4.0,5.5,2.0,7.5,3.0
21,Hayes Grier,7.0,22.5,2,0,0.0757461473448027,0.08317929759704251,0.0757461473448027,0.0794627224709226,8.0,5.5,9.0,14.5,8.0
21,Bindi Irwin,,24.0,2,0,0.0785765185899015,0.08872458410351201,0.0785765185899015,0.08365055134670676,1.0,2.0,3.0,5.0,1.0
21,Kim Zolciak-Biermann,,18.5,2,0,0.0749385762982196,0.06839186691312385,0.0749385762982196,0.07166522160567172,10.0,10.0,10.0,20.0,11.0
21,Paula Deen,6.0,18.5,2,0,0.0741467647885314,0.06839186691312385,0.0741467647885314,0.07126931585082763,11.0,10.0,12.0,22.0,13.0
22,Mischa Barton,3.0,15.0,2,0,0.0853382912388166,0.0635593220338983,0.0853382912388166,0.07444880663635745,11.0,11.0,5.0,16.0,8.0
22,Kim Fields,7.0,19.0,2,0,0.0821157794878727,0.08050847457627118,0.0821157794878727,0.08131212703207194,9.0,9.5,7.0,16.5,9.0
22,Jodie Sweetin,8.0,21.0,2,0,0.0865777149141139,0.08898305084745763,0.0865777149141139,0.08778038288078577,3.0,3.5,3.0,6.5,2.0
22,Doug Flutie,6.0,20.0,2,0,0.0804770812197923,0.0847457627118644,0.0804770812197923,0.08261142196582835,8.0,6.5,11.0,17.5,10.0
22,Von Miller,7.0,20.0,2,0,0.0858186755147343,0.0847457627118644,0.0858186755147343,0.08528221911329935,6.0,6.5,4.0,10.5,4.0
22,Antonio Brown,9.0,19.0,2,0,0.0815521819625296,0.08050847457627118,0.0815521819625296,0.08103032826940039,10.0,9.5,9.0,18.5,11.0
22,Paige VanZant,,24.0,2,0,0.0812512809986353,0.1016949152542373,0.0812512809986353,0.0914730981264363,2.0,1.5,10.0,11.5,5.5
22,Geraldo Rivera,2.0,13.0,2,1,0.0789076324667808,0.05508474576271186,0.0789076324667808,0.06699618911474634,12.0,12.0,12.0,24.0,12.0
22,Nyle DiMarco,,20.0,2,0,0.0868768960899369,0.0847457627118644,0.0868768960899369,0.08581132940090065,4.0,6.5,1.0,7.5,3.0
22,Ginger Zee,,21.0,2,0,0.0816275324896288,0.08898305084745763,0.0816275324896288,0.08530529166854321,5.0,3.5,8.0,11.5,5.5
22,Wanya Morris,9.0,24.0,2,0,0.0868109635603945,0.1016949152542373,0.0868109635603945,0.0942529394073159,1.0,1.5,2.0,3.5,1.0
22,Marla Maples,4.0,20.0,2,0,0.0826459700567638,0.0847457627118644,0.0826459700567638,0.0836958663843141,7.0,6.5,6.0,12.5,7.0
23,Jake T. Austin,2.0,24.0,2,1,0.0738367605153279,0.06818181818181818,0.0738367605153279,0.07100928934857303,12.0,11.0,10.0,21.0,12.0
23,Maureen McCormick,7.0,26.0,2,0,0.0814201333227614,0.07386363636363637,0.0814201333227614,0.0776418848431989,6.0,8.5,2.0,10.5,3.0
23,Marilu Henner,9.0,27.0,2,0,0.0758040194335447,0.07670454545454546,0.0758040194335447,0.07625428244404509,9.0,7.0,8.0,15.0,8.5
23,Ryan Lochte,8.0,24.0,2,0,0.0772029488793004,0.06818181818181818,0.0772029488793004,0.07269238353055929,11.0,11.0,6.0,17.0,11.0
23,Calvin Johnson Jr.,,28.0,2,0,0.0753211504487366,0.07954545454545454,0.0753211504487366,0.07743330249709557,7.0,6.0,9.0,15.0,8.5
23,Laurie Hernandez,,32.0,2,0,0.0792106197346709,0.09090909090909091,0.0792106197346709,0.0850598553218809,1.0,1.0,4.0,5.0,1.0
23,Amber Rose,6.0,24.0,2,0,0.0808303935088469,0.06818181818181818,0.0808303935088469,0.07450610584533254,10.0,11.0,3.0,14.0,7.0
23,Rick Perry,3.0,22.0,2,0,0.0733554972342923,0.0625,0.0733554972342923,0.06792774861714615,13.0,13.0,12.0,25.0,13.0
23,James Hinchcliffe,,29.0,2,0,0.0832275176460366,0.08238636363636363,0.0832275176460366,0.08280694064120012,2.0,4.5,1.0,5.5,2.0
23,Babyface,4.0,30.0,2,0,0.0708870464274868,0.08522727272727272,0.0708870464274868,0.07805715957737977,5.0,3.0,13.0,16.0,10.0
23,Vanilla Ice,4.0,26.0,2,0,0.07883525848314,0.07386363636363637,0.07883525848314,0.07634944742338819,8.0,8.5,5.0,13.5,6.0
23,Jana Kramer,11.0,29.0,2,0,0.0764402634834326,0.08238636363636363,0.0764402634834326,0.07941331355989811,4.0,4.5,7.0,11.5,4.0
23,Terra Jole,10.0,31.0,2,0,0.0736283908824224,0.08806818181818182,0.0736283908824224,0.08084828635030211,3.0,2.0,11.0,13.0,5.0
24,Charo,3.0,25.0,2,0,0.086469051673172,0.07621951219512195,0.086469051673172,0.08134428193414697,8.0,9.5,2.0,11.5,5.0
24,Mr. T,4.0,22.0,2,0,0.0849735899024785,0.06707317073170732,0.0849735899024785,0.07602338031709291,11.0,11.5,3.0,14.5,8.0
24,Heather Morris,6.0,30.0,2,0,0.0847495898675366,0.09146341463414634,0.0847495898675366,0.08810650225084146,3.0,3.0,4.0,7.0,2.0
24,Nancy Kerrigan,7.0,28.0,2,0,0.0766963471825314,0.08536585365853659,0.0766963471825314,0.08103110042053399,9.0,6.0,12.0,18.0,10.0
24,Bonner Bolton,8.0,28.0,2,0,0.0830884333121951,0.08536585365853659,0.0830884333121951,0.08422714348536585,6.0,6.0,7.0,13.0,7.0
24,Simone Biles,9.0,29.0,2,0,0.0827291242926415,0.08841463414634146,0.0827291242926415,0.08557187921949147,5.0,4.0,8.0,12.0,6.0
24,David Ross,,27.0,2,0,0.0890161118333812,0.08231707317073171,0.0890161118333812,0.08566659250205647,4.0,8.0,1.0,9.0,4.0
24,Rashad Jennings,,32.0,2,0,0.0845257992731375,0.0975609756097561,0.0845257992731375,0.0910433874414468,1.0,1.5,5.0,6.5,1.0
24,Chris Kattan,2.0,22.0,2,1,0.082694833459623,0.06707317073170732,0.082694833459623,0.07488400209566516,12.0,11.5,9.0,20.5,11.5
24,Erika Jayne,5.0,28.0,2,0,0.0825471773956406,0.08536585365853659,0.0825471773956406,0.0839565155270886,7.0,6.0,10.0,16.0,9.0
24,Normani,,32.0,2,0,0.084276492680441,0.0975609756097561,0.084276492680441,0.09091873414509855,2.0,1.5,6.0,7.5,3.0
24,Nick Viall,7.0,25.0,2,0,0.0782334491272214,0.07621951219512195,0.0782334491272214,0.07722648066117167,10.0,9.5,11.0,20.5,11.5
25,Sasha Pieterse,5.0,22.5,2,0,0.0757529440728537,0.08226691042047532,0.0757529440728537,0.0790099272466645,6.0,4.5,9.0,13.5,7.0
25,Frankie Muniz,,24.0,2,0,0.0789095237172485,0.08775137111517367,0.0789095237172485,0.0833304474162111,2.0,1.5,5.0,6.5,2.5
25,Jordan Fisher,,24.0,2,0,0.0834977378550999,0.08775137111517367,0.0834977378550999,0.08562455448513678,1.0,1.5,1.0,2.5,1.0
25,Derek Fisher,4.0,19.0,2,0,0.0700702613964359,0.06946983546617916,0.0700702613964359,0.06977004843130753,12.0,11.5,13.0,24.5,13.0
25,Nikki Bella,7.0,19.5,2,0,0.0704120323463755,0.0712979890310786,0.0704120323463755,0.07085501068872704,11.0,9.5,12.0,21.5,11.0
25,Terrell Owens,8.0,19.5,2,0,0.0756176409775901,0.0712979890310786,0.0756176409775901,0.07345781500433435,10.0,9.5,10.0,19.5,10.0
25,Victoria Arlen,9.0,22.0,2,0,0.0799672400378626,0.08043875685557587,0.0799672400378626,0.08020299844671924,5.0,6.0,4.0,10.0,4.5
25,Barbara Corcoran,2.0,17.0,2,1,0.0734489300214755,0.062157221206581355,0.0734489300214755,0.06780307561402843,13.0,13.0,11.0,24.0,12.0
25,Lindsey Stirling,,22.5,2,0,0.0805945249254445,0.08226691042047532,0.0805945249254445,0.08143071767295991,3.0,4.5,2.0,6.5,2.5
25,Debbie Gibson,2.0,20.5,2,1,0.0800943548963228,0.07495429616087751,0.0800943548963228,0.07752432552860015,7.0,7.5,3.0,10.5,6.0
25,Nick Lachey,6.0,19.0,2,0,0.0782470473405303,0.06946983546617916,0.0782470473405303,0.07385844140335474,9.0,11.5,6.0,17.5,9.0
25,Drew Scott,10.0,20.5,2,0,0.0766427585242447,0.07495429616087751,0.0766427585242447,0.0757985273425611,8.0,7.5,8.0,15.5,8.0
25,Vanessa Lachey,7.0,23.5,2,0,0.0767450038885155,0.08592321755027423,0.0767450038885155,0.08133411071939486,4.0,3.0,7.0,10.0,4.5
26,Kareem Abdul-Jabbar,2.0,29.5,2,1,0.1319638990725998,0.1102803738317757,0.1319638990725998,0.12112213645218775,8.0,8.0,2.0,10.0,5.0
26,Arike Ogunbowale,2.0,35.0,2,1,0.1179744068996797,0.1308411214953271,0.1179744068996797,0.12440776419750339,4.0,3.0,8.0,11.0,7.0
26,Jennie Finch Daigle,3.0,31.5,2,0,0.1275291215377003,0.11775700934579439,0.1275291215377003,0.12264306544174734,5.0,6.5,3.0,9.5,4.0
26,Chris Mazdzer,3.0,33.0,2,0,0.1189604823685872,0.1233644859813084,0.1189604823685872,0.1211624841749478,7.0,4.5,7.0,11.5,8.0
26,Mirai Nagasu,3.0,37.0,2,0,0.1222903216500846,0.1383177570093458,0.1222903216500846,0.13030403932971518,2.0,1.5,6.0,7.5,3.0
26,Tonya Harding,,33.0,2,0,0.1321213753833355,0.1233644859813084,0.1321213753833355,0.12774293068232195,3.0,4.5,1.0,5.5,1.0
26,Josh Norman,,31.5,2,0,0.1255009547858089,0.11775700934579439,0.1255009547858089,0.12162898206580164,6.0,6.5,4.0,10.5,6.0
26,Adam Rippon,,37.0,2,0,0.1236594383022037,0.1383177570093458,0.1236594383022037,0.13098859765577475,1.0,1.5,5.0,6.5,2.0
27,Juan Pablo Di Pace,8.0,26.0,2,0,0.0855950782559785,0.09611829944547134,0.0855950782559785,0.09085668885072493,2.0,2.0,3.0,5.0,2.0
27,Evanna Lynch,,24.0,2,0,0.0872924458525876,0.08872458410351201,0.0872924458525876,0.0880085149780498,3.0,5.0,2.0,7.0,3.0
27,Nancy McKeon,3.0,20.5,2,0,0.0802520692324051,0.07578558225508318,0.0802520692324051,0.07801882574374414,9.0,9.0,10.0,19.0,10.5
27,John Schneider,7.0,21.5,2,0,0.0827211421187062,0.07948243992606285,0.0827211421187062,0.08110179102238452,8.0,8.0,7.0,15.0,8.0
27,Milo Manheim,,26.0,2,0,0.0900364136187207,0.09611829944547134,0.0900364136187207,0.09307735653209602,1.0,2.0,1.0,3.0,1.0
27,Danelle Umstead,2.0,18.5,2,1,0.0767359654917224,0.06839186691312385,0.0767359654917224,0.07256391620242313,12.0,11.0,12.0,23.0,12.0
27,Mary Lou Retton,6.0,23.0,2,0,0.0839412012317734,0.08502772643253234,0.0839412012317734,0.08448446383215287,7.0,7.0,6.0,13.0,6.5
27,DeMarcus Ware,7.0,23.5,2,0,0.0854874469118931,0.08687615526802218,0.0854874469118931,0.08618180108995764,6.0,6.0,4.0,10.0,4.0
27,Bobby Bones,,19.5,2,0,0.0815338483574431,0.07208872458410351,0.0815338483574431,0.0768112864707733,10.0,10.0,9.0,19.0,10.5
27,Tinashe,4.0,26.0,2,0,0.0794913293295197,0.09611829944547134,0.0794913293295197,0.08780481438749552,4.0,2.0,11.0,13.0,6.5
27,Alexis Ren,,24.5,2,0,0.0826078945022235,0.09057301293900184,0.0826078945022235,0.08659045372061266,5.0,4.0,8.0,12.0,5.0
27,Joe Amabile,8.0,17.5,2,0,0.0843051650970262,0.06469500924214418,0.0843051650970262,0.07450008716958519,11.0,12.0,5.0,17.0,9.0
28,Kate Flannery,8.0,21.0,2,0,0.0780758398746432,0.0958904109589041,0.0780758398746432,0.08698312541677365,4.0,2.0,11.0,13.0,7.0
28,James Van Der Beek,10.0,20.0,2,0,0.0813103880688767,0.091324200913242,0.0813103880688767,0.08631729449105935,6.0,4.0,10.0,14.0,8.0
28,Kel Mitchell,,20.0,2,0,0.0860887842885019,0.091324200913242,0.0860887842885019,0.08870649260087196,2.0,4.0,3.0,7.0,1.0
28,Ray Lewis,,15.0,2,0,0.0776638632095869,0.0684931506849315,0.0776638632095869,0.0730785069472592,11.0,10.5,12.0,22.5,12.0
28,Lamar Odom,4.0,12.0,2,0,0.0829667732944232,0.0547945205479452,0.0829667732944232,0.0688806469211842,12.0,12.0,6.0,18.0,11.0
28,Sailor Brinkley-Cook,6.0,18.0,2,0,0.0860729110299449,0.0821917808219178,0.0860729110299449,0.08413234592593136,8.0,8.0,4.0,12.0,6.0
28,Sean Spicer,9.0,16.0,2,0,0.0885283691030099,0.0730593607305936,0.0885283691030099,0.08079386491680175,9.0,9.0,1.0,10.0,5.0
28,Mary Wilson,2.0,15.0,2,1,0.0828700043805846,0.0684931506849315,0.0828700043805846,0.07568157753275806,10.0,10.5,7.0,17.5,10.0
28,Lauren Alaina,,19.0,2,0,0.0815568328313007,0.0867579908675799,0.0815568328313007,0.08415741184944031,7.0,6.5,9.0,15.5,9.0
28,Ally Brooke,,20.0,2,0,0.0858894155609633,0.091324200913242,0.0858894155609633,0.08860680823710265,3.0,4.0,5.0,9.0,3.5
28,Karamo Brown,7.0,19.0,2,0,0.0866541093220913,0.0867579908675799,0.0866541093220913,0.0867060500948356,5.0,6.5,2.0,8.5,2.0
