celebrity_name,season,week,judge_score,placement,weeks_participated,judge_rank,n_contestants,is_bottom_two,is_last_week,is_abnormal
Lauren Alaina,28,4,32.0,4,11,7.0,10,0,0,False
Lauren Alaina,28,5,23.0,4,11,3.0,9,0,0,False
Lauren Alaina,28,6,26.0,4,11,5.0,9,0,0,False
Lauren Alaina,28,7,27.0,4,11,6.0,8,0,0,False
Lauren Alaina,28,8,24.0,4,11,2.0,7,1,0,True
Lauren Alaina,28,9,35.0,4,11,2.0,6,1,0,True
Lauren Alaina,28,10,27.0,4,11,2.0,5,1,0,True
Lauren Alaina,28,11,28.5,4,11,1.0,4,1,1,False
Ally Brooke,28,1,16.0,3,11,5.0,12,0,0,False
Ally Brooke,28,2,20.0,3,11,8.0,12,0,0,False
Ally Brooke,28,3,24.0,3,11,9.0,10,0,0,False
Ally Brooke,28,4,32.0,3,11,7.0,10,0,0,False
Ally Brooke,28,5,27.0,3,11,9.0,9,0,0,False
Ally Brooke,28,6,25.0,3,11,3.0,9,0,0,False
Ally Brooke,28,7,27.0,3,11,6.0,8,0,0,False
Ally Brooke,28,8,30.0,3,11,5.0,7,0,0,False
Ally Brooke,28,9,40.0,3,11,6.0,6,0,0,False
Ally Brooke,28,10,29.5,3,11,5.0,5,0,0,False
Ally Brooke,28,11,30.0,3,11,4.0,4,0,1,False
Karamo Brown,28,1,17.0,8,7,7.0,12,0,0,False
Karamo Brown,28,2,19.0,8,7,6.0,12,0,0,False
Karamo Brown,28,3,16.0,8,7,3.0,10,0,0,False
Karamo Brown,28,4,28.0,8,7,4.0,10,0,0,False
Karamo Brown,28,5,21.0,8,7,2.0,9,1,0,True
Karamo Brown,28,6,25.0,8,7,3.0,9,0,0,False
Karamo Brown,28,7,24.5,8,7,3.0,8,0,1,False
Hannah Brown,28,1,20.0,1,11,11.0,12,0,0,False
Hannah Brown,28,2,24.0,1,11,12.0,12,0,0,False
Hannah Brown,28,3,21.0,1,11,6.0,10,0,0,False
Hannah Brown,28,4,32.0,1,11,7.0,10,0,0,False
Hannah Brown,28,5,25.0,1,11,6.0,9,0,0,False
Hannah Brown,28,6,24.0,1,11,2.0,9,1,0,True
Hannah Brown,28,7,26.0,1,11,5.0,8,0,0,False
Hannah Brown,28,8,30.9998,1,11,6.0,7,0,0,False
Hannah Brown,28,9,35.5,1,11,3.0,6,0,0,False
Hannah Brown,28,10,27.0,1,11,2.0,5,1,0,True
Hannah Brown,28,11,29.0,1,11,2.0,4,1,1,False
Anne Heche,29,1,18.0,13,4,6.0,15,0,0,False
Anne Heche,29,2,18.0,13,4,5.0,15,0,0,False
Anne Heche,29,3,15.0,13,4,2.0,14,1,0,True
Anne Heche,29,4,21.0,13,4,1.0,13,1,1,False
Jesse Metcalfe,29,1,18.0,12,5,6.0,15,0,0,False
Jesse Metcalfe,29,2,20.0,12,5,12.0,15,0,0,False
Jesse Metcalfe,29,3,20.0,12,5,6.0,14,0,0,False
Jesse Metcalfe,29,4,21.0,12,5,1.0,13,1,0,True
Jesse Metcalfe,29,5,19.0,12,5,1.0,12,1,1,False
Chrishell Stause,29,1,13.0,8,8,3.0,15,0,0,False
Chrishell Stause,29,2,18.0,8,8,5.0,15,0,0,False
Chrishell Stause,29,3,22.0,8,8,9.0,14,0,0,False
Chrishell Stause,29,4,22.0,8,8,5.0,13,0,0,False
Chrishell Stause,29,5,19.0,8,8,1.0,12,1,0,True
Chrishell Stause,29,6,24.0,8,8,4.0,11,0,0,False
Chrishell Stause,29,7,26.0,8,8,4.0,10,0,0,False
Chrishell Stause,29,8,27.0,8,8,3.0,8,0,1,False
Skai Jackson,29,1,21.0,5,10,14.0,15,0,0,False
Skai Jackson,29,2,15.0,5,10,1.0,15,1,0,True
Skai Jackson,29,3,18.0,5,10,3.0,14,0,0,False
Skai Jackson,29,4,28.0,5,10,13.0,13,0,0,False
Skai Jackson,29,5,24.0,5,10,4.0,12,0,0,False
Skai Jackson,29,6,18.0,5,10,1.0,11,1,0,True
Skai Jackson,29,7,27.0,5,10,7.0,10,0,0,False
Skai Jackson,29,8,26.9998,5,10,2.0,8,1,0,True
Skai Jackson,29,9,28.9998,5,10,4.0,7,0,0,False
Skai Jackson,29,10,28.5,5,10,2.0,6,1,1,False
Justina Machado,29,1,21.0,4,11,14.0,15,0,0,False
Justina Machado,29,2,21.0,4,11,13.0,15,0,0,False
Justina Machado,29,3,19.0,4,11,5.0,14,0,0,False
Justina Machado,29,4,24.0,4,11,7.0,13,0,0,False
Justina Machado,29,5,24.0,4,11,4.0,12,0,0,False
Justina Machado,29,6,27.0,4,11,8.0,11,0,0,False
Justina Machado,29,7,26.0,4,11,4.0,10,0,0,False
Justina Machado,29,8,28.9998,4,11,6.0,8,0,0,False
Justina Machado,29,9,25.9998,4,11,3.0,7,0,0,False
Justina Machado,29,10,29.0,4,11,4.0,6,0,0,False
Justina Machado,29,11,30.0,4,11,2.0,4,1,1,False
Charles Oakley,29,1,12.0,15,2,2.0,15,1,0,True
Charles Oakley,29,2,15.0,15,2,1.0,15,1,1,False
Veron Davis,29,1,17.0,11,6,5.0,15,0,0,False
Veron Davis,29,2,18.0,11,6,5.0,15,0,0,False
Veron Davis,29,3,22.0,11,6,9.0,14,0,0,False
Veron Davis,29,4,22.0,11,6,5.0,13,0,0,False
Veron Davis,29,5,21.0,11,6,3.0,12,0,0,False
Veron Davis,29,6,21.0,11,6,2.0,11,1,1,False
Johnny Weir,29,1,18.0,6,10,6.0,15,0,0,False
Johnny Weir,29,2,18.0,6,10,5.0,15,0,0,False
Johnny Weir,29,3,24.0,6,10,13.0,14,0,0,False
Johnny Weir,29,4,24.0,6,10,7.0,13,0,0,False
Johnny Weir,29,5,29.0,6,10,12.0,12,0,0,False
Johnny Weir,29,6,22.0,6,10,3.0,11,0,0,False
Johnny Weir,29,7,27.0,6,10,7.0,10,0,0,False
Johnny Weir,29,8,30.0,6,10,7.0,8,0,0,False
Johnny Weir,29,9,30.0,6,10,6.0,7,0,0,False
Johnny Weir,29,10,28.5,6,10,2.0,6,1,1,False
Nev Schulman,29,1,20.0,2,11,12.0,15,0,0,False
Nev Schulman,29,2,21.0,2,11,13.0,15,0,0,False
Nev Schulman,29,3,24.0,2,11,13.0,14,0,0,False
Nev Schulman,29,4,24.0,2,11,7.0,13,0,0,False
Nev Schulman,29,5,26.0,2,11,9.0,12,0,0,False
Nev Schulman,29,6,26.0,2,11,7.0,11,0,0,False
Nev Schulman,29,7,30.0,2,11,10.0,10,0,0,False
Nev Schulman,29,8,30.0,2,11,7.0,8,0,0,False
Nev Schulman,29,9,28.9998,2,11,4.0,7,0,0,False
Nev Schulman,29,10,30.0,2,11,5.0,6,0,0,False
Nev Schulman,29,11,30.0,2,11,2.0,4,1,1,False
AJ McLean,29,1,18.0,7,9,6.0,15,0,0,False
AJ McLean,29,2,19.0,7,9,11.0,15,0,0,False
AJ McLean,29,3,21.0,7,9,7.0,14,0,0,False
AJ McLean,29,4,24.0,7,9,7.0,13,0,0,False
AJ McLean,29,5,24.0,7,9,4.0,12,0,0,False
AJ McLean,29,6,27.0,7,9,8.0,11,0,0,False
AJ McLean,29,7,26.0,7,9,4.0,10,0,0,False
AJ McLean,29,8,27.0,7,9,3.0,8,0,0,False
AJ McLean,29,9,24.9998,7,9,2.0,7,1,1,False
Nelly,29,1,16.0,3,11,4.0,15,0,0,False
Nelly,29,2,18.0,3,11,5.0,15,0,0,False
Nelly,29,3,18.0,3,11,3.0,14,0,0,False
Nelly,29,4,21.0,3,11,1.0,13,1,0,True
Nelly,29,5,24.0,3,11,4.0,12,0,0,False
Nelly,29,6,24.0,3,11,4.0,11,0,0,False
Nelly,29,7,27.0,3,11,7.0,10,0,0,False
Nelly,29,8,24.0,3,11,1.0,8,1,0,True
Nelly,29,9,24.0,3,11,1.0,7,1,0,True
Nelly,29,10,28.0,3,11,1.0,6,1,0,True
Nelly,29,11,28.5,3,11,1.0,4,1,1,False
Kaitlyn Bristowe,29,1,20.0,1,11,12.0,15,0,0,False
Kaitlyn Bristowe,29,2,22.0,1,11,15.0,15,0,0,False
Kaitlyn Bristowe,29,3,23.0,1,11,12.0,14,0,0,False
Kaitlyn Bristowe,29,4,25.0,1,11,12.0,13,0,0,False
Kaitlyn Bristowe,29,5,27.0,1,11,11.0,12,0,0,False
Kaitlyn Bristowe,29,6,27.0,1,11,8.0,11,0,0,False
Kaitlyn Bristowe,29,7,24.0,1,11,2.0,10,1,0,True
Kaitlyn Bristowe,29,8,28.0,1,11,5.0,8,0,0,False
Kaitlyn Bristowe,29,9,30.0,1,11,6.0,7,0,0,False
Kaitlyn Bristowe,29,10,30.0,1,11,5.0,6,0,0,False
Kaitlyn Bristowe,29,11,30.0,1,11,2.0,4,1,1,False
Carole Baskin,29,1,11.0,14,3,1.0,15,1,0,True
Carole Baskin,29,2,16.0,14,3,3.0,15,0,0,False
Carole Baskin,29,3,12.0,14,3,1.0,14,1,1,False
Monica Aldama,29,1,19.0,10,7,11.0,15,0,0,False
Monica Aldama,29,2,16.0,10,7,3.0,15,0,0,False
Monica Aldama,29,3,21.0,10,7,7.0,14,0,0,False
Monica Aldama,29,4,24.0,10,7,7.0,13,0,0,False
Monica Aldama,29,5,26.0,10,7,9.0,12,0,0,False
Monica Aldama,29,6,27.0,10,7,8.0,11,0,0,False
Monica Aldama,29,7,22.0,10,7,1.0,10,1,1,False
Jeannie Mai,29,1,18.0,9,7,6.0,15,0,0,False
Jeannie Mai,29,2,18.0,9,7,5.0,15,0,0,False
Jeannie Mai,29,3,22.0,9,7,9.0,14,0,0,False
Jeannie Mai,29,4,21.0,9,7,1.0,13,1,0,True
Jeannie Mai,29,5,24.0,9,7,4.0,12,0,0,False
Jeannie Mai,29,6,25.0,9,7,6.0,11,0,0,False
Jeannie Mai,29,7,25.0,9,7,3.0,10,0,1,False
Martin Kove,30,1,13.0,15,2,1.0,15,1,0,True
Martin Kove,30,2,15.0,15,2,1.0,15,1,1,False
Brian Austin Green,30,1,24.0,13,4,4.0,15,0,0,False
Brian Austin Green,30,2,23.0,13,4,3.0,15,0,0,False
Brian Austin Green,30,3,19.0,13,4,2.0,14,1,0,True
Brian Austin Green,30,4,26.0,13,4,1.0,13,1,1,False
Melora Hardin,30,1,26.0,6,9,10.0,15,0,0,False
Melora Hardin,30,2,27.0,6,9,9.0,15,0,0,False
Melora Hardin,30,3,23.0,6,9,11.0,14,0,0,False
Melora Hardin,30,4,36.5,6,9,13.0,13,0,0,False
Melora Hardin,30,5,36.0,6,9,5.0,11,0,0,False
Melora Hardin,30,6,34.0,6,9,2.0,10,1,0,True
Melora Hardin,30,7,38.0,6,9,6.0,9,0,0,False
Melora Hardin,30,8,42.0,6,9,6.0,8,0,0,False
Melora Hardin,30,9,36.0,6,9,2.0,6,1,1,False
Matt James,30,1,24.0,12,4,4.0,15,0,0,False
Matt James,30,2,22.0,12,4,2.0,15,1,0,True
Matt James,30,3,20.0,12,4,4.0,14,0,0,False
Matt James,30,4,28.5,12,4,2.0,13,1,1,False
"Mike ""The Miz"" Mizanin",30,1,24.0,9,7,4.0,15,0,0,False
"Mike ""The Miz"" Mizanin",30,2,26.0,9,7,8.0,15,0,0,False
"Mike ""The Miz"" Mizanin",30,3,22.0,9,7,9.0,14,0,0,False
"Mike ""The Miz"" Mizanin",30,4,32.5,9,7,6.0,13,0,0,False
"Mike ""The Miz"" Mizanin",30,5,32.0,9,7,2.0,11,1,0,True
"Mike ""The Miz"" Mizanin",30,6,34.0,9,7,2.0,10,1,0,True
"Mike ""The Miz"" Mizanin",30,7,32.0,9,7,1.0,9,1,1,False
Suni Lee,30,1,28.0,5,9,13.0,15,0,0,False
Suni Lee,30,2,28.0,5,9,12.0,15,0,0,False
Suni Lee,30,3,21.0,5,9,6.0,14,0,0,False
Suni Lee,30,4,34.0,5,9,9.0,13,0,0,False
Suni Lee,30,5,36.0,5,9,5.0,11,0,0,False
Suni Lee,30,6,36.0,5,9,4.0,10,0,0,False
Suni Lee,30,7,34.0,5,9,2.0,9,1,0,True
Suni Lee,30,8,42.0,5,9,6.0,8,0,0,False
Suni Lee,30,9,37.5,5,9,3.0,6,0,1,False
Iman Shumpert,30,1,21.0,1,10,2.0,15,1,0,True
Iman Shumpert,30,2,25.0,1,10,7.0,15,0,0,False
Iman Shumpert,30,3,19.0,1,10,2.0,14,1,0,True
Iman Shumpert,30,4,31.5,1,10,5.0,13,0,0,False
Iman Shumpert,30,5,28.0,1,10,1.0,11,1,0,True
Iman Shumpert,30,6,40.0,1,10,9.0,10,0,0,False
Iman Shumpert,30,7,34.0,1,10,2.0,9,1,0,True
Iman Shumpert,30,8,35.0,1,10,2.0,8,1,0,True
Iman Shumpert,30,9,37.5,1,10,3.0,6,0,0,False
Iman Shumpert,30,10,40.0,1,10,3.0,4,0,1,False
Cody Rigsby,30,1,24.0,3,10,4.0,15,0,0,False
Cody Rigsby,30,2,24.0,3,10,4.0,15,0,0,False
Cody Rigsby,30,3,18.0,3,10,1.0,14,1,0,True
Cody Rigsby,30,4,29.0,3,10,3.0,13,0,0,False
Cody Rigsby,30,5,32.0,3,10,2.0,11,1,0,True
Cody Rigsby,30,6,36.0,3,10,4.0,10,0,0,False
Cody Rigsby,30,7,36.0,3,10,5.0,9,0,0,False
Cody Rigsby,30,8,38.0,3,10,4.0,8,0,0,False
Cody Rigsby,30,9,35.5,3,10,1.0,6,1,0,True
Cody Rigsby,30,10,38.0,3,10,1.0,4,1,1,False
Melanie C,30,1,27.0,11,5,12.0,15,0,0,False
Melanie C,30,2,30.0,11,5,13.0,15,0,0,False
Melanie C,30,3,22.0,11,5,9.0,14,0,0,False
Melanie C,30,4,33.0,11,5,8.0,13,0,0,False
Melanie C,30,5,36.0,11,5,5.0,11,0,1,False
Jimmie Allen,30,1,22.0,7,8,3.0,15,0,0,False
Jimmie Allen,30,2,27.0,7,8,9.0,15,0,0,False
Jimmie Allen,30,3,20.0,7,8,4.0,14,0,0,False
Jimmie Allen,30,4,32.5,7,8,6.0,13,0,0,False
Jimmie Allen,30,5,34.0,7,8,4.0,11,0,0,False
Jimmie Allen,30,6,38.0,7,8,7.0,10,0,0,False
Jimmie Allen,30,7,38.0,7,8,6.0,9,0,0,False
Jimmie Allen,30,8,32.0,7,8,1.0,8,1,1,False
Olivia Jade,30,1,25.0,8,8,8.0,15,0,0,False
Olivia Jade,30,2,27.0,8,8,9.0,15,0,0,False
Olivia Jade,30,3,24.0,8,8,12.0,14,0,0,False
Olivia Jade,30,4,35.0,8,8,11.0,13,0,0,False
Olivia Jade,30,5,36.0,8,8,5.0,11,0,0,False
Olivia Jade,30,6,36.0,8,8,4.0,10,0,0,False
Olivia Jade,30,7,42.0,8,8,9.0,9,0,0,False
Olivia Jade,30,8,36.0,8,8,3.0,8,0,1,False
JoJo Siwa,30,1,29.0,2,10,15.0,15,0,0,False
JoJo Siwa,30,2,31.0,2,10,14.0,15,0,0,False
JoJo Siwa,30,3,24.0,2,10,12.0,14,0,0,False
JoJo Siwa,30,4,35.0,2,10,11.0,13,0,0,False
JoJo Siwa,30,5,40.0,2,10,11.0,11,0,0,False
JoJo Siwa,30,6,40.0,2,10,9.0,10,0,0,False
JoJo Siwa,30,7,39.0,2,10,8.0,9,0,0,False
JoJo Siwa,30,8,41.0,2,10,5.0,8,0,0,False
JoJo Siwa,30,9,40.0,2,10,6.0,6,0,0,False
JoJo Siwa,30,10,40.0,2,10,3.0,4,0,1,False
Christine Chiu,30,1,25.0,14,3,8.0,15,0,0,False
Christine Chiu,30,2,24.0,14,3,4.0,15,0,0,False
Christine Chiu,30,3,21.0,14,3,6.0,14,0,1,False
Kenya Moore,30,1,26.0,10,6,10.0,15,0,0,False
Kenya Moore,30,2,24.0,10,6,4.0,15,0,0,False
Kenya Moore,30,3,21.0,10,6,6.0,14,0,0,False
Kenya Moore,30,4,29.5,10,6,4.0,13,0,0,False
Kenya Moore,30,5,36.0,10,6,5.0,11,0,0,False
Kenya Moore,30,6,32.0,10,6,1.0,10,1,1,False
Amanda Kloots,30,1,28.0,4,10,13.0,15,0,0,False
Amanda Kloots,30,2,32.0,4,10,15.0,15,0,0,False
Amanda Kloots,30,3,24.0,4,10,12.0,14,0,0,False
Amanda Kloots,30,4,34.0,4,10,9.0,13,0,0,False
Amanda Kloots,30,5,39.0,4,10,10.0,11,0,0,False
Amanda Kloots,30,6,38.0,4,10,7.0,10,0,0,False
Amanda Kloots,30,7,34.0,4,10,2.0,9,1,0,True
Amanda Kloots,30,8,42.0,4,10,6.0,8,0,0,False
Amanda Kloots,30,9,39.5,4,10,5.0,6,0,0,False
Amanda Kloots,30,10,39.0,4,10,2.0,4,1,1,False
Jason Lewis,31,1,18.0,16,1,2.0,16,1,1,False
Cheryl Ladd,31,1,21.0,14,3,6.0,16,0,0,False
Cheryl Ladd,31,2,21.0,14,3,1.0,15,1,0,True
Cheryl Ladd,31,3,24.0,14,3,2.0,14,1,1,False
Selma Blair,31,1,28.0,12,5,12.0,16,0,0,False
Selma Blair,31,2,28.0,12,5,8.0,15,0,0,False
Selma Blair,31,3,28.0,12,5,6.0,14,0,0,False
Selma Blair,31,4,32.0,12,5,7.0,13,0,0,False
Selma Blair,31,5,40.0,12,5,9.0,12,0,1,False
Joseph Baena,31,1,23.0,11,5,8.0,16,0,0,False
Joseph Baena,31,2,24.0,11,5,3.0,15,0,0,False
Joseph Baena,31,3,29.0,11,5,7.0,14,0,0,False
Joseph Baena,31,4,28.0,11,5,2.0,13,1,0,True
Joseph Baena,31,5,35.0,11,5,3.0,12,0,1,False
Trevor Donovan,31,1,21.0,6,9,6.0,16,0,0,False
Trevor Donovan,31,2,30.0,6,9,12.0,15,0,0,False
Trevor Donovan,31,3,27.0,6,9,5.0,14,0,0,False
Trevor Donovan,31,4,28.0,6,9,2.0,13,1,0,True
Trevor Donovan,31,5,36.0,6,9,5.0,12,0,0,False
Trevor Donovan,31,6,34.0,6,9,3.0,10,0,0,False
Trevor Donovan,31,7,39.0,6,9,8.0,9,0,0,False
Trevor Donovan,31,8,39.0,6,9,3.0,8,0,0,False
Trevor Donovan,31,9,32.5,6,9,1.0,6,1,1,False
Daniel Durant,31,1,27.0,5,9,11.0,16,0,0,False
Daniel Durant,31,2,29.0,5,9,11.0,15,0,0,False
Daniel Durant,31,3,31.0,5,9,10.0,14,0,0,False
Daniel Durant,31,4,29.0,5,9,4.0,13,0,0,False
Daniel Durant,31,5,33.5,5,9,2.0,12,1,0,True
Daniel Durant,31,6,34.0,5,9,3.0,10,0,0,False
Daniel Durant,31,7,36.5,5,9,5.0,9,0,0,False
Daniel Durant,31,8,39.0,5,9,3.0,8,0,0,False
Daniel Durant,31,9,34.5,5,9,2.0,6,1,1,False
Wayne Brady,31,1,29.0,3,10,15.0,16,0,0,False
Wayne Brady,31,2,32.0,3,10,13.0,15,0,0,False
Wayne Brady,31,3,33.0,3,10,12.0,14,0,0,False
Wayne Brady,31,4,36.0,3,10,11.0,13,0,0,False
Wayne Brady,31,5,41.0,3,10,10.0,12,0,0,False
Wayne Brady,31,6,34.0,3,10,3.0,10,0,0,False
Wayne Brady,31,7,38.0,3,10,7.0,9,0,0,False
Wayne Brady,31,8,45.0,3,10,7.0,8,0,0,False
Wayne Brady,31,9,36.5,3,10,3.0,6,0,0,False
Wayne Brady,31,10,38.0,3,10,1.0,4,1,1,False
Sam Champion,31,1,20.0,13,4,3.0,16,0,0,False
Sam Champion,31,2,26.0,13,4,5.0,15,0,0,False
Sam Champion,31,3,25.0,13,4,3.0,14,0,0,False
Sam Champion,31,4,25.0,13,4,1.0,13,1,1,False
Jessie James Decker,31,1,20.0,10,6,3.0,16,0,0,False
Jessie James Decker,31,2,25.0,10,6,4.0,15,0,0,False
Jessie James Decker,31,3,26.0,10,6,4.0,14,0,0,False
Jessie James Decker,31,4,31.0,10,6,6.0,13,0,0,False
Jessie James Decker,31,5,36.0,10,6,5.0,12,0,0,False
Jessie James Decker,31,6,32.0,10,6,2.0,10,1,1,False
Jordin Sparks,31,1,26.0,9,7,10.0,16,0,0,False
Jordin Sparks,31,2,27.0,9,7,6.0,15,0,0,False
Jordin Sparks,31,3,29.0,9,7,7.0,14,0,0,False
Jordin Sparks,31,4,34.0,9,7,9.0,13,0,0,False
Jordin Sparks,31,5,35.5,9,7,4.0,12,0,0,False
Jordin Sparks,31,6,34.0,9,7,3.0,10,0,0,False
Jordin Sparks,31,7,34.5,9,7,2.0,9,1,1,False
Heidi D'Amelio,31,1,24.0,8,8,9.0,16,0,0,False
Heidi D'Amelio,31,2,28.0,8,8,8.0,15,0,0,False
Heidi D'Amelio,31,3,32.0,8,8,11.0,14,0,0,False
Heidi D'Amelio,31,4,34.0,8,8,9.0,13,0,0,False
Heidi D'Amelio,31,5,39.0,8,8,8.0,12,0,0,False
Heidi D'Amelio,31,6,36.0,8,8,7.0,10,0,0,False
Heidi D'Amelio,31,7,35.0,8,8,3.0,9,0,0,False
Heidi D'Amelio,31,8,35.0,8,8,2.0,8,1,1,False
Charli D'Amelio,31,1,32.0,1,10,16.0,16,0,0,False
Charli D'Amelio,31,2,32.0,1,10,13.0,15,0,0,False
Charli D'Amelio,31,3,33.0,1,10,12.0,14,0,0,False
Charli D'Amelio,31,4,36.0,1,10,11.0,13,0,0,False
Charli D'Amelio,31,5,42.0,1,10,12.0,12,0,0,False
Charli D'Amelio,31,6,40.0,1,10,10.0,10,0,0,False
Charli D'Amelio,31,7,39.0,1,10,8.0,9,0,0,False
Charli D'Amelio,31,8,45.0,1,10,7.0,8,0,0,False
Charli D'Amelio,31,9,40.0,1,10,5.0,6,0,0,False
Charli D'Amelio,31,10,40.0,1,10,3.0,4,0,1,False
Teresa Giudice,31,1,20.0,15,2,3.0,16,0,0,False
Teresa Giudice,31,2,23.0,15,2,2.0,15,1,1,False
Vinny Guadagnino,31,1,17.0,7,8,1.0,16,1,0,True
Vinny Guadagnino,31,2,27.0,7,8,6.0,15,0,0,False
Vinny Guadagnino,31,3,23.0,7,8,1.0,14,1,0,True
Vinny Guadagnino,31,4,29.0,7,8,4.0,13,0,0,False
Vinny Guadagnino,31,5,31.0,7,8,1.0,12,1,0,True
Vinny Guadagnino,31,6,28.0,7,8,1.0,10,1,0,True
Vinny Guadagnino,31,7,31.5,7,8,1.0,9,1,0,True
Vinny Guadagnino,31,8,29.0,7,8,1.0,8,1,1,False
Shangela,31,1,28.0,4,10,12.0,16,0,0,False
Shangela,31,2,28.0,4,10,8.0,15,0,0,False
Shangela,31,3,30.0,4,10,9.0,14,0,0,False
Shangela,31,4,32.0,4,10,7.0,13,0,0,False
Shangela,31,5,38.5,4,10,7.0,12,0,0,False
Shangela,31,6,36.0,4,10,7.0,10,0,0,False
Shangela,31,7,36.5,4,10,5.0,9,0,0,False
Shangela,31,8,42.0,4,10,6.0,8,0,0,False
Shangela,31,9,36.5,4,10,3.0,6,0,0,False
Shangela,31,10,38.0,4,10,1.0,4,1,1,False
Gabby Windey,31,1,28.0,2,10,12.0,16,0,0,False
Gabby Windey,31,2,32.0,2,10,13.0,15,0,0,False
Gabby Windey,31,3,33.0,2,10,12.0,14,0,0,False
Gabby Windey,31,4,36.0,2,10,11.0,13,0,0,False
Gabby Windey,31,5,41.0,2,10,10.0,12,0,0,False
Gabby Windey,31,6,37.0,2,10,9.0,10,0,0,False
Gabby Windey,31,7,35.5,2,10,4.0,9,0,0,False
Gabby Windey,31,8,40.0,2,10,5.0,8,0,0,False
Gabby Windey,31,9,40.0,2,10,5.0,6,0,0,False
Gabby Windey,31,10,40.0,2,10,3.0,4,0,1,False
Jamie Lynn Spears,32,1,15.0,13,2,5.0,14,0,0,False
Jamie Lynn Spears,32,2,16.0,13,2,5.0,13,0,1,False
Mira Sorvino,32,1,17.0,10,5,8.0,14,0,0,False
Mira Sorvino,32,2,18.0,10,5,6.0,13,0,0,False
Mira Sorvino,32,3,26.0,10,5,7.0,12,0,0,False
Mira Sorvino,32,4,21.0,10,5,4.0,11,0,0,False
Mira Sorvino,32,5,22.0,10,5,3.0,10,0,1,False
Barry Williams,32,1,16.0,7,8,7.0,14,0,0,False
Barry Williams,32,2,15.0,7,8,2.0,13,1,0,True
Barry Williams,32,3,25.0,7,8,6.0,12,0,0,False
Barry Williams,32,4,18.0,7,8,1.0,11,1,0,True
Barry Williams,32,5,24.0,7,8,4.0,10,0,0,False
Barry Williams,32,6,32.0,7,8,3.0,9,0,0,False
Barry Williams,32,7,32.5,7,8,2.0,8,1,0,True
Barry Williams,32,8,35.0,7,8,3.0,7,0,1,False
Alyson Hannigan,32,1,13.0,5,11,4.0,14,0,0,False
Alyson Hannigan,32,2,19.0,5,11,8.0,13,0,0,False
Alyson Hannigan,32,3,24.0,5,11,4.0,12,0,0,False
Alyson Hannigan,32,4,18.0,5,11,1.0,11,1,0,True
Alyson Hannigan,32,5,21.0,5,11,2.0,10,1,0,True
Alyson Hannigan,32,6,31.0,5,11,2.0,9,1,0,True
Alyson Hannigan,32,7,35.0,5,11,3.0,8,0,0,False
Alyson Hannigan,32,8,36.0,5,11,4.0,7,0,0,False
Alyson Hannigan,32,9,32.0,5,11,2.0,6,1,0,True
Alyson Hannigan,32,10,25.5,5,11,1.0,5,1,0,True
Alyson Hannigan,32,11,26.5,5,11,1.0,5,1,1,False
Xochitl Gomez,32,1,18.0,1,11,9.0,14,0,0,False
Xochitl Gomez,32,2,24.0,1,11,12.0,13,0,0,False
Xochitl Gomez,32,3,32.0,1,11,9.0,12,0,0,False
Xochitl Gomez,32,4,27.0,1,11,11.0,11,0,0,False
Xochitl Gomez,32,5,28.0,1,11,9.0,10,0,0,False
Xochitl Gomez,32,6,42.0,1,11,9.0,9,0,0,False
Xochitl Gomez,32,7,37.0,1,11,7.0,8,0,0,False
Xochitl Gomez,32,8,40.0,1,11,6.0,7,0,0,False
Xochitl Gomez,32,9,41.0,1,11,5.0,6,0,0,False
Xochitl Gomez,32,10,30.0,1,11,5.0,5,0,0,False
Xochitl Gomez,32,11,30.0,1,11,4.0,5,0,1,False
Adrian Peterson,32,1,18.0,11,4,9.0,14,0,0,False
Adrian Peterson,32,2,15.0,11,4,2.0,13,1,0,True
Adrian Peterson,32,3,22.0,11,4,2.0,12,1,0,True
Adrian Peterson,32,4,21.0,11,4,4.0,11,0,1,False
Matt Walsh,32,1,12.0,14,1,1.0,14,1,1,False
Tyson Beckford,32,1,12.0,12,3,1.0,14,1,0,True
Tyson Beckford,32,2,18.0,12,3,6.0,13,0,0,False
Tyson Beckford,32,3,20.0,12,3,1.0,12,1,1,False
Jason Mraz,32,1,21.0,2,11,12.0,14,0,0,False
Jason Mraz,32,2,24.0,2,11,12.0,13,0,0,False
Jason Mraz,32,3,34.0,2,11,11.0,12,0,0,False
Jason Mraz,32,4,24.0,2,11,8.0,11,0,0,False
Jason Mraz,32,5,27.0,2,11,8.0,10,0,0,False
Jason Mraz,32,6,39.0,2,11,7.0,9,0,0,False
Jason Mraz,32,7,36.0,2,11,4.0,8,0,0,False
Jason Mraz,32,8,33.0,2,11,2.0,7,1,0,True
Jason Mraz,32,9,43.0,2,11,6.0,6,0,0,False
Jason Mraz,32,10,28.5,2,11,2.0,5,1,0,True
Jason Mraz,32,11,30.0,2,11,4.0,5,0,1,False
Lele Pons,32,1,19.0,8,7,11.0,14,0,0,False
Lele Pons,32,2,21.0,8,7,10.0,13,0,0,False
Lele Pons,32,3,27.0,8,7,8.0,12,0,0,False
Lele Pons,32,4,22.0,8,7,7.0,11,0,0,False
Lele Pons,32,5,24.0,8,7,4.0,10,0,0,False
Lele Pons,32,6,37.0,8,7,5.0,9,0,0,False
Lele Pons,32,7,36.5,8,7,6.0,8,0,1,False
Harry Jowsey,32,1,12.0,6,9,1.0,14,1,0,True
