HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HasName,Group,Deck,Num,Side,GroupSize
Europa,False,55 Cancri e,49.0,0,9.0,2426.0,95.0,1249.0,168.0,False,True,2308,D,77,S,4
Europa,False,TRAPPIST-1e,33.0,0,0.0,2012.0,1.0,9124.0,4.0,False,True,2308,D,77,S,4
Europa,False,TRAPPIST-1e,67.0,0,0.0,4715.0,0.0,599.0,6.0,True,True,2308,D,77,S,4
Earth,True,PSO J318.5-22,5.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2309,G,371,P,1
Europa,True,55 Cancri e,60.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2310,D,68,P,4
Europa,True,TRAPPIST-1e,56.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2310,D,68,P,4
Europa,False,TRAPPIST-1e,59.0,0,0.0,2210.0,0.0,4085.0,11.0,False,True,2310,D,68,P,4
Europa,True,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2310,D,68,P,4
Earth,False,TRAPPIST-1e,33.0,0,0.0,763.0,1.0,66.0,84.0,False,True,2311,G,372,P,1
Unknown,True,TRAPPIST-1e,28.0,0,0.0,0.0,,0.0,0.0,False,True,2312,G,369,S,1
Mars,False,TRAPPIST-1e,29.0,0,1365.0,0.0,791.0,210.0,0.0,False,True,2313,F,469,P,1
Earth,True,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2314,G,370,S,1
Europa,True,55 Cancri e,34.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2315,B,67,P,1
Earth,True,PSO J318.5-22,45.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2316,G,371,S,1
Earth,False,TRAPPIST-1e,39.0,0,0.0,454.0,0.0,454.0,0.0,False,True,2317,G,372,S,1
Earth,False,TRAPPIST-1e,18.0,0,128.0,37.0,626.0,0.0,5.0,False,True,2318,F,470,P,1
Unknown,True,PSO J318.5-22,57.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2319,G,373,P,1
Earth,False,55 Cancri e,,0,0.0,760.0,0.0,21.0,23.0,False,True,2320,F,450,S,1
Earth,True,PSO J318.5-22,25.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2321,G,373,S,1
Earth,True,PSO J318.5-22,22.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2325,G,374,S,1
Europa,False,TRAPPIST-1e,32.0,0,0.0,4106.0,388.0,892.0,2.0,True,True,2327,B,68,P,1
Mars,True,TRAPPIST-1e,29.0,0,0.0,,0.0,0.0,0.0,True,True,2329,F,472,P,1
Earth,False,TRAPPIST-1e,21.0,0,556.0,0.0,20.0,1589.0,0.0,False,True,2332,F,453,S,1
Mars,False,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2333,E,137,P,1
Europa,True,55 Cancri e,45.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2336,A,30,S,2
Europa,False,TRAPPIST-1e,44.0,1,1409.0,910.0,17.0,1452.0,3782.0,False,True,2336,A,30,S,2
Earth,True,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2338,G,376,P,2
Earth,False,TRAPPIST-1e,26.0,0,14.0,0.0,0.0,857.0,0.0,False,True,2338,F,474,P,2
Mars,False,TRAPPIST-1e,46.0,0,1290.0,0.0,57.0,0.0,0.0,False,True,2339,F,475,P,1
Earth,False,PSO J318.5-22,24.0,0,0.0,0.0,648.0,0.0,0.0,False,True,2340,F,454,S,1
Earth,False,TRAPPIST-1e,15.0,0,0.0,785.0,0.0,0.0,0.0,True,True,2341,F,455,S,1
Earth,True,PSO J318.5-22,53.0,0,0.0,,0.0,0.0,0.0,False,True,2345,G,378,S,1
Earth,False,55 Cancri e,28.0,0,613.0,22.0,0.0,0.0,0.0,False,True,2347,F,477,P,7
Earth,True,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2347,G,377,P,7
Earth,True,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2347,G,377,P,7
Earth,True,PSO J318.5-22,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2347,G,377,P,7
Earth,True,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2347,G,377,P,7
Earth,False,55 Cancri e,31.0,0,1.0,,2.0,605.0,0.0,False,True,2347,G,377,P,7
Earth,False,TRAPPIST-1e,9.0,0,,0.0,0.0,0.0,0.0,False,True,2347,G,377,P,7
Europa,False,55 Cancri e,44.0,1,0.0,1223.0,78.0,1418.0,1239.0,False,True,2348,D,78,S,1
Earth,False,TRAPPIST-1e,35.0,0,0.0,722.0,0.0,0.0,185.0,False,True,2349,G,379,S,1
Earth,False,TRAPPIST-1e,30.0,0,27.0,5412.0,86.0,,0.0,True,True,2353,G,380,S,2
Earth,False,55 Cancri e,13.0,0,880.0,0.0,0.0,0.0,0.0,False,True,2353,F,457,S,2
Mars,False,TRAPPIST-1e,45.0,1,773.0,82.0,0.0,6.0,0.0,False,True,2356,D,80,S,3
Mars,True,TRAPPIST-1e,4.0,0,0.0,,0.0,0.0,0.0,True,True,2356,D,80,S,3
Mars,True,TRAPPIST-1e,21.0,0,0.0,,0.0,0.0,0.0,True,True,2356,D,80,S,3
Earth,False,TRAPPIST-1e,20.0,0,0.0,409.0,994.0,215.0,0.0,False,True,2357,E,139,P,1
Earth,True,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2360,G,379,P,1
Earth,True,PSO J318.5-22,3.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2361,G,380,P,2
Earth,False,Unknown,29.0,0,0.0,0.0,792.0,0.0,0.0,True,True,2361,F,481,P,2
Europa,False,TRAPPIST-1e,28.0,0,2416.0,8926.0,41.0,1.0,462.0,True,True,2363,C,85,S,1
Earth,False,TRAPPIST-1e,44.0,0,0.0,4.0,6.0,864.0,33.0,True,True,2364,G,381,P,1
Europa,True,TRAPPIST-1e,50.0,0,0.0,0.0,,0.0,0.0,True,True,2365,D,71,P,1
Mars,True,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2366,F,482,P,1
Earth,False,TRAPPIST-1e,19.0,0,0.0,0.0,1.0,644.0,0.0,False,True,2367,F,483,P,1
Mars,False,TRAPPIST-1e,22.0,0,579.0,0.0,267.0,0.0,108.0,False,True,2368,E,141,P,1
Earth,False,TRAPPIST-1e,30.0,0,3.0,0.0,880.0,0.0,40.0,False,True,2369,F,484,P,1
Europa,False,TRAPPIST-1e,36.0,0,0.0,4756.0,0.0,7818.0,96.0,False,True,2373,D,81,S,1
Mars,False,TRAPPIST-1e,20.0,0,464.0,0.0,1432.0,0.0,0.0,True,True,2374,E,166,S,1
Earth,False,55 Cancri e,22.0,0,0.0,0.0,659.0,94.0,0.0,True,True,2375,G,383,P,1
Earth,False,55 Cancri e,22.0,0,0.0,30.0,0.0,0.0,673.0,False,True,2376,F,459,S,1
Europa,True,PSO J318.5-22,32.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2377,C,83,P,1
Earth,False,TRAPPIST-1e,35.0,0,194.0,0.0,678.0,0.0,0.0,False,True,2379,F,487,P,1
Earth,False,55 Cancri e,41.0,0,0.0,33.0,0.0,1324.0,0.0,False,False,2382,F,488,P,1
Earth,True,TRAPPIST-1e,57.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2384,G,383,S,7
Earth,True,PSO J318.5-22,3.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2384,G,383,S,7
Earth,False,55 Cancri e,11.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2384,G,383,S,7
Earth,False,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2384,G,383,S,7
Earth,True,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,,0.0,False,True,2384,G,383,S,7
Earth,False,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2384,G,383,S,7
Unknown,True,TRAPPIST-1e,11.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2384,U,-1,U,7
Mars,False,TRAPPIST-1e,23.0,0,1773.0,0.0,78.0,0.0,3.0,False,True,2385,F,461,S,1
Earth,False,TRAPPIST-1e,58.0,0,,400.0,0.0,690.0,490.0,True,True,2387,E,142,P,1
Earth,False,TRAPPIST-1e,22.0,0,0.0,46.0,0.0,676.0,0.0,False,True,2389,G,384,S,1
Earth,False,TRAPPIST-1e,24.0,0,0.0,0.0,,59.0,4120.0,False,True,2390,G,385,P,1
Earth,False,TRAPPIST-1e,20.0,0,768.0,19.0,0.0,1.0,0.0,False,True,2391,E,143,P,1
Unknown,True,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2392,G,386,P,1
Earth,False,TRAPPIST-1e,49.0,0,712.0,1.0,0.0,0.0,,False,True,2395,G,387,P,1
Earth,False,TRAPPIST-1e,46.0,0,0.0,557.0,0.0,287.0,781.0,False,True,2396,E,168,S,2
Earth,False,TRAPPIST-1e,30.0,0,854.0,0.0,30.0,0.0,0.0,False,True,2396,G,386,S,2
Earth,False,55 Cancri e,36.0,0,0.0,810.0,0.0,0.0,0.0,False,True,2397,G,387,S,1
Earth,False,TRAPPIST-1e,21.0,0,0.0,780.0,44.0,0.0,5.0,False,True,2398,F,490,P,1
Mars,False,TRAPPIST-1e,25.0,1,854.0,0.0,319.0,0.0,0.0,False,True,2399,E,169,S,1
Earth,True,PSO J318.5-22,42.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2401,G,388,P,1
Earth,True,TRAPPIST-1e,13.0,0,0.0,0.0,,0.0,0.0,False,True,2402,G,389,P,1
Earth,False,Unknown,25.0,0,7.0,0.0,0.0,877.0,0.0,False,True,2403,G,388,S,1
Europa,False,TRAPPIST-1e,29.0,0,0.0,544.0,7.0,2650.0,1561.0,False,True,2404,C,86,S,4
Europa,True,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2404,C,86,S,4
Europa,False,55 Cancri e,36.0,0,828.0,5553.0,130.0,47.0,1171.0,True,True,2404,C,86,S,4
Unknown,True,TRAPPIST-1e,44.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2404,C,86,S,4
Mars,True,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2406,F,465,S,1
Earth,False,55 Cancri e,22.0,0,292.0,395.0,0.0,0.0,3.0,False,True,2409,F,492,P,2
Earth,True,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2409,G,390,P,2
Earth,True,TRAPPIST-1e,43.0,0,0.0,0.0,,0.0,0.0,True,True,2410,G,391,P,1
Earth,False,TRAPPIST-1e,29.0,0,19.0,2115.0,17.0,,0.0,True,True,2411,F,493,P,1
Earth,True,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2412,G,392,P,1
Earth,True,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2413,G,390,S,1
Europa,False,TRAPPIST-1e,42.0,0,0.0,1829.0,2.0,3133.0,2447.0,False,True,2414,T,1,P,1
Earth,False,TRAPPIST-1e,43.0,0,9.0,0.0,1079.0,0.0,729.0,False,True,2416,G,391,S,1
Earth,False,TRAPPIST-1e,32.0,0,11.0,31.0,0.0,836.0,9.0,False,True,2417,G,393,P,1
Earth,True,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2419,G,394,P,1
Mars,False,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2421,E,145,P,1
Earth,True,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2423,G,395,P,1
Earth,False,TRAPPIST-1e,34.0,0,34.0,223.0,1559.0,0.0,0.0,True,True,2424,G,393,S,1
Mars,True,TRAPPIST-1e,70.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2426,F,466,S,2
Mars,True,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2426,F,466,S,2
Europa,True,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2427,B,94,S,1
Earth,False,TRAPPIST-1e,17.0,0,112.0,56.0,332.0,0.0,606.0,False,True,2429,F,497,P,1
Earth,False,TRAPPIST-1e,13.0,0,0.0,2.0,0.0,566.0,208.0,False,True,2431,F,498,P,1
Earth,False,TRAPPIST-1e,19.0,0,0.0,0.0,79.0,,0.0,False,True,2432,F,499,P,1
Europa,True,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,,0.0,True,True,2433,C,84,P,1
Earth,False,TRAPPIST-1e,33.0,0,4.0,0.0,28.0,0.0,2757.0,False,True,2435,F,467,S,1
Earth,False,TRAPPIST-1e,21.0,0,759.0,0.0,0.0,,40.0,False,True,2436,F,501,P,1
Mars,True,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2438,F,503,P,1
Earth,False,TRAPPIST-1e,24.0,0,227.0,537.0,13.0,0.0,0.0,True,True,2439,F,504,P,1
Earth,False,55 Cancri e,17.0,0,0.0,11.0,493.0,0.0,372.0,False,True,2441,F,468,S,1
Mars,True,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2442,F,505,P,1
Unknown,False,TRAPPIST-1e,31.0,0,1458.0,421.0,76.0,0.0,0.0,False,False,2443,D,72,P,1
Earth,False,55 Cancri e,43.0,0,6.0,236.0,3.0,448.0,54.0,False,True,2444,F,506,P,1
Earth,False,Unknown,43.0,0,602.0,3.0,27.0,89.0,69.0,False,True,2445,E,170,S,1
Earth,False,TRAPPIST-1e,33.0,0,0.0,0.0,661.0,0.0,94.0,True,True,2446,F,507,P,1
Mars,True,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2449,F,508,P,3
Mars,True,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2449,E,146,P,3
Mars,True,TRAPPIST-1e,7.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2449,F,508,P,3
Unknown,True,PSO J318.5-22,16.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2451,G,395,S,1
Earth,False,55 Cancri e,42.0,0,526.0,2.0,28.0,161.0,,False,True,2452,F,470,S,1
Mars,True,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2453,E,147,P,1
Earth,False,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,157.0,644.0,False,True,2454,F,510,P,1
Mars,False,TRAPPIST-1e,42.0,0,554.0,0.0,1168.0,0.0,275.0,False,True,2455,F,471,S,1
Earth,True,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2456,G,399,P,1
Earth,True,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2457,G,400,P,1
Earth,False,TRAPPIST-1e,21.0,0,31.0,93.0,578.0,0.0,0.0,True,True,2458,F,511,P,1
Earth,True,PSO J318.5-22,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2460,G,402,P,1
Unknown,True,TRAPPIST-1e,69.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2461,G,396,S,1
Earth,True,PSO J318.5-22,15.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2462,G,397,S,1
Earth,False,TRAPPIST-1e,48.0,0,58.0,0.0,12.0,,0.0,False,True,2463,E,171,S,1
Earth,False,TRAPPIST-1e,42.0,0,,1.0,61.0,897.0,0.0,False,True,2466,F,472,S,1
Mars,False,TRAPPIST-1e,42.0,0,999.0,0.0,49.0,0.0,11.0,False,True,2467,D,83,S,1
Earth,False,TRAPPIST-1e,23.0,0,139.0,0.0,0.0,567.0,0.0,False,True,2470,G,398,S,2
Earth,False,TRAPPIST-1e,26.0,0,0.0,,0.0,543.0,,False,True,2470,G,398,S,2
Earth,False,TRAPPIST-1e,45.0,0,0.0,0.0,450.0,94.0,364.0,False,True,2471,G,403,P,1
Earth,False,TRAPPIST-1e,30.0,0,756.0,4.0,30.0,0.0,0.0,False,True,2472,E,173,S,1
Mars,True,TRAPPIST-1e,36.0,0,0.0,0.0,,0.0,0.0,True,True,2474,F,475,S,1
Europa,False,TRAPPIST-1e,,0,0.0,27.0,0.0,3573.0,3643.0,False,True,2475,C,85,P,1
Earth,False,TRAPPIST-1e,35.0,0,0.0,0.0,1.0,0.0,1264.0,False,True,2476,F,512,P,1
Europa,True,TRAPPIST-1e,21.0,0,0.0,,0.0,0.0,0.0,True,True,2477,C,86,P,2
Europa,True,55 Cancri e,50.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2477,C,86,P,2
Earth,True,TRAPPIST-1e,52.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2478,G,404,P,1
Earth,True,PSO J318.5-22,21.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2479,U,-1,U,1
Earth,False,55 Cancri e,41.0,0,682.0,0.0,0.0,0.0,17.0,False,True,2480,F,476,S,1
Earth,False,55 Cancri e,35.0,0,2594.0,195.0,0.0,0.0,0.0,False,True,2483,F,477,S,1
Earth,False,TRAPPIST-1e,26.0,0,552.0,192.0,30.0,0.0,1.0,False,True,2486,F,513,P,2
Earth,False,TRAPPIST-1e,17.0,0,584.0,738.0,54.0,0.0,621.0,False,True,2486,F,513,P,2
Mars,False,TRAPPIST-1e,69.0,0,4483.0,0.0,525.0,0.0,500.0,False,True,2488,D,85,S,1
Europa,True,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2489,B,72,P,1
Earth,False,PSO J318.5-22,25.0,0,2.0,2762.0,552.0,0.0,1391.0,False,True,2491,G,401,S,1
Mars,True,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2492,F,480,S,1
Earth,False,TRAPPIST-1e,25.0,0,64.0,0.0,0.0,660.0,0.0,False,True,2496,F,481,S,1
Earth,False,55 Cancri e,36.0,0,0.0,0.0,0.0,33.0,619.0,False,True,2497,U,-1,U,1
Earth,False,TRAPPIST-1e,14.0,0,148.0,0.0,34.0,808.0,0.0,False,True,2498,E,176,S,1
Europa,True,55 Cancri e,27.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2499,C,89,S,1
Earth,False,TRAPPIST-1e,22.0,0,272.0,44.0,0.0,1064.0,418.0,False,True,2500,G,403,S,1
Earth,False,TRAPPIST-1e,24.0,0,873.0,12.0,1.0,0.0,3.0,False,True,2502,G,404,S,1
Mars,False,TRAPPIST-1e,,0,311.0,0.0,745.0,232.0,0.0,False,True,2503,F,516,P,2
Mars,False,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2503,F,516,P,2
Unknown,False,TRAPPIST-1e,19.0,0,0.0,13.0,291.0,481.0,2.0,False,True,2505,E,149,P,2
Earth,False,TRAPPIST-1e,19.0,0,0.0,5.0,4.0,541.0,238.0,False,True,2505,E,149,P,2
Unknown,False,55 Cancri e,38.0,0,0.0,2506.0,46.0,11001.0,5.0,False,True,2506,A,19,P,3
Europa,True,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2506,A,19,P,3
Europa,False,55 Cancri e,23.0,0,36.0,2467.0,0.0,381.0,803.0,False,True,2506,A,19,P,3
Europa,True,55 Cancri e,57.0,0,0.0,,0.0,0.0,0.0,True,True,2508,D,86,S,2
Europa,True,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2508,D,86,S,2
Earth,False,TRAPPIST-1e,43.0,0,0.0,9.0,1145.0,0.0,0.0,False,True,2509,F,483,S,1
Mars,False,TRAPPIST-1e,28.0,0,34.0,0.0,1342.0,91.0,0.0,True,True,2510,F,517,P,1
Europa,False,55 Cancri e,33.0,0,0.0,8759.0,0.0,2788.0,4513.0,False,True,2512,C,91,S,2
Europa,True,55 Cancri e,37.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2512,C,91,S,2
Earth,False,TRAPPIST-1e,28.0,0,0.0,55.0,0.0,656.0,0.0,False,True,2513,U,-1,U,1
Europa,False,55 Cancri e,28.0,1,2.0,2144.0,0.0,435.0,5872.0,False,True,2515,B,96,S,2
Europa,True,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2515,B,96,S,2
Earth,False,55 Cancri e,29.0,0,75.0,17.0,0.0,211.0,506.0,False,True,2516,G,406,P,1
Europa,True,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2518,C,87,P,2
Europa,True,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2518,C,87,P,2
Earth,False,TRAPPIST-1e,24.0,0,172.0,775.0,344.0,0.0,0.0,True,True,2519,F,485,S,1
Europa,False,TRAPPIST-1e,59.0,0,0.0,5407.0,0.0,285.0,1135.0,False,True,2520,C,88,P,1
Mars,True,TRAPPIST-1e,43.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2521,E,151,P,1
Mars,True,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2522,F,520,P,1
Europa,True,55 Cancri e,23.0,0,0.0,0.0,,0.0,0.0,True,True,2523,B,73,P,1
Europa,True,55 Cancri e,27.0,0,0.0,0.0,0.0,,0.0,True,True,2524,D,74,P,1
Europa,True,55 Cancri e,38.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2526,B,74,P,1
Earth,True,PSO J318.5-22,38.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2527,G,405,S,1
Mars,False,TRAPPIST-1e,48.0,0,639.0,412.0,110.0,0.0,0.0,True,True,2528,F,487,S,1
Mars,False,TRAPPIST-1e,25.0,0,1734.0,1.0,189.0,1.0,0.0,False,True,2530,F,488,S,1
Earth,True,PSO J318.5-22,25.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2531,G,407,P,1
Mars,False,TRAPPIST-1e,24.0,0,737.0,37.0,1682.0,0.0,0.0,False,True,2532,F,489,S,2
Mars,True,TRAPPIST-1e,69.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2532,F,489,S,2
Europa,False,55 Cancri e,20.0,0,0.0,646.0,0.0,,1425.0,False,True,2534,B,75,P,2
Europa,True,55 Cancri e,18.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2534,B,75,P,2
Earth,True,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2535,G,409,P,1
Earth,False,PSO J318.5-22,23.0,0,0.0,9.0,292.0,35.0,349.0,True,True,2537,E,152,P,1
Mars,False,TRAPPIST-1e,24.0,0,345.0,0.0,451.0,0.0,582.0,False,True,2540,E,177,S,1
Europa,False,Unknown,44.0,0,0.0,1482.0,127.0,1555.0,1257.0,False,True,2541,B,77,P,1
Mars,False,TRAPPIST-1e,29.0,0,834.0,0.0,28.0,117.0,41.0,False,True,2542,E,153,P,1
Europa,False,55 Cancri e,6.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2544,B,97,S,2
Europa,False,TRAPPIST-1e,42.0,0,41.0,1912.0,0.0,1899.0,43.0,False,True,2544,B,97,S,2
Earth,True,55 Cancri e,78.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2545,G,410,P,1
Earth,False,TRAPPIST-1e,36.0,0,548.0,179.0,24.0,0.0,77.0,False,True,2546,F,491,S,1
Europa,False,55 Cancri e,37.0,0,0.0,100.0,0.0,1402.0,1462.0,False,True,2547,U,-1,U,2
Europa,False,55 Cancri e,41.0,0,0.0,12809.0,2.0,2835.0,1514.0,True,True,2547,A,20,P,2
Earth,False,TRAPPIST-1e,18.0,0,852.0,48.0,0.0,7.0,0.0,False,True,2548,G,407,S,1
Mars,False,TRAPPIST-1e,62.0,0,1663.0,0.0,23.0,2.0,12.0,False,True,2549,F,522,P,3
Mars,False,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2549,F,522,P,3
Mars,False,TRAPPIST-1e,55.0,0,1281.0,0.0,7.0,1.0,0.0,False,True,2549,F,522,P,3
Earth,True,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2550,G,411,P,1
Earth,False,TRAPPIST-1e,32.0,0,238.0,156.0,3.0,2.0,324.0,False,True,2551,F,523,P,1
Earth,False,TRAPPIST-1e,19.0,0,0.0,1124.0,4.0,0.0,0.0,True,True,2552,F,492,S,3
Earth,False,55 Cancri e,7.0,0,0.0,0.0,0.0,0.0,,True,True,2552,G,408,S,3
Earth,False,55 Cancri e,4.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2552,G,408,S,3
Europa,True,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2553,D,87,S,1
Europa,True,55 Cancri e,24.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2555,B,78,P,2
Europa,True,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2555,B,78,P,2
Europa,True,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2557,C,92,S,1
Mars,False,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2558,F,525,P,4
Mars,False,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2558,F,525,P,4
Mars,False,TRAPPIST-1e,55.0,0,403.0,0.0,922.0,0.0,0.0,True,True,2558,F,525,P,4
Mars,True,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2558,F,525,P,4
Europa,False,TRAPPIST-1e,51.0,0,0.0,1949.0,0.0,2549.0,39.0,False,True,2559,U,-1,U,1
Earth,True,PSO J318.5-22,0.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2560,G,412,P,3
Earth,False,TRAPPIST-1e,21.0,0,882.0,0.0,0.0,,0.0,False,True,2560,G,412,P,3
Earth,False,TRAPPIST-1e,2.0,0,0.0,0.0,0.0,0.0,0.0,False,True,2560,G,412,P,3
Earth,False,TRAPPIST-1e,19.0,0,194.0,44.0,0.0,549.0,1.0,False,True,2561,E,178,S,1
Mars,True,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2562,F,526,P,2
Mars,False,TRAPPIST-1e,20.0,0,2502.0,0.0,96.0,0.0,0.0,False,True,2562,F,526,P,2
Europa,False,TRAPPIST-1e,42.0,0,2.0,3024.0,0.0,89.0,10.0,True,True,2564,E,179,S,1
Mars,True,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2565,F,527,P,2
Mars,False,TRAPPIST-1e,32.0,0,598.0,0.0,138.0,0.0,624.0,False,True,2565,E,155,P,2
Earth,False,TRAPPIST-1e,28.0,0,145.0,8.0,557.0,0.0,74.0,True,True,2571,G,414,P,1
Europa,True,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2572,C,93,S,2
Europa,True,55 Cancri e,56.0,1,0.0,0.0,0.0,0.0,0.0,True,True,2572,C,93,S,2
Europa,True,55 Cancri e,28.0,0,0.0,0.0,0.0,0.0,0.0,True,True,2573,C,90,P,1
Earth,False,TRAPPIST-1e,42.0,0,10.0,303.0,12.0,0.0,478.0,False,True,2574,F,496,S,1
Earth,False,TRAPPIST-1e,18.0,0,1153.0,0.0,0.0,1409.0,195.0,False,True,2578,F,498,S,1
Earth,False,TRAPPIST-1e,24.0,0,19.0,676.0,0.0,26.0,0.0,False,True,2580,G,412,S,1
Earth,False,TRAPPIST-1e,20.0,0,496.0,20.0,16.0,0.0,254.0,False,True,2581,E,156,P,2
