contestant_id,season_idx,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,estimated_strength,fan_votes,season,week,eliminated_week,eliminated_actual,judge_share,fan_share,combined_share,pos_judge,pos_combined
84,6,8,5,0,week3_percentage,0.081395349,2,494,15.76127733,2.066369852,9,3,8.0,0,0.08139534883720931,0.07887017358047613,0.08013276120884272,4.5,4.0
85,6,10,2,205,week3_percentage,0.104651163,2,495,18.64690744,2.037012212,9,3,,0,0.10465116279069768,0.07774963740904871,0.0912004000998732,1.0,1.0
86,6,10,1,78,week3_percentage,0.081395349,2,496,15.06213651,2.020997803,9,3,,0,0.08139534883720931,0.07713839193602934,0.07926687038661932,4.5,6.0
87,6,10,3,148,week3_percentage,0.07751938,2,497,16.26080117,2.130484731,9,3,,0,0.07751937984496124,0.08131734035022305,0.07941836009759215,6.5,5.0
74,6,6,9,189,week4_percentage,0.115702479,3,498,17.89963168,1.902267381,9,4,6.0,0,0.11570247911570249,0.09194600690356831,0.1038242430096354,1.5,1.0
75,6,7,6,180,week4_percentage,0.090909091,3,499,14.41613158,1.896373543,9,4,7.0,0,0.0909090910909091,0.09166112851325936,0.09128510980208424,7.0,7.0
76,6,4,11,55,week4_percentage,0.070247934,3,500,9.154012632,1.617666793,9,4,4.0,1,0.07024793407024794,0.07818985049234317,0.07421889228129555,9.0,11.0
77,6,5,10,210,week4_percentage,0.099173554,3,501,15.99727577,1.930264662,9,4,5.0,0,0.09917355409917356,0.09329925420088248,0.09623640415002802,4.5,3.0
78,6,6,8,170,week4_percentage,0.066115702,3,502,12.82159341,1.989694923,9,4,6.0,0,0.06611570206611571,0.09617181314962202,0.08114375760786886,10.5,9.0
79,6,7,7,194,week4_percentage,0.066115702,3,503,12.43415204,1.959011074,9,4,7.0,0,0.06611570206611571,0.09468871071083712,0.08040220638847642,10.5,10.0
80,6,9,4,129,week4_percentage,0.107438017,3,504,14.27339531,1.746064075,9,4,9.0,0,0.10743801710743803,0.08439592724847476,0.09591697217795639,3.0,4.0
84,6,8,5,0,week4_percentage,0.074380165,3,505,13.0720673,1.938862385,9,4,8.0,0,0.07438016507438017,0.09371482474906556,0.08404749491172286,8.0,8.0
85,6,10,2,205,week4_percentage,0.115702479,3,506,17.60911355,1.885903829,9,4,,0,0.11570247911570249,0.09115507536566435,0.10342877724068342,1.5,2.0
86,6,10,1,78,week4_percentage,0.099173554,3,507,14.78568645,1.851505805,9,4,,0,0.09917355409917356,0.08949244844803803,0.09433300127360579,4.5,6.0
87,6,10,3,148,week4_percentage,0.095041322,3,508,16.09342639,1.971346857,9,4,,0,0.09504132209504133,0.09528496021824479,0.09516314115664307,6.0,5.0
74,6,6,9,189,week5_percentage,0.095041322,4,509,13.45264742,1.7921119,9,5,6.0,0,0.09504132180991735,0.10320970080021959,0.09912551130506847,7.0,6.0
75,6,7,6,180,week5_percentage,0.107438017,4,510,14.37037945,1.752835843,9,5,7.0,0,0.10743801678512396,0.10094774936092477,0.10419288307302436,3.0,3.0
77,6,5,10,210,week5_percentage,0.090909091,4,511,9.150650049,1.441850675,9,5,5.0,1,0.09090909081818183,0.08303777055737682,0.08697343068777932,8.5,10.0
78,6,6,8,170,week5_percentage,0.090909091,4,512,13.53192998,1.833077795,9,5,6.0,0,0.09090909081818183,0.10556897187361808,0.09823903134589995,8.5,7.0
79,6,7,7,194,week5_percentage,0.08677686,4,513,12.73255323,1.807277424,9,5,7.0,0,0.08677685982644628,0.10408310005308909,0.09542997993976768,10.0,9.0
80,6,9,4,129,week5_percentage,0.099173554,4,514,12.16455792,1.656372874,9,5,9.0,0,0.0991735538016529,0.09539234058941287,0.09728294719553288,5.0,8.0
84,6,8,5,0,week5_percentage,0.099173554,4,515,13.77074711,1.780392797,9,5,8.0,0,0.0991735538016529,0.10253478473371896,0.10085416926768592,5.0,5.0
85,6,10,2,205,week5_percentage,0.111570248,4,516,14.9155434,1.754980846,9,5,,0,0.1115702477768595,0.10107128244936951,0.1063207651131145,2.0,2.0
86,6,10,1,78,week5_percentage,0.119834711,4,517,15.23434758,1.705950094,9,5,,0,0.11983471076033059,0.09824754736679472,0.10904112906356266,1.0,1.0
87,6,10,3,148,week5_percentage,0.099173554,4,518,14.6010978,1.838942943,9,5,,0,0.0991735538016529,0.10590675221547563,0.10254015300856426,5.0,4.0
74,6,6,9,189,week6_percentage,0.092307627,5,519,9.210453616,1.436488882,9,6,6.0,1,0.09230762709230762,0.09959292597897922,0.09595027653564342,8.0,9.0
75,6,7,6,180,week6_percentage,0.123077349,5,520,14.51976749,1.630372938,9,6,7.0,0,0.12307734912307734,0.11303506303946799,0.11805620608127267,4.0,4.0
78,6,6,8,170,week6_percentage,0.092308012,5,521,9.306119582,1.446818713,9,6,6.0,1,0.092308012092308,0.10030910144476217,0.09630855676853509,7.0,8.0
79,6,7,7,194,week6_percentage,0.084614908,5,522,12.01153788,1.767341833,9,6,7.0,0,0.08461490808461491,0.12253122635273027,0.1035730672186726,9.0,7.0
80,6,9,4,129,week6_percentage,0.138461633,5,523,14.37168806,1.489483107,9,6,9.0,0,0.13846163313846163,0.10326705808948335,0.1208643456139725,1.0,1.0
84,6,8,5,0,week6_percentage,0.126922747,5,524,15.25559697,1.647154353,9,6,8.0,0,0.12692274712692275,0.11419853199690995,0.12056063956191634,3.0,2.0
85,6,10,2,205,week6_percentage,0.126923516,5,525,15.03114948,1.632326054,9,6,,0,0.12692351612692349,0.11317047413777424,0.12004699513234887,2.0,3.0
86,6,10,1,78,week6_percentage,0.119230797,5,526,13.79755569,1.612017233,9,6,,0,0.11923079711923079,0.11176244729404589,0.11549662220663834,5.0,5.0
87,6,10,3,148,week6_percentage,0.09615341,5,527,13.17219287,1.76160045,9,6,,0,0.0961534100961534,0.12213317166584689,0.10914329088100014,6.0,6.0
75,6,7,6,180,week7_percentage,0.122507123,6,528,10.92505958,1.350763358,9,7,7.0,1,0.12250712287749287,0.13115649629911721,0.12683180958830503,7.0,7.0
79,6,7,7,194,week7_percentage,0.133903134,6,529,11.4153355,1.297890119,9,7,7.0,1,0.13390313386609687,0.12602260757304634,0.1299628707195716,6.0,6.0
80,6,9,4,129,week7_percentage,0.156695157,6,530,15.60982937,1.417289799,9,7,9.0,0,0.15669515684330484,0.1376160843987893,0.1471556206210471,1.0,4.0
84,6,8,5,0,week7_percentage,0.150997151,6,531,16.94078629,1.547498954,9,7,8.0,0,0.15099715084900284,0.15025914023438347,0.15062814554169315,2.0,2.0
85,6,10,2,205,week7_percentage,0.13960114,6,532,15.66461554,1.565950947,9,7,,0,0.13960113986039885,0.1520507928856659,0.14582596637303236,5.0,5.0
86,6,10,1,78,week7_percentage,0.148148148,6,533,16.00848827,1.515086881,9,7,,0,0.14814814785185185,0.14711199095224312,0.14763006940204748,3.5,3.0
87,6,10,3,148,week7_percentage,0.148148148,6,534,17.50382658,1.604387296,9,7,,0,0.14814814785185185,0.15578288765675466,0.15196551775430325,3.5,1.0
80,6,9,4,129,week8_percentage,0.198473282,7,535,20.31156281,1.325811249,9,8,9.0,0,0.1984732818015267,0.195871207000294,0.19717224440091036,2.0,4.0
84,6,8,5,0,week8_percentage,0.190839695,7,536,15.74918317,1.136231712,9,8,8.0,1,0.1908396948091603,0.16786331917858877,0.17935150699387453,4.5,5.0
85,6,10,2,205,week8_percentage,0.22519084,7,537,27.2530975,1.392910135,9,8,,0,0.22519083977480914,0.20578418654327804,0.21548751315904358,1.0,1.0
86,6,10,1,78,week8_percentage,0.190839695,7,538,20.81004485,1.414878991,9,8,,0,0.1908396948091603,0.20902979661362647,0.19993474571139339,4.5,3.0
87,6,10,3,148,week8_percentage,0.194656489,7,539,23.38107161,1.498958841,9,8,,0,0.19465648880534347,0.2214514906642128,0.20805398973477812,3.0,2.0
80,6,9,4,129,week9_percentage,0.25312587,8,540,22.12395144,0.947187362,9,9,9.0,1,0.25312587,0.18854234750659818,0.22083410875329906,2.0,4.0
85,6,10,2,205,week9_percentage,0.271874997,8,541,37.09687469,1.304846976,9,9,,0,0.271874997,0.2597362695723191,0.2658056332861596,1.0,1.0
86,6,10,1,78,week9_percentage,0.23125017,8,542,27.85260429,1.363215302,9,9,,0,0.23125017,0.271354774680784,0.251302472340392,4.0,3.0
87,6,10,3,148,week9_percentage,0.243748963,8,543,32.40574732,1.408488393,9,9,,0,0.243748963,0.28036660824029874,0.26205778562014936,3.0,2.0
85,6,10,2,205,week10_percentage,0.343203093,9,544,62.02007789,1.213074339,9,10,,0,0.343203093,0.3297409325219838,0.3364720127609919,2.0,1.0
86,6,10,1,78,week10_percentage,0.351277691,9,545,63.79669042,1.172750275,9,10,,0,0.351277691,0.3187799435380793,0.33502881726903966,1.0,2.0
87,6,10,3,148,week10_percentage,0.305519216,9,546,48.78531345,1.29304634,9,10,,0,0.305519216,0.3514791239399369,0.3284991699699684,3.0,3.0
88,7,4,9,3,week1_percentage,0.071770335,0,547,19.94861082,2.38370612,10,1,4.0,0,0.07177033492822966,0.08863777671451299,0.08020405582137133,10.0,10.0
89,7,2,11,254,week1_percentage,0.086124402,0,548,22.12777319,2.365489444,10,1,2.0,0,0.08612440191387559,0.08796039218031185,0.08704239704709371,7.0,8.0
90,7,8,5,217,week1_percentage,0.086124402,0,549,22.3815672,2.376893646,10,1,8.0,0,0.08612440191387559,0.08838445582725303,0.08725442887056431,7.0,7.0
91,7,3,10,37,week1_percentage,0.066985646,0,550,18.64982955,2.357013851,10,1,3.0,0,0.06698564593301434,0.08764522844701696,0.07731543719001566,11.0,11.0
92,7,9,4,43,week1_percentage,0.086124402,0,551,23.20420329,2.412989356,10,1,9.0,0,0.08612440191387559,0.08972666972538734,0.08792553581963147,7.0,6.0
93,7,10,2,89,week1_percentage,0.110047847,0,552,28.88337873,2.428771062,10,1,,0,0.11004784688995214,0.09031351024270837,0.10018067856633026,2.0,3.0
94,7,7,6,224,week1_percentage,0.100478469,0,553,20.74819985,2.179224723,10,1,7.0,0,0.10047846889952153,0.0810341647350473,0.09075631681728441,3.5,5.0
95,7,10,1,216,week1_percentage,0.119617225,0,554,29.31374227,2.362300729,10,1,,0,0.11961722488038276,0.08784182026164924,0.103729522571016,1.0,2.0
96,7,10,3,88,week1_percentage,0.100478469,0,555,57.34115583,3.195783822,10,1,,0,0.10047846889952153,0.11883477181419032,0.10965662035685592,3.5,1.0
97,7,5,8,143,week1_percentage,0.076555024,0,556,21.38009651,2.412376799,10,1,5.0,0,0.07655502392344497,0.08970389187952146,0.08312945790148321,9.0,9.0
98,7,6,7,114,week1_percentage,0.09569378,0,557,25.2978888,2.418116401,10,1,6.0,0,0.09569377990430622,0.08991731817240112,0.09280554903835367,5.0,4.0
88,7,4,9,3,week2_percentage,0.086363636,1,558,19.53939325,2.239057012,10,2,4.0,0,0.086363636,0.09001248279497613,0.08818805939748806,8.0,7.0
89,7,2,11,254,week2_percentage,0.090909091,1,559,12.62604021,1.763787089,10,2,2.0,1,0.090909091,0.07090612438707011,0.08090760769353506,6.5,9.0
90,7,8,5,217,week2_percentage,0.095454545,1,560,20.65075858,2.217179034,10,2,8.0,0,0.095454545,0.08913296471760712,0.09229375485880356,5.0,4.0
91,7,3,10,37,week2_percentage,0.054545455,1,561,15.96135847,2.306986152,10,2,3.0,0,0.054545455,0.09274330675915286,0.07364438087957643,11.0,11.0
92,7,9,4,43,week2_percentage,0.072727273,1,562,18.07177509,2.276771903,10,2,9.0,0,0.072727273,0.09152866168593683,0.08212796734296841,9.0,8.0
93,7,10,2,89,week2_percentage,0.109090909,1,563,24.18992697,2.259567123,10,2,,0,0.109090909,0.09083701115830776,0.09996396007915388,2.0,3.0
94,7,7,6,224,week2_percentage,0.1,1,564,18.12838707,2.048307322,10,2,7.0,0,0.1,0.08234414157041064,0.09117207078520533,4.0,5.0
95,7,10,1,216,week2_percentage,0.127272727,1,565,26.33444378,2.190113676,10,2,,0,0.127272727,0.0880449084250437,0.10765881771252185,1.0,2.0
96,7,10,3,88,week2_percentage,0.104545455,1,566,50.13535259,3.026955909,10,2,,0,0.104545455,0.12168685978953261,0.1131161573947663,3.0,1.0
97,7,5,8,143,week2_percentage,0.068181818,1,567,17.61733907,2.289902884,10,2,5.0,0,0.068181818,0.0920565411436769,0.08011917957183845,10.0,10.0
98,7,6,7,114,week2_percentage,0.090909091,1,568,20.66222898,2.25633304,10,2,6.0,0,0.090909091,0.09070699756828532,0.09080804428414266,6.5,6.0
88,7,4,9,3,week3_percentage,0.098522167,2,569,18.27316666,2.068811287,10,3,4.0,0,0.09852216690147782,0.09769885845428232,0.09811051267788007,7.5,7.0
90,7,8,5,217,week3_percentage,0.103448276,2,570,18.80975486,2.055922088,10,3,8.0,0,0.10344827589655173,0.09709017073268925,0.10026922331462049,5.0,5.0
91,7,3,10,37,week3_percentage,0.064039409,2,571,10.84127921,1.839556494,10,3,3.0,1,0.06403940893596059,0.08687238447281434,0.07545589670438746,10.0,10.0
92,7,9,4,43,week3_percentage,0.098522167,2,572,18.70907251,2.092386172,10,3,9.0,0,0.09852216690147782,0.09881217379974862,0.09866717035061322,7.5,6.0
93,7,10,2,89,week3_percentage,0.128078818,2,573,24.13681984,2.096129319,10,3,,0,0.12807881787192119,0.09898894255155531,0.11353388021173824,1.0,2.0
94,7,7,6,224,week3_percentage,0.103448276,2,574,15.92763912,1.889602396,10,3,7.0,0,0.10344827589655173,0.08923578394111725,0.09634202991883449,5.0,8.0
95,7,10,1,216,week3_percentage,0.113300493,2,575,20.06409591,2.036816171,10,3,,0,0.1133004928866995,0.09618790077102006,0.10474419682885977,2.5,3.0
96,7,10,3,88,week3_percentage,0.113300493,2,576,46.23327169,2.871583903,10,3,,0,0.1133004928866995,0.13560950244312572,0.12445499766491261,2.5,1.0
97,7,5,8,143,week3_percentage,0.073891626,2,577,15.76206667,2.13013943,10,3,5.0,0,0.07389162592610837,0.10059505763874713,0.08724334178242775,9.0,9.0
98,7,6,7,114,week3_percentage,0.103448276,2,578,19.54842653,2.094441273,10,3,6.0,0,0.10344827589655173,0.0989092251949,0.10117875054572587,5.0,4.0
88,7,4,9,3,week4_percentage,0.088948787,3,579,11.29671542,1.669184095,10,4,4.0,1,0.0889487870889488,0.09382195262275086,0.09138536985584983,8.0,9.0
90,7,8,5,217,week4_percentage,0.09703504,3,580,15.87541668,1.94077767,10,4,8.0,0,0.09703504009703505,0.10908775799594041,0.10306139904648773,7.0,7.0
92,7,9,4,43,week4_percentage,0.118598383,3,581,19.0071483,1.937711176,10,4,9.0,0,0.1185983831185984,0.10891539566895218,0.11375688939377529,4.0,4.0
93,7,10,2,89,week4_percentage,0.140161725,3,582,22.97245444,1.94408208,10,4,,0,0.14016172514016173,0.10927349317002626,0.124717609155094,1.0,2.0
94,7,7,6,224,week4_percentage,0.126684636,3,583,16.5374097,1.729854939,10,4,7.0,0,0.12668463612668462,0.09723215588816737,0.11195839600742599,3.0,5.0
95,7,10,1,216,week4_percentage,0.134770889,3,584,20.6807426,1.884766636,10,4,,0,0.1347708891347709,0.10593947459566078,0.12035518186521584,2.0,3.0
96,7,10,3,88,week4_percentage,0.105121294,3,585,37.23435037,2.724571386,10,4,,0,0.1051212941051213,0.15314344790386628,0.1291323710044938,5.0,1.0
97,7,5,8,143,week4_percentage,0.086253369,3,586,15.31181336,1.996185434,10,4,5.0,0,0.08625336908625338,0.11220213263233458,0.09922775085929397,9.0,8.0
98,7,6,7,114,week4_percentage,0.102425876,3,587,17.00681315,1.963842452,10,4,6.0,0,0.10242587610242589,0.11038418952230125,0.10640503281236358,6.0,6.0
90,7,8,5,217,week5_percentage,0.104046243,4,588,14.69439809,1.803935063,10,5,8.0,0,0.104046243,0.12215410677506613,0.11310017488753307,6.5,7.0
92,7,9,4,43,week5_percentage,0.104046243,4,589,14.99692222,1.824313718,10,5,9.0,0,0.104046243,0.12353405467333603,0.11379014883666802,6.5,6.0
93,7,10,2,89,week5_percentage,0.156069364,4,590,22.86490598,1.804306278,10,5,,0,0.156069364,0.12217924373131062,0.1391243038656553,2.0,3.0
94,7,7,6,224,week5_percentage,0.121387283,4,591,14.14608664,1.61865153,10,5,7.0,0,0.121387283,0.10960756619388586,0.11549742459694293,5.0,5.0
95,7,10,1,216,week5_percentage,0.167630058,4,592,23.53608126,1.735067496,10,5,,0,0.167630058,0.11749071489073365,0.14256038644536684,1.0,2.0
96,7,10,3,88,week5_percentage,0.12716763,4,593,38.73927548,2.576982342,10,5,,0,0.12716763,0.1745012792415178,0.1508344546207589,4.0,1.0
97,7,5,8,143,week5_percentage,0.086705202,4,594,10.35741261,1.601426439,10,5,5.0,1,0.086705202,0.10844116300766195,0.09757318250383097,8.0,8.0
98,7,6,7,114,week5_percentage,0.132947977,4,595,18.76461008,1.803015991,10,5,6.0,0,0.132947977,0.12209187148648804,0.12751992424324401,3.0,4.0
90,7,8,5,217,week6_percentage,0.124401374,5,596,15.53010077,1.686398816,10,6,8.0,0,0.12440137387559862,0.13982847677118362,0.1321149253233911,6.0,6.0
92,7,9,4,43,week6_percentage,0.148325377,5,597,18.71422756,1.669746862,10,6,9.0,0,0.14832537685167463,0.13844777290624222,0.14338657487895842,3.0,3.0
93,7,10,2,89,week6_percentage,0.129187036,5,598,16.59038182,1.711803314,10,6,,0,0.12918703587081296,0.14193490155325403,0.1355609687120335,5.0,4.0
94,7,7,6,224,week6_percentage,0.143540194,5,599,15.19421628,1.502012079,10,6,7.0,0,0.1435401938564598,0.12453997186540287,0.13404008286093133,4.0,5.0
95,7,10,1,216,week6_percentage,0.172248902,5,600,21.62064872,1.61095978,10,6,,0,0.1722489018277511,0.13357341694020797,0.15291115938397953,1.0,2.0
96,7,10,3,88,week6_percentage,0.162679971,5,601,46.28910318,2.453474182,10,6,,0,0.16267997083732003,0.20343085776127925,0.18305541429929964,2.0,1.0
98,7,6,7,114,week6_percentage,0.119617147,5,602,11.49419204,1.426086887,10,6,6.0,1,0.11961714688038283,0.11824460220243008,0.11893087454140645,7.0,7.0
90,7,8,5,217,week7_percentage,0.15755627,6,603,18.04612554,1.555007668,10,7,8.0,0,0.15755627,0.1604123666269908,0.1589843183134954,6.0,5.0
92,7,9,4,43,week7_percentage,0.167202572,6,604,19.70341473,1.560954935,10,7,9.0,0,0.167202572,0.16102587818327763,0.1641142250916388,3.0,4.0
93,7,10,2,89,week7_percentage,0.173633441,6,605,20.93876717,1.567156179,10,7,,0,0.173633441,0.16166558964357597,0.16764951532178798,1.5,2.0
94,7,7,6,224,week7_percentage,0.163987138,6,606,12.9008694,1.164762267,10,7,7.0,1,0.163987138,0.12015520929719875,0.1420711736485994,4.5,6.0
95,7,10,1,216,week7_percentage,0.173633441,6,607,19.76355871,1.509393625,10,7,,0,0.173633441,0.15570688720098497,0.16467016410049248,1.5,3.0
96,7,10,3,88,week7_percentage,0.163987138,6,608,41.64044613,2.336539467,10,7,,0,0.163987138,0.24103406904797187,0.20251060352398592,4.5,1.0
90,7,8,5,217,week8_percentage,0.169960474,7,609,15.26205886,1.282113602,10,8,8.0,1,0.169960474,0.1629974590006941,0.16647896650034705,5.0,5.0
92,7,9,4,43,week8_percentage,0.177865613,7,610,20.37572551,1.503959707,10,8,9.0,0,0.177865613,0.19120116212637173,0.18453338756318588,4.0,4.0
93,7,10,2,89,week8_percentage,0.209486166,7,611,25.57087044,1.462556445,10,8,,0,0.209486166,0.18593748932092558,0.1977118276604628,2.5,3.0
95,7,10,1,216,week8_percentage,0.233201581,7,612,28.93585268,1.384799399,10,8,,0,0.233201581,0.17605209313011277,0.20462683706505638,1.0,2.0
96,7,10,3,88,week8_percentage,0.209486166,7,613,55.21962929,2.232421087,10,8,,0,0.209486166,0.28381179642189575,0.24664898121094786,2.5,1.0
92,7,9,4,43,week9_percentage,0.230088496,8,614,24.19961042,1.232489977,10,9,9.0,1,0.2300884957699115,0.20245434944754398,0.21627142260872773,4.0,4.0
93,7,10,2,89,week9_percentage,0.261061947,8,615,36.52594776,1.381158526,10,9,,0,0.26106194673893807,0.22687531426899288,0.24396863050396547,1.5,2.0
95,7,10,1,216,week9_percentage,0.261061947,8,616,34.73943601,1.331011148,10,9,,0,0.26106194673893807,0.2186378803109477,0.2398499135249429,1.5,3.0
96,7,10,3,88,week9_percentage,0.247787611,8,617,69.91117246,2.143082995,10,9,,0,0.24778761075221237,0.3520324559725155,0.29991003336236394,3.0,1.0
93,7,10,2,89,week10_percentage,0.325268368,9,618,56.27944261,1.268242125,10,10,,0,0.325268368,0.2801345232247124,0.3027014456123562,3.0,3.0
95,7,10,1,216,week10_percentage,0.348119304,9,619,64.21080209,1.206040545,10,10,,0,0.348119304,0.2663951830674661,0.30725724353373307,1.0,2.0
96,7,10,3,88,week10_percentage,0.326612328,9,620,124.7707627,2.052978413,10,10,,0,0.326612328,0.4534702937078215,0.39004131085391075,2.0,1.0
99,8,1,12,69,week1_percentage,0.066079295,0,621,13.89975618,2.070744639,11,1,1.0,1,0.066079295,0.07233531384591231,0.06920730442295615,11.0,12.0
100,8,5,8,91,week1_percentage,0.079295154,0,622,20.13648322,2.329181227,11,1,5.0,0,0.079295154,0.08136302849028026,0.08032909124514014,7.5,8.0
101,8,10,2,158,week1_percentage,0.101321586,0,623,27.35119223,2.448365831,11,1,,0,0.101321586,0.08552638865240249,0.09342398732620125,2.5,2.0
102,8,10,1,127,week1_percentage,0.105726872,0,624,26.21636969,2.36858128,11,1,,0,0.105726872,0.08273935232356416,0.09423311216178208,1.0,1.0
103,8,7,6,235,week1_percentage,0.0969163,0,625,24.99253602,2.395591382,11,1,7.0,0,0.0969163,0.0836828700168533,0.09029958500842665,4.0,4.0
104,8,8,5,157,week1_percentage,0.083700441,0,626,22.74047549,2.413385909,11,1,8.0,0,0.083700441,0.08430446896780176,0.08400245498390088,5.5,6.0
105,8,3,10,172,week1_percentage,0.066079295,0,627,20.73325833,2.47061241,11,1,3.0,0,0.066079295,0.08630350681736368,0.07619140090868184,11.0,10.0
106,8,2,11,193,week1_percentage,0.070484581,0,628,19.12070946,2.352236887,11,1,2.0,0,0.070484581,0.08216840949700355,0.07632649524850177,9.0,9.0
107,8,9,4,33,week1_percentage,0.101321586,0,629,25.36282614,2.372890279,11,1,9.0,0,0.101321586,0.0828898744058897,0.09210573020294485,2.5,3.0
108,8,4,9,270,week1_percentage,0.066079295,0,630,20.64888038,2.466534416,11,1,4.0,0,0.066079295,0.08616105420862762,0.0761201746043138,11.0,11.0
109,8,6,7,20,week1_percentage,0.083700441,0,631,23.58560086,2.449875902,11,1,6.0,0,0.083700441,0.08557913849787227,0.08463978974893613,5.5,5.0
110,8,10,3,35,week1_percentage,0.079295154,0,632,23.62662195,2.489022089,11,1,,0,0.079295154,0.08694659427642892,0.08312087413821447,7.5,7.0
100,8,5,8,91,week2_percentage,0.085972851,1,633,17.81538745,2.150005406,11,2,5.0,0,0.08597285108597286,0.08793905603571102,0.08695595356084193,8.0,10.0
