season,week,week_idx,celebrity_name,judge_rank,vote_rank,total_rank,score_sum,fan_votes,placement,weeks_participated,data_source,eliminated_week,eliminated_actual,method1_value,method1_pos,judge_share,fan_share,method2_value,method2_pos
4,1,0,132,1.0,5.0,6.0,0.116504854,2.356091801,2,10,pct,,0,6.0,3.0,0.11650485388349514,0.09318483054913453,0.10484484221631483,1.0
4,1,0,165,10.0,4.0,14.0,0.072815534,2.359457932,9,4,pct,4.0,0,14.0,6.0,0.07281553392718446,0.09331796303009647,0.08306674847864046,10.0
4,2,1,134,7.5,8.0,15.5,0.085714286,2.16720746,6,7,pct,7.0,0,15.5,9.0,0.08571428582857143,0.0928122449728621,0.08926326540071677,8.0
4,2,1,108,5.0,5.0,10.0,0.089795918,2.197642635,4,9,pct,9.0,0,10.0,4.0,0.08979591782040817,0.09411565360818115,0.09195578571429466,5.0
4,2,1,59,11.0,3.0,14.0,0.073469388,2.221964622,8,5,pct,5.0,0,14.0,7.0,0.07346938785306123,0.09515726049507825,0.08431332417406974,9.0
4,2,1,159,1.0,2.0,3.0,0.110204082,2.239334976,3,10,pct,,0,3.0,1.5,0.11020408177959183,0.09590115861303386,0.10305262019631284,1.0
4,2,1,17,2.0,1.0,3.0,0.106122449,2.248697621,1,10,pct,,0,3.0,1.5,0.1061224487877551,0.09630212073473768,0.10121228476124638,2.0
4,2,1,252,10.0,10.0,20.0,0.081632653,1.992250074,10,3,pct,3.0,0,20.0,11.0,0.0816326528367347,0.08531956692106007,0.08347610987889739,10.0
4,2,1,227,7.5,11.0,18.5,0.085714286,1.693361988,11,2,pct,2.0,1,18.5,10.0,0.08571428582857143,0.07251946597580868,0.07911687590219005,11.0
4,2,1,102,3.5,9.0,12.5,0.097959184,2.020741794,7,6,pct,6.0,0,12.5,6.0,0.09795918380408164,0.08653974567419993,0.09224946473914078,4.0
4,2,1,29,7.5,7.0,14.5,0.085714286,2.173022797,5,8,pct,8.0,0,14.5,8.0,0.08571428582857143,0.09306129103430548,0.08938778843143846,7.0
4,2,1,132,3.5,6.0,9.5,0.097959184,2.190644908,2,10,pct,,0,9.5,3.0,0.09795918380408164,0.09381597082996794,0.0958875773170248,3.0
4,2,1,165,7.5,4.0,11.5,0.085714286,2.205578694,9,4,pct,4.0,0,11.5,5.0,0.08571428582857143,0.09445552114076483,0.09008490348466813,6.0
4,3,2,134,9.0,7.0,16.0,0.091743119,2.016741476,6,7,pct,7.0,0,16.0,9.0,0.09174311918348624,0.10195905622962158,0.0968510877065539,8.0
4,3,2,108,2.5,5.0,7.5,0.110091743,2.03121359,4,9,pct,9.0,0,7.5,3.0,0.11009174322018349,0.10269071326283445,0.10639122824150897,2.0
4,3,2,59,10.0,3.0,13.0,0.073394495,2.082738653,8,5,pct,5.0,0,13.0,7.0,0.07339449514678899,0.10529563157198304,0.08934506335938602,9.0
4,3,2,159,7.0,2.0,9.0,0.096330275,2.087514939,3,10,pct,,0,9.0,5.0,0.09633027519266055,0.10553710308364585,0.1009336891381532,6.0
4,3,2,17,5.0,1.0,6.0,0.105504587,2.094472002,1,10,pct,,0,6.0,1.0,0.10550458721100917,0.1058888266863244,0.10569670694866679,4.0
4,3,2,252,7.0,10.0,17.0,0.096330275,1.52596585,10,3,pct,3.0,1,17.0,10.0,0.09633027519266055,0.07714723962201701,0.08673875740733877,10.0
4,3,2,102,2.5,9.0,11.5,0.110091743,1.864884971,7,6,pct,6.0,0,11.5,6.0,0.11009174322018349,0.09428174799929845,0.10218674560974098,5.0
4,3,2,29,7.0,8.0,15.0,0.096330275,2.011132475,5,8,pct,8.0,0,15.0,8.0,0.09633027519266055,0.10167548570005362,0.09900288044635708,7.0
4,3,2,132,2.5,6.0,8.5,0.110091743,2.02852175,2,10,pct,,0,8.5,4.0,0.11009174322018349,0.1025546236999493,0.10632318346006639,3.0
4,3,2,165,2.5,4.0,6.5,0.110091743,2.036729395,9,4,pct,4.0,0,6.5,2.0,0.11009174322018349,0.10296957214427227,0.10653065768222789,1.0
4,4,3,134,7.5,4.0,11.5,0.084210526,1.914788492,6,7,pct,7.0,0,11.5,6.0,0.08421052608421052,0.11452308816044114,0.09936680712232583,7.0
4,4,3,108,3.0,5.0,8.0,0.126315789,1.882251417,4,9,pct,9.0,0,8.0,3.0,0.1263157891263158,0.11257705269789467,0.11944642091210524,3.0
4,4,3,59,9.0,1.0,10.0,0.078947368,1.961051356,8,5,pct,5.0,0,10.0,5.0,0.07894736807894737,0.11729006011298958,0.09811871409596848,8.0
4,4,3,159,5.5,3.0,8.5,0.110526316,1.934083062,3,10,pct,,0,8.5,4.0,0.11052631611052631,0.1156770922451533,0.1131017041778398,4.0
4,4,3,17,2.0,2.0,4.0,0.136842105,1.940916598,1,10,pct,,0,4.0,1.0,0.13684210513684208,0.1160858045645793,0.12646395485071069,2.0
4,4,3,102,4.0,8.0,12.0,0.121052632,1.718578519,7,6,pct,6.0,0,12.0,7.0,0.12105263212105262,0.10278781184678093,0.11192022198391677,5.0
4,4,3,29,5.5,7.0,12.5,0.110526316,1.866758865,5,8,pct,8.0,0,12.5,8.0,0.11052631611052631,0.11165044649259363,0.11108838130155997,6.0
4,4,3,132,1.0,6.0,7.0,0.147368421,1.874889708,2,10,pct,,0,7.0,2.0,0.14736842114736842,0.11213675046485905,0.12975258580611373,1.0
4,4,3,165,7.5,9.0,16.5,0.084210526,1.626354171,9,4,pct,4.0,1,16.5,9.0,0.08421052608421052,0.09727189341470838,0.09074120974945946,9.0
4,5,4,134,6.0,6.0,12.0,0.102272727,1.738498616,6,7,pct,7.0,0,12.0,6.0,0.10227272710227271,0.126512043788056,0.11439238544516436,6.0
4,5,4,108,4.0,4.0,8.0,0.136363636,1.738785573,4,9,pct,9.0,0,8.0,3.5,0.13636363613636365,0.1265329258964541,0.13144828101640887,4.0
4,5,4,59,8.0,7.0,15.0,0.073863636,1.598376462,8,5,pct,5.0,1,15.0,8.0,0.07386363607386363,0.11631523378235581,0.09508943492810973,8.0
4,5,4,159,2.0,2.0,4.0,0.159090909,1.788302668,3,10,pct,,0,4.0,2.0,0.1590909091590909,0.13013632760942812,0.1446136183842595,2.0
4,5,4,17,1.0,1.0,2.0,0.170454545,1.798958608,1,10,pct,,0,2.0,1.0,0.17045454517045455,0.13091176955426248,0.15068315736235852,1.0
4,5,4,102,5.0,8.0,13.0,0.119318182,1.589877573,7,6,pct,6.0,0,13.0,7.0,0.11931818211931818,0.11569676229930585,0.11750747220931201,5.0
4,5,4,29,7.0,3.0,10.0,0.096590909,1.750306966,5,8,pct,8.0,0,10.0,5.0,0.0965909090965909,0.12737134760257493,0.11198112834958292,7.0
4,5,4,132,3.0,5.0,8.0,0.142045455,1.738657274,2,10,pct,,0,8.0,3.5,0.14204545514204545,0.12652358946756276,0.1342845223048041,3.0
4,6,5,134,7.0,2.0,9.0,0.111764706,1.664406099,6,7,pct,7.0,0,9.0,4.0,0.111764706,0.15027160447473512,0.13101815523736757,6.0
4,6,5,108,4.0,5.0,9.0,0.141176471,1.626286291,4,9,pct,9.0,0,9.0,4.0,0.141176471,0.146829941581364,0.144003206290682,4.0
4,6,5,159,1.5,3.0,4.5,0.164705882,1.660859866,3,10,pct,,0,4.5,2.0,0.164705882,0.14995143133725897,0.1573286566686295,2.0
4,6,5,17,1.5,1.0,2.5,0.164705882,1.670731617,1,10,pct,,0,2.5,1.0,0.164705882,0.15084270652703166,0.15777429426351583,1.0
4,6,5,102,5.0,7.0,12.0,0.135294118,1.212647058,7,6,pct,6.0,1,12.0,7.0,0.135294118,0.10948434950863946,0.12238923375431973,7.0
4,6,5,29,6.0,4.0,10.0,0.123529412,1.629085693,5,8,pct,8.0,0,10.0,6.0,0.123529412,0.14708268676798794,0.135306049383994,5.0
4,6,5,132,3.0,6.0,9.0,0.158823529,1.611968788,2,10,pct,,0,9.0,4.0,0.158823529,0.14553727980298284,0.15218040440149141,3.0
4,7,6,134,5.0,6.0,11.0,0.145631068,1.23553754,6,7,pct,7.0,1,11.0,6.0,0.145631068,0.13820380439683264,0.14191743619841632,6.0
4,7,6,108,3.5,4.0,7.5,0.174757282,1.501608763,4,9,pct,9.0,0,7.5,5.0,0.174757282,0.1679657938699473,0.17136153793497366,4.0
4,7,6,159,1.5,3.0,4.5,0.190938511,1.542094847,3,10,pct,,0,4.5,1.0,0.190938511,0.17249445500146562,0.18171648300073281,1.0
4,7,6,17,3.5,2.0,5.5,0.174757282,1.55904747,1,10,pct,,0,5.5,2.0,0.174757282,0.17439072841870656,0.1745740052093533,3.0
4,7,6,29,6.0,1.0,7.0,0.122977346,1.609280209,5,8,pct,8.0,0,7.0,4.0,0.122977346,0.18000962336144796,0.151493484680724,5.0
4,7,6,132,1.5,5.0,6.5,0.190938511,1.492398818,2,10,pct,,0,6.5,3.0,0.190938511,0.16693559495159996,0.17893705297579998,2.0
4,8,7,108,4.0,3.0,7.0,0.187250996,1.414542069,4,9,pct,9.0,0,7.0,4.0,0.187250996187251,0.20248407104758318,0.1948675336174171,4.0
4,8,7,159,3.0,2.0,5.0,0.211155378,1.438890829,3,10,pct,,0,5.0,2.0,0.21115537821115538,0.2059694647716779,0.20856242149141663,3.0
4,8,7,17,1.0,1.0,2.0,0.231075697,1.445217793,1,10,pct,,0,2.0,1.0,0.23107569723107568,0.20687513555812342,0.21897541639459955,1.0
4,8,7,29,5.0,5.0,10.0,0.151394422,1.301370445,5,8,pct,8.0,1,10.0,5.0,0.15139442215139443,0.18628416320688795,0.1688392926791412,5.0
4,8,7,132,2.0,4.0,6.0,0.219123506,1.385921322,2,10,pct,,0,6.0,3.0,0.2191235062191235,0.19838716541572748,0.2087553358174255,2.0
4,9,8,108,4.0,4.0,8.0,0.244725738,1.109113276,4,9,pct,9.0,1,8.0,4.0,0.244725738,0.21146314197788177,0.22809443998894088,4.0
4,9,8,159,1.5,2.0,3.5,0.253164557,1.384004465,3,10,pct,,0,3.5,1.0,0.253164557,0.26387379811718825,0.2585191775585941,1.0
4,9,8,17,3.0,1.0,4.0,0.248945148,1.403286582,1,10,pct,,0,4.0,2.0,0.248945148,0.26755011967336906,0.25824763383668453,2.0
4,9,8,132,1.5,3.0,4.5,0.253164557,1.348544114,2,10,pct,,0,4.5,3.0,0.253164557,0.25711294023156095,0.25513874861578045,3.0
4,10,9,159,3.0,2.0,5.0,0.328185431,1.265364271,3,10,pct,,0,5.0,2.5,0.328185431,0.3370469615389562,0.33261619626947814,2.0
4,10,9,17,1.0,1.0,2.0,0.339768501,1.276692217,1,10,pct,,0,2.0,1.0,0.339768501,0.34006431382815905,0.3399164074140795,1.0
4,10,9,132,2.0,3.0,5.0,0.332046068,1.21221047,2,10,pct,,0,5.0,2.5,0.332046068,0.3228887246328848,0.3274673963164424,3.0
5,1,0,39,7.0,6.0,13.0,0.081712062,2.373952474,5,8,pct,8.0,0,13.0,7.5,0.08171206208171206,0.0848667894056577,0.08328942574368488,7.0
5,1,0,121,3.5,9.0,12.5,0.093385214,2.328085642,6,7,pct,7.0,0,12.5,6.0,0.09338521409338521,0.08322708902636161,0.08830615155987341,4.0
5,1,0,246,1.0,3.0,4.0,0.101167315,2.396086824,7,6,pct,6.0,0,4.0,2.0,0.1011673151011673,0.08565807366288462,0.09341269438202596,1.0
5,1,0,126,7.0,4.0,11.0,0.081712062,2.38075453,4,9,pct,9.0,0,11.0,4.0,0.08171206208171206,0.08510995714401802,0.08341100961286504,5.0
5,1,0,92,11.0,2.0,13.0,0.070038911,2.405953094,9,4,pct,4.0,0,13.0,7.5,0.0700389110700389,0.08601078445532037,0.07802484776267964,10.0
5,1,0,140,12.0,12.0,24.0,0.062256809,2.00440919,12,1,pct,1.0,1,24.0,12.0,0.06225680906225681,0.07165593013067831,0.06695636959646756,12.0
5,1,0,4,7.0,11.0,18.0,0.081712062,2.230987567,11,2,pct,2.0,0,18.0,10.0,0.08171206208171206,0.07975591511998806,0.08073398860085006,9.0
5,1,0,104,2.0,1.0,3.0,0.097276265,2.497761309,1,10,pct,,0,3.0,1.0,0.09727626509727626,0.08929285034899266,0.09328455772313446,2.0
5,1,0,187,3.5,7.0,10.5,0.093385214,2.350662788,2,10,pct,,0,10.5,3.0,0.09338521409338521,0.08403420286539072,0.08870970847938797,3.0
5,1,0,288,10.0,10.0,20.0,0.073929961,2.291637473,10,3,pct,3.0,0,20.0,11.0,0.07392996107392996,0.08192409786852564,0.0779270294712278,11.0
5,1,0,174,7.0,8.0,15.0,0.081712062,2.336317856,3,10,pct,,0,15.0,9.0,0.08171206208171206,0.08352138370139489,0.08261672289155347,8.0
5,1,0,179,7.0,5.0,12.0,0.081712062,2.376082227,8,5,pct,5.0,0,12.0,5.0,0.08171206208171206,0.08494292627078731,0.08332749417624968,6.0
5,2,1,39,7.0,6.0,13.0,0.088235294,2.206304343,5,8,pct,8.0,0,13.0,7.5,0.0882352941764706,0.0923380303725862,0.09028666227452839,7.0
5,2,1,121,7.0,9.0,16.0,0.088235294,2.173184263,6,7,pct,7.0,0,16.0,9.0,0.0882352941764706,0.09095189207181847,0.08959359312414453,8.0
5,2,1,246,2.0,4.0,6.0,0.109243697,2.226401514,7,6,pct,6.0,0,6.0,2.0,0.1092436972184874,0.09317913517849787,0.10121141619849264,2.0
5,2,1,126,7.0,5.0,12.0,0.088235294,2.215244733,4,9,pct,9.0,0,12.0,5.0,0.0882352941764706,0.09271220268747195,0.09047374843197127,6.0
5,2,1,92,7.0,3.0,10.0,0.088235294,2.228421027,9,4,pct,4.0,0,10.0,3.0,0.0882352941764706,0.09326365563612353,0.09074947490629706,5.0
5,2,1,4,7.0,11.0,18.0,0.088235294,1.741082664,11,2,pct,2.0,1,18.0,10.5,0.0882352941764706,0.07286761883948088,0.08055145650797574,10.0
5,2,1,104,1.0,1.0,2.0,0.113445378,2.328465737,1,10,pct,,0,2.0,1.0,0.11344537822689076,0.09745071690892844,0.1054480475679096,1.0
5,2,1,187,4.0,8.0,12.0,0.096638655,2.188182711,2,10,pct,,0,12.0,5.0,0.09663865519327731,0.09157960562881694,0.09410913041104713,4.0
5,2,1,288,11.0,7.0,18.0,0.06302521,2.189024906,10,3,pct,3.0,0,18.0,10.5,0.06302521012605042,0.09161485309036338,0.0773200316082069,11.0
5,2,1,174,3.0,10.0,13.0,0.100840336,2.164294684,3,10,pct,,0,13.0,7.5,0.10084033620168067,0.09057984629386141,0.09571009124777105,3.0
5,2,1,179,10.0,2.0,12.0,0.075630252,2.233170815,8,5,pct,5.0,0,12.0,5.0,0.0756302521512605,0.09346244329205089,0.0845463477216557,9.0
5,3,2,39,7.0,5.0,12.0,0.09623431,2.055222723,5,8,pct,8.0,0,12.0,7.5,0.09623431,0.1012481144440005,0.09874121222200025,7.0
5,3,2,121,2.0,9.0,11.0,0.112970711,1.999505689,6,7,pct,7.0,0,11.0,6.0,0.112970711,0.09850328072268111,0.10573699586134055,3.0
5,3,2,246,2.0,4.0,6.0,0.112970711,2.067203972,7,6,pct,6.0,0,6.0,1.0,0.112970711,0.10183835649239678,0.10740453374619839,1.0
5,3,2,126,4.5,6.0,10.5,0.108786611,2.045860965,4,9,pct,9.0,0,10.5,5.0,0.108786611,0.1007869185187251,0.10478676475936255,4.0
5,3,2,92,8.0,2.0,10.0,0.087866109,2.081733222,9,4,pct,4.0,0,10.0,4.0,0.087866109,0.10255412279369486,0.09521011589684743,8.0
5,3,2,104,6.0,1.0,7.0,0.10041841,2.17501143,1,10,pct,,0,7.0,2.0,0.10041841,0.10714936328662283,0.10378388664331142,6.0
5,3,2,187,2.0,7.0,9.0,0.112970711,2.024952797,2,10,pct,,0,9.0,3.0,0.112970711,0.09975690237361926,0.10636380668680963,2.0
5,3,2,288,10.0,10.0,20.0,0.075313808,1.769475824,10,3,pct,3.0,1,20.0,10.0,0.075313808,0.0871711317363846,0.08124246986819231,10.0
5,3,2,174,4.5,8.0,12.5,0.108786611,2.006724462,3,10,pct,,0,12.5,9.0,0.108786611,0.09885890502883048,0.10382275801441523,5.0
5,3,2,179,9.0,3.0,12.0,0.083682008,2.073182967,8,5,pct,5.0,0,12.0,7.5,0.083682008,0.1021329046030446,0.0929074563015223,9.0
5,4,3,39,3.0,5.0,8.0,0.115384615,1.90406984,5,8,pct,8.0,0,8.0,4.0,0.11538461523076922,0.11202562357342948,0.11370511940209935,4.0
5,4,3,121,6.0,8.0,14.0,0.111111111,1.880531353,6,7,pct,7.0,0,14.0,8.0,0.11111111122222221,0.11064074071422193,0.11087592596822207,7.0
5,4,3,246,1.0,3.0,4.0,0.128205128,1.920052696,7,6,pct,6.0,0,4.0,1.5,0.12820512825641026,0.11296597217423728,0.12058555021532377,1.0
5,4,3,126,3.0,4.0,7.0,0.115384615,1.915800152,4,9,pct,9.0,0,7.0,3.0,0.11538461523076922,0.11271577447488532,0.11405019485282727,3.0
5,4,3,92,8.0,9.0,17.0,0.098290598,1.617965792,9,4,pct,4.0,1,17.0,9.0,0.0982905981965812,0.0951927408131614,0.0967416695048713,9.0
5,4,3,104,3.0,1.0,4.0,0.115384615,2.029816968,1,10,pct,,0,4.0,1.5,0.11538461523076922,0.11942393435533223,0.11740427479305073,2.0
5,4,3,187,6.0,6.0,12.0,0.111111111,1.898177986,2,10,pct,,0,12.0,6.0,0.11111111122222221,0.11167897735043505,0.11139504428632863,5.0
5,4,3,174,6.0,7.0,13.0,0.111111111,1.881647197,3,10,pct,,0,13.0,7.0,0.11111111122222221,0.11070639120523053,0.11090875121372637,6.0
5,4,3,179,9.0,2.0,11.0,0.094017094,1.948673042,8,5,pct,5.0,0,11.0,5.0,0.09401709418803418,0.11464984533906683,0.10433346976355051,8.0
5,5,4,39,3.5,5.0,8.5,0.130653266,1.765833566,5,8,pct,8.0,0,8.5,5.0,0.13065326613065326,0.12618888186405144,0.12842107399735236,3.0
5,5,4,121,3.5,7.0,10.5,0.130653266,1.725461721,6,7,pct,7.0,0,10.5,7.0,0.13065326613065326,0.12330385460132989,0.1269785603659916,4.0
5,5,4,246,2.0,4.0,6.0,0.140703518,1.777977757,7,6,pct,6.0,0,6.0,1.0,0.14070351814070353,0.12705672236325818,0.13388012025198087,2.0
5,5,4,126,5.0,3.0,8.0,0.125628141,1.778521425,4,9,pct,9.0,0,8.0,4.0,0.12562814112562815,0.1270955736221459,0.12636185737388703,5.0
5,5,4,104,6.0,1.0,7.0,0.115577889,1.905382138,1,10,pct,,0,7.0,2.5,0.1155778891155779,0.13616121368821898,0.12586955140189843,6.0
5,5,4,187,1.0,6.0,7.0,0.145728643,1.733689009,2,10,pct,,0,7.0,2.5,0.14572864314572864,0.12389178785477079,0.1348102155002497,1.0
5,5,4,174,7.5,2.0,9.5,0.105527638,1.78723996,3,10,pct,,0,9.5,6.0,0.10552763810552765,0.1277186120581151,0.11662312508182138,7.0
5,5,4,179,7.5,8.0,15.5,0.105527638,1.519469293,8,5,pct,5.0,1,15.5,8.0,0.10552763810552765,0.10858335394810971,0.10705549602681869,8.0
5,6,5,39,4.5,4.0,8.5,0.138888889,1.656366387,5,8,pct,8.0,0,8.5,4.0,0.1388888888611111,0.14637420877658985,0.14263154881885048,4.0
5,6,5,121,7.0,2.0,9.0,0.122222222,1.676268739,6,7,pct,7.0,0,9.0,5.5,0.12222222187777777,0.14813299297413055,0.13517760742595417,6.0
5,6,5,246,4.5,7.0,11.5,0.138888889,1.305897744,7,6,pct,6.0,1,11.5,7.0,0.1388888888611111,0.11540305968617419,0.12714597427364263,7.0
5,6,5,126,3.0,5.0,8.0,0.15,1.645973027,4,9,pct,9.0,0,8.0,3.0,0.14999999984999998,0.14545574058110464,0.1477278702155523,3.0
5,6,5,104,2.0,1.0,3.0,0.155555556,1.760329357,1,10,pct,,0,3.0,1.0,0.15555555584444444,0.1555614861780446,0.1555585210112445,1.0
5,6,5,187,1.0,6.0,7.0,0.166666667,1.609534455,2,10,pct,,0,7.0,2.0,0.1666666668333333,0.1422356395290004,0.15445115318116687,2.0
5,6,5,174,6.0,3.0,9.0,0.127777778,1.661601874,3,10,pct,,0,9.0,5.5,0.12777777787222222,0.14683687227495576,0.137307325073589,5.0
5,7,6,39,5.0,2.0,7.0,0.163461538,1.545277267,5,8,pct,8.0,0,7.0,4.0,0.163461538,0.17146398820719272,0.16746276310359637,4.0
5,7,6,121,6.0,6.0,12.0,0.16025641,1.235266494,6,7,pct,7.0,1,12.0,6.0,0.16025641,0.1370651882889288,0.1486607991444644,6.0
5,7,6,126,2.0,3.0,5.0,0.169871795,1.54441126,4,9,pct,9.0,0,5.0,2.5,0.169871795,0.17136789605777306,0.17061984552888654,3.0
5,7,6,104,3.5,1.0,4.5,0.166666667,1.657978873,1,10,pct,,0,4.5,1.0,0.166666667,0.18396936006167666,0.1753180135308383,1.0
5,7,6,187,1.0,4.0,5.0,0.173076923,1.519371954,2,10,pct,,0,5.0,2.5,0.173076923,0.16858953429682166,0.17083322864841083,2.0
5,7,6,174,3.5,5.0,8.5,0.166666667,1.50994963,3,10,pct,,0,8.5,5.0,0.166666667,0.16754403308760704,0.1671053500438035,5.0
5,8,7,39,3.0,5.0,8.0,0.19391635,1.146810384,5,8,pct,8.0,1,8.0,4.5,0.19391635,0.16347831423895898,0.17869733211947947,5.0
5,8,7,126,4.0,2.0,6.0,0.190114068,1.469888075,4,9,pct,9.0,0,6.0,2.5,0.190114068,0.20953317825987575,0.19982362312993787,3.0
5,8,7,104,1.0,1.0,2.0,0.216730038,1.541743681,1,10,pct,,0,2.0,1.0,0.216730038,0.2197762258476789,0.21825313192383944,1.0
5,8,7,187,2.0,4.0,6.0,0.212927757,1.402024156,2,10,pct,,0,6.0,2.5,0.212927757,0.19985914737338067,0.20639345218669033,2.0
5,8,7,174,5.0,3.0,8.0,0.186311787,1.454594933,3,10,pct,,0,8.0,4.5,0.186311787,0.20735313428010566,0.19683246064005283,4.0
5,9,8,126,3.0,4.0,7.0,0.247863248,1.080851537,4,9,pct,9.0,1,7.0,4.0,0.24786324824786324,0.20583574771631324,0.22684949798208826,4.0
5,9,8,104,1.5,1.0,2.5,0.256410256,1.463892693,1,10,pct,,0,2.5,1.0,0.25641025625641023,0.27878153171382536,0.2675958939851178,1.0
5,9,8,187,1.5,3.0,4.5,0.256410256,1.334693389,2,10,pct,,0,4.5,2.0,0.25641025625641023,0.2541770097856049,0.2552936330210076,2.0
5,9,8,174,4.0,2.0,6.0,0.239316239,1.371601372,3,10,pct,,0,6.0,3.0,0.23931623923931622,0.2612057107842565,0.25026097501178635,3.0
5,10,9,104,2.0,1.0,3.0,0.352940954,1.367326106,1,10,pct,,0,3.0,1.5,0.352940954,0.36401073178349386,0.35847584289174694,1.0
5,10,9,187,1.0,2.0,3.0,0.357142227,1.207366189,2,10,pct,,0,3.0,1.5,0.357142227,0.321426065120809,0.33928414606040447,2.0
5,10,9,174,3.0,3.0,6.0,0.289916819,1.18158736,3,10,pct,,0,6.0,3.0,0.289916819,0.3145632030956971,0.30224001104784853,3.0
6,1,0,63,6.5,3.0,9.5,0.086419753,2.379965032,3,10,pct,,0,9.5,3.5,0.08641975317283951,0.08577812248175497,0.08609893782729724,6.0
6,1,0,259,8.5,9.0,17.5,0.074074074,2.329882606,10,3,pct,3.0,0,17.5,10.0,0.07407407414814815,0.08397306383011532,0.07902356898913174,9.0
6,1,0,230,2.5,11.0,13.5,0.098765432,2.300965626,8,5,pct,5.0,0,13.5,7.5,0.09876543219753085,0.08293084505005283,0.09084813862379185,3.0
6,1,0,182,4.5,8.0,12.5,0.090534979,2.347404117,7,6,pct,6.0,0,12.5,5.5,0.09053497918106995,0.08460456988016868,0.08756977453061932,5.0
6,1,0,255,6.5,6.0,12.5,0.086419753,2.365065407,6,7,pct,7.0,0,12.5,5.5,0.08641975317283951,0.08524111381104009,0.0858304334919398,7.0
6,1,0,178,8.5,5.0,13.5,0.074074074,2.372455166,4,9,pct,9.0,0,13.5,7.5,0.07407407414814815,0.08550745371271502,0.07979076393043158,8.0
6,1,0,123,4.5,1.0,5.5,0.090534979,2.398905997,2,10,pct,,0,5.5,2.0,0.09053497918106995,0.0864607881486229,0.08849788366484643,4.0
6,1,0,155,1.0,2.0,3.0,0.111111111,2.383123457,1,10,pct,,0,3.0,1.0,0.11111111122222221,0.0858919576696072,0.0985015344459147,1.0
6,1,0,202,11.5,4.0,15.5,0.061728395,2.373339089,11,2,pct,2.0,0,15.5,9.0,0.061728395123456785,0.08553931185110739,0.07363385348728209,10.0
6,1,0,228,10.0,12.0,22.0,0.065843621,1.802440346,12,2,pct,2.0,0,22.0,12.0,0.06584362113168725,0.06496311781325567,0.06540336947247147,12.0
6,1,0,1,11.5,10.0,21.5,0.061728395,2.329441908,9,4,pct,4.0,0,21.5,11.0,0.061728395123456785,0.08395718029967972,0.07284278771156825,11.0
6,1,0,176,2.5,7.0,9.5,0.098765432,2.362606083,5,8,pct,8.0,0,9.5,3.5,0.09876543219753085,0.08515247545188025,0.09195895382470555,2.0
6,2,1,63,8.0,1.0,9.0,0.077821012,2.240438862,3,10,pct,,0,9.0,3.0,0.077821012,0.08731786547753768,0.08256943873876885,8.0
6,2,1,259,11.0,2.0,13.0,0.062256809,2.234368034,10,3,pct,3.0,0,13.0,7.0,0.062256809,0.08708126373328474,0.07466903636664238,10.0
6,2,1,230,6.5,10.0,16.5,0.081712062,2.166196061,8,5,pct,5.0,0,16.5,10.0,0.081712062,0.08442435964689582,0.08306821082344791,7.0
6,2,1,182,4.5,9.0,13.5,0.093385214,2.197439412,7,6,pct,6.0,0,13.5,8.0,0.093385214,0.08564202408128711,0.08951361904064356,5.0
6,2,1,255,4.5,7.0,11.5,0.093385214,2.206324273,6,7,pct,7.0,0,11.5,6.0,0.093385214,0.08598829869325848,0.08968675634662923,4.0
6,2,1,178,6.5,4.0,10.5,0.081712062,2.22350826,4,9,pct,9.0,0,10.5,4.0,0.081712062,0.08665801974241683,0.08418504087120841,6.0
6,2,1,123,1.5,3.0,4.5,0.105058366,2.2329047,2,10,pct,,0,4.5,1.0,0.105058366,0.08702423240628543,0.09604129920314272,1.0
6,2,1,155,1.5,5.0,6.5,0.105058366,2.222044764,1,10,pct,,0,6.5,2.0,0.105058366,0.08660098210170172,0.09582967405085085,2.0
6,2,1,202,12.0,11.0,23.0,0.058365759,1.971635339,11,2,pct,2.0,1,23.0,12.0,0.058365759,0.07684163679783618,0.0676036978989181,11.0
6,2,1,228,10.0,12.0,22.0,0.06614786,1.554940126,12,2,pct,2.0,1,22.0,11.0,0.06614786,0.060601543318388254,0.06337470165919412,12.0
6,2,1,1,9.0,6.0,15.0,0.073929961,2.210430887,9,4,pct,4.0,0,15.0,9.0,0.073929961,0.08614834803667151,0.08003915451833576,9.0
6,2,1,176,3.0,8.0,11.0,0.101167315,2.198193818,5,8,pct,8.0,0,11.0,5.0,0.101167315,0.08567142596443632,0.09341937048221816,3.0
6,3,2,63,3.0,4.0,7.0,0.109649123,2.06523769,3,10,pct,,0,7.0,2.5,0.109649123,0.10209587846832201,0.105872500734161,3.0
6,3,2,259,7.5,10.0,17.5,0.092105263,1.700234894,10,3,pct,3.0,1,17.5,10.0,0.092105263,0.08405181444535052,0.08807853872267526,10.0
6,3,2,230,2.0,9.0,11.0,0.114035088,1.987713047,8,5,pct,5.0,0,11.0,6.0,0.114035088,0.0982634157119271,0.10614925185596355,2.0
6,3,2,182,7.5,6.0,13.5,0.092105263,2.06098634,7,6,pct,6.0,0,13.5,8.0,0.092105263,0.10188571122460571,0.09699548711230285,7.0
6,3,2,255,4.0,7.0,11.0,0.105263158,2.053233583,6,7,pct,7.0,0,11.0,6.0,0.105263158,0.10150245047922078,0.10338280423961038,4.0
6,3,2,178,10.0,1.0,11.0,0.083333333,2.095930763,4,9,pct,9.0,0,11.0,6.0,0.083333333,0.10361320321307202,0.093473268106536,9.0
