celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_age_during_season,season,is_from_usa,is_final_awarded,is_final_reached,low_score_advanced_count,week1_score_sum,week2_score_sum,week3_score_sum,week4_score_sum,week5_score_sum,week6_score_sum,week7_score_sum,week8_score_sum,week9_score_sum,week10_score_sum,week11_score_sum,participated_ratio,ballroom_partner_count,is_legacy_season,season_total_contestants,relative_placement,gender,week1_audience_votes,week2_audience_votes,week3_audience_votes,week4_audience_votes,week5_audience_votes,week6_audience_votes,week7_audience_votes,week8_audience_votes,week9_audience_votes,week10_audience_votes,week11_audience_votes,week1_judge_rank,week1_audience_rank,week1_judge_pct,week1_audience_pct,week1_combined_rank,week1_combined_pct,week2_judge_rank,week2_audience_rank,week2_judge_pct,week2_audience_pct,week2_combined_rank,week2_combined_pct,week3_judge_rank,week3_audience_rank,week3_judge_pct,week3_audience_pct,week3_combined_rank,week3_combined_pct,week4_judge_rank,week4_audience_rank,week4_judge_pct,week4_audience_pct,week4_combined_rank,week4_combined_pct,week5_judge_rank,week5_audience_rank,week5_judge_pct,week5_audience_pct,week5_combined_rank,week5_combined_pct,week6_judge_rank,week6_audience_rank,week6_judge_pct,week6_audience_pct,week6_combined_rank,week6_combined_pct,week7_judge_rank,week7_audience_rank,week7_judge_pct,week7_audience_pct,week7_combined_rank,week7_combined_pct,week8_judge_rank,week8_audience_rank,week8_judge_pct,week8_audience_pct,week8_combined_rank,week8_combined_pct,week9_judge_rank,week9_audience_rank,week9_judge_pct,week9_audience_pct,week9_combined_rank,week9_combined_pct,week10_judge_rank,week10_audience_rank,week10_judge_pct,week10_audience_pct,week10_combined_rank,week10_combined_pct,week11_judge_rank,week11_audience_rank,week11_judge_pct,week11_audience_pct,week11_combined_rank,week11_combined_pct,total_audience_votes
Ryan Lochte,Cheryl Burke,Athlete,New York,32,23,True,False,False,1,24.0,24.0,25.0,22.0,24.0,30.0,33.0,26.0,0.0,0.0,0.0,0.7272727272727273,25,False,13,0.5,1.0,59.44243715,54.87339101,50.61938867,51.53266885,38.83200376,40.47774217,39.64242216,3.665712954,-1.0,-1.0,-1.0,9.5,5.0,0.07272727272727272,0.07912166316240804,14.5,0.15184893588968076,11.0,6.0,0.06818181818181818,0.08276981147704772,17.0,0.15095162965886588,9.0,4.0,0.07692307692307693,0.09178876597065193,13.0,0.16871184289372887,9.0,4.0,0.0842911877394636,0.11064063632211601,13.0,0.1949318240615796,7.5,7.0,0.10434782608695652,0.10703187062833189,14.5,0.2113796967152884,7.5,4.0,0.09836065573770492,0.12403807601666701,11.5,0.22239873175437191,6.5,3.0,0.11978221415607986,0.14371624479733533,9.5,0.26349845895341517,5.0,7.0,0.12935336254065924,0.015675766846395416,12.0,0.14502912938705464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,339.085766724
Calvin Johnson Jr.,Lindsay Arnold,Athlete,Georgia,30,23,True,True,True,1,26.0,28.0,32.0,23.0,24.0,37.0,37.0,30.0,37.0,28.0,38.3331,1.0,10,False,13,0.16666666666666666,1.0,62.95535597,59.13301098,51.16899143,52.92510778,43.5806002,41.57189088,37.96670368,38.48475503,38.41681062,45.63228276,30.9647923,5.5,1.0,0.07878787878787878,0.08379758146117389,6.5,0.16258546024905268,6.0,1.0,0.07954545454545454,0.08919492819375505,7.0,0.1687403827392096,1.0,3.0,0.09846153846153846,0.0927853674792822,4.0,0.19124690594082067,7.0,3.0,0.08812260536398467,0.11363020260488164,10.0,0.2017528079688663,7.5,1.0,0.10434782608695652,0.12012033144980966,8.5,0.2244681575367662,3.5,2.0,0.12131147540983607,0.12739093350299943,5.5,0.24870240891283552,1.5,7.0,0.13430127041742287,0.13764123842383227,8.5,0.27194250884125515,3.5,4.0,0.14925387985460684,0.16457318250536518,7.5,0.31382706235997204,4.0,1.0,0.16299559471365638,0.2066848189511693,5.0,0.3696804136648257,5.0,1.0,0.19112627986348124,0.2690301203656226,6.0,0.46015640022910387,3.0,1.0,0.25191616266698036,0.2557737918880575,4.0,0.5076899545550378,502.80030163
Laurie Hernandez,Valentin Chmerkovskiy,Athlete,New Jersey,16,23,True,True,True,0,31.0,32.0,31.0,30.0,25.0,37.0,34.5,33.0,40.0,30.0,39.333200000000005,1.0,19,False,13,0.0,0.0,59.64831807,54.57031702,49.68426921,48.91260519,40.49884433,40.27575888,38.15687905,36.80647856,35.04189788,38.36895593,29.33914405,1.5,4.0,0.09393939393939393,0.07939570375671781,5.5,0.17333509769611175,1.0,7.0,0.09090909090909091,0.08231266136195232,8.0,0.17322175227104325,2.0,5.0,0.09538461538461539,0.09009310224329813,7.0,0.1854777176279135,1.0,8.0,0.11494252873563218,0.10501535983215499,9.0,0.21995788856778717,5.0,5.0,0.10869565217391304,0.11162614975306935,10.0,0.2203218019269824,3.5,6.0,0.12131147540983607,0.12341912798903505,9.5,0.24473060339887112,4.0,4.0,0.12522686025408347,0.13833068393548725,8.0,0.2635575441895707,2.0,6.0,0.1641792678400675,0.1573963328781176,8.0,0.32157560071818514,1.5,4.0,0.1762114537444934,0.18852757951912363,5.5,0.364739033263617,1.5,4.0,0.20477815699658702,0.2262083816065302,5.5,0.4309865386031172,1.0,4.0,0.2584885858282496,0.24234569545032736,5.0,0.5008342812785769,471.30346817000003
Amber Rose,Maksim Chmerkoskiy,Model,Pennsylvania,32,23,True,False,False,0,24.0,24.0,25.0,24.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,17,False,13,0.6666666666666666,0.0,55.94421967,55.47707157,49.38309959,49.45461861,38.5450412,3.440270507,-1.0,-1.0,-1.0,-1.0,-1.0,9.5,10.0,0.07272727272727272,0.07446531328188488,19.5,0.1471925860091576,11.0,5.0,0.06818181818181818,0.08368038990538748,16.0,0.15186220808720566,9.0,8.0,0.07692307692307693,0.08954698763200032,17.0,0.16647006455507724,4.5,6.0,0.09195402298850575,0.10617906260599116,10.5,0.1981330855944969,7.5,8.0,0.10434782608695652,0.1062409214981525,15.5,0.210588747585109,9.0,9.0,0.09180327868852459,0.010542202005067112,18.0,0.1023454806935917,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,252.244321147
Rick Perry,Emma Slater,Politician,Texas,66,23,True,False,False,2,20.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,16,False,13,0.9166666666666666,1.0,55.36518086,55.53813467,3.093099304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,11.0,0.06060606060606061,0.07369457581082241,24.0,0.134300636416883,13.0,4.0,0.0625,0.08377249613724552,17.0,0.14627249613724552,11.5,12.0,0.07076923076923076,0.005608755372170367,23.5,0.07637798614140114,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,113.996414834
James Hinchcliffe,Sharna Burgess,Racing Driver,N,29,23,False,True,True,1,31.0,29.0,29.0,28.0,29.0,38.0,37.0,34.9998,36.0,29.5,38.9998,1.0,14,False,13,0.08333333333333333,1.0,60.58431654,57.833469,52.262067,49.6188006,41.09804857,40.44722196,38.10490284,36.87192425,38.26444097,39.36373951,30.29986521,1.5,3.0,0.09393939393939393,0.08064157723052892,4.5,0.17458097116992286,4.5,2.0,0.08238636363636363,0.08723472776306711,6.5,0.16962109139943074,4.0,2.0,0.08923076923076922,0.0947674549820977,6.0,0.18399822421286693,2.0,5.0,0.10727969348659004,0.10653156132673676,7.0,0.2138112548133268,1.0,3.0,0.12608695652173912,0.11327772434324519,4.0,0.2393646808649843,2.0,5.0,0.12459016393442623,0.12394455133062782,7.0,0.24853471526505405,1.5,5.0,0.13430127041742287,0.1381422538317502,6.5,0.27244352424917306,1.0,5.0,0.1741285314711756,0.1576761996844975,6.0,0.3318047311556731,5.5,2.0,0.15859030837004406,0.20586506080322178,7.5,0.3644553691732658,3.0,3.0,0.20136518771331058,0.2320732371447182,6.0,0.43343842485802875,2.0,3.0,0.25629755904896034,0.25028139518503195,5.0,0.5065789542339922,484.74879645000004
Babyface,Allison Holker,Singer/Rapper,Indiana,57,23,True,False,False,0,26.0,30.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,4,False,13,0.8333333333333334,1.0,56.54013164,51.18313366,46.7819912,4.815078147,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.5,8.0,0.07878787878787878,0.0752585100016931,13.5,0.1540463887895719,3.0,12.0,0.08522727272727272,0.07720350876567299,15.0,0.1624307814929457,9.0,11.0,0.07692307692307693,0.08483036549279405,20.0,0.16175344241587097,11.0,10.0,0.06896551724137931,0.010337972435999604,21.0,0.07930348967737891,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,159.320334647
Vanilla Ice,Witney Carson,Singer/Rapper,Texas,48,23,True,False,False,1,25.0,26.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,14,False,13,0.75,1.0,52.62385023,53.04487503,49.44494663,3.774272789,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,13.0,0.07575757575757576,0.07004569045007719,20.5,0.14580326620765294,8.5,11.0,0.07386363636363637,0.08001171834371489,19.5,0.15387535470735125,11.5,6.0,0.07076923076923076,0.08965913563753128,17.5,0.16042836640676206,7.0,11.0,0.08812260536398467,0.008103363407078954,18.0,0.09622596877106362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,158.887944679
Jana Kramer,Gleb Savchenko,Singer/Rapper,Michigan,32,23,True,False,True,0,27.0,29.0,26.0,23.0,26.0,40.0,34.5,30.0,40.0,29.0,35.5,1.0,13,False,13,0.25,0.0,62.13165295,57.3534009,53.98984703,54.65931117,42.32460004,39.11110508,40.11908596,39.41886851,35.39110559,41.68944132,30.45939288,3.5,2.0,0.08181818181818182,0.08270118037099251,5.5,0.16451936218917435,4.5,3.0,0.08238636363636363,0.08651060364021304,7.5,0.16889696727657666,7.0,1.0,0.08,0.09790045996278458,8.0,0.17790045996278459,7.0,1.0,0.08812260536398467,0.11735353715873661,8.0,0.20547614252272128,4.0,2.0,0.11304347826086956,0.11665844348067117,6.0,0.22970192174154075,1.0,7.0,0.13114754098360656,0.1198502180441378,8.0,0.25099775902774435,4.0,2.0,0.12522686025408347,0.14544430094613317,6.0,0.2706711612002166,3.5,2.0,0.14925387985460684,0.16856775199411272,5.5,0.3178216318487196,1.5,3.0,0.1762114537444934,0.1904063386131992,4.5,0.3666177923576926,4.0,2.0,0.19795221843003413,0.24578466686147352,6.0,0.4437368852915077,4.0,2.0,0.2332976924558098,0.25159911747658326,6.0,0.48489680993239304,496.64781143
Terra Jole,Sasha Farber,TV Personality,Texas,36,23,True,False,False,1,25.0,31.0,30.0,25.0,27.0,30.0,34.5,24.0,38.0,30.0,0.0,0.9090909090909091,12,False,13,0.3333333333333333,0.0,56.74543964,53.60549664,48.52033694,49.14317702,40.68187633,41.86255549,38.03866765,39.01983043,34.58989803,4.563326991,-1.0,7.5,7.0,0.07575757575757576,0.07553178800305696,14.5,0.15128936376063273,2.0,9.0,0.08806818181818182,0.08085734760255188,11.0,0.1689255294207337,3.0,9.0,0.09230769230769231,0.08798252940660885,12.0,0.18029022171430115,3.0,7.0,0.09578544061302682,0.10551039753461536,10.0,0.20129583814764218,2.5,4.0,0.11739130434782609,0.11213063717189847,6.5,0.22952194151972455,7.5,1.0,0.09836065573770492,0.12828163236755358,8.5,0.2266422881052585,4.0,6.0,0.12522686025408347,0.13790213044216973,10.0,0.2631289906962532,6.0,3.0,0.11940310388368545,0.16686133690285807,9.0,0.2862644407865435,3.0,5.0,0.16740088105726872,0.18609579234950968,8.0,0.35349667340677837,1.5,5.0,0.20477815699658702,0.026903594021655396,6.5,0.23168175101824243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,406.770605161
Charo,Keo Motsepe,Actor/Actress,N,66,24,False,False,False,1,21.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,9,False,12,0.9090909090909091,0.0,55.12445345,52.59781867,3.290192028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.0,10.0,0.0695364238410596,0.0781838556770504,20.0,0.14772027951811,9.5,11.0,0.07621951219512195,0.08497349895504297,20.5,0.16119301115016493,10.0,11.0,0.0761904761904762,0.006357061517800454,21.0,0.08254753770827665,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,111.01246414799999
Mr. T,Kym Herjavec,Actor/Actress,Illinois,64,24,True,False,False,3,20.0,22.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,False,12,0.8181818181818182,1.0,58.41516728,54.15784155,51.15872846,3.467554071,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,8.0,0.06622516556291391,0.08285112544676444,19.0,0.14907629100967834,11.5,8.0,0.06707317073170732,0.08749376701777788,19.5,0.1545669377494852,10.0,6.0,0.0761904761904762,0.09884504649728879,16.0,0.17503552268776498,10.0,10.0,0.08588957055214724,0.008126093387478767,20.0,0.09401566393962602,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,167.199291361
Heather Morris,Maksim Chmerkoskiy,Actor/Actress,California,30,24,True,False,False,0,28.0,30.0,33.0,35.0,34.0,37.0,0.0,0.0,0.0,0.0,0.0,0.6,17,False,12,0.6363636363636364,0.0,58.48781197,53.16873202,48.22459294,44.02953958,41.85259869,3.230362976,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7.0,0.09271523178807947,0.08295415852198243,11.0,0.1756693903100619,3.0,10.0,0.09146341463414634,0.08589582817280032,13.0,0.17735924280694665,2.5,10.0,0.10476190476190476,0.09317593057837945,12.5,0.1979378353402842,3.0,8.0,0.10736196319018405,0.10318170765584946,11.0,0.2105436708460335,4.5,8.0,0.1118421052631579,0.11309523603472543,12.5,0.22493734129788334,1.0,8.0,0.137546468401487,0.009452832027577362,9.0,0.14699930042906434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,248.993638176
Nancy Kerrigan,Artem Chigvintsev,Athlete,Massachusetts,47,24,True,False,False,0,28.0,28.0,33.0,33.0,36.0,33.5,36.0,0.0,0.0,0.0,0.0,0.7,12,False,12,0.5454545454545454,0.0,54.23147664,58.60424243,48.41411898,44.97735135,42.09707477,44.63784814,5.766418384,-1.0,-1.0,-1.0,-1.0,4.0,12.0,0.09271523178807947,0.07691733300577677,16.0,0.16963256479385624,6.0,2.0,0.08536585365853659,0.09467707328568364,8.0,0.18004292694422025,2.5,9.0,0.10476190476190476,0.09354211853496429,11.5,0.19830402329686905,4.0,7.0,0.10122699386503067,0.10540287185374483,11.0,0.2066298657187755,3.0,6.0,0.11842105263157894,0.11375586597976754,9.0,0.23217691861134648,5.0,7.0,0.12453531598513011,0.13062125949152983,12.0,0.25515657547665993,4.0,7.0,0.1422924901185771,0.022500435872563698,11.0,0.1647929259911408,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,298.72853069399997
Bonner Bolton,Sharna Burgess,Athlete,Texas,29,24,True,False,False,3,22.0,28.0,24.0,32.0,30.0,31.5,31.0,29.0,0.0,0.0,0.0,0.8,14,False,12,0.36363636363636365,1.0,58.87684076,57.16070697,54.11425739,48.02984236,47.72120964,49.25306011,52.20190129,5.642836454,-1.0,-1.0,-1.0,9.0,6.0,0.0728476821192053,0.0835059240065902,15.0,0.1563536061257955,6.0,4.0,0.08536585365853659,0.09234499446561957,10.0,0.17771084812415616,10.0,3.0,0.0761904761904762,0.10455549715358979,13.0,0.180745973344066,5.5,4.0,0.09815950920245399,0.11255627927113689,9.5,0.21071578847359088,8.0,3.0,0.09868421052631579,0.1289535569361897,11.0,0.2276377674625055,6.0,3.0,0.1171003717472119,0.14412649832945615,9.0,0.26122687007666806,7.0,2.0,0.1225296442687747,0.20369065409138465,9.0,0.32622029836015937,5.0,5.0,0.166189111747851,0.03426308576747389,10.0,0.2004521975153249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,373.000654974
Simone Biles,Sasha Farber,Athlete,Ohio,20,24,True,False,False,0,32.0,29.0,32.0,36.0,38.0,34.5,39.0,36.0,40.0,0.0,0.0,0.9,12,False,12,0.2727272727272727,0.0,59.32051712,54.26226011,49.16903244,43.97384693,41.91270965,44.84888285,45.67275369,36.97044653,6.40382863,-1.0,-1.0,1.0,5.0,0.10596026490066225,0.08413519697578203,6.0,0.19009546187644427,4.0,7.0,0.08841463414634146,0.08766245862179124,11.0,0.17607709276813271,4.0,8.0,0.10158730158730159,0.09500070553079772,12.0,0.19658800711809932,2.0,9.0,0.11042944785276074,0.10305119385112438,11.0,0.21348064170388512,2.0,7.0,0.125,0.11325766951370311,9.0,0.2382576695137031,4.0,6.0,0.12825278810408922,0.13123879865986463,10.0,0.25949158676395384,2.5,4.0,0.1541501976284585,0.17821406583619862,6.5,0.3323642634646571,3.0,4.0,0.20630372492836677,0.22448312841341783,7.0,0.43078685334178457,1.0,4.0,0.264026402640264,0.043611438343426075,5.0,0.30763784098369007,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,382.53427795000005
David Ross,Lindsay Arnold,Athlete,Georgia,40,24,True,True,True,4,28.0,27.0,31.0,31.0,29.0,31.0,32.0,32.5,35.0,36.3333,0.0,1.0,10,False,12,0.09090909090909091,1.0,66.40383597,60.45741867,56.38803081,51.68510094,52.9726473,54.53731242,53.69608866,42.92602564,50.69879916,32.85307691,-1.0,4.0,1.0,0.09271523178807947,0.09418157646841956,5.0,0.18689680825649901,8.0,1.0,0.08231707317073171,0.09767094020402728,9.0,0.179988013374759,5.0,1.0,0.09841269841269841,0.10894871110142916,6.0,0.20736140951412757,7.0,1.0,0.0950920245398773,0.12112225170250462,8.0,0.21621427624238193,9.0,1.0,0.09539473684210527,0.1431441353057296,10.0,0.23853887214783487,7.0,1.0,0.11524163568773234,0.15958951281076367,8.0,0.274831148498496,6.0,1.0,0.12648221343873517,0.20952093987043324,7.0,0.3360031533091684,4.0,1.0,0.18624641833810887,0.2606451755512996,5.0,0.44689159388940847,4.0,1.0,0.23102310231023102,0.34526963187209486,5.0,0.5762927341823258,3.0,1.0,0.3150292500591764,0.3375392770974031,4.0,0.6525685271565795,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,522.61833648
Rashad Jennings,Emma Slater,Athlete,Virginia,32,24,True,True,True,0,31.0,32.0,28.0,39.0,32.0,35.0,39.0,37.5,38.5,39.6666,0.0,1.0,16,False,12,0.0,1.0,62.32838242,58.50801167,54.37894997,47.47355681,49.53459932,48.10238325,47.38410831,40.24848243,45.06776393,32.65115796,-1.0,2.0,2.0,0.10264900662251655,0.08840129834809791,4.0,0.19105030497061448,1.5,3.0,0.0975609756097561,0.09452160934076977,4.5,0.19208258495052588,6.0,2.0,0.08888888888888889,0.10506691624403972,8.0,0.1939558051329286,1.0,5.0,0.1196319018404908,0.11125264326810799,6.0,0.2308845451085988,6.5,2.0,0.10526315789473684,0.1338537480904259,8.5,0.23911690598516275,3.0,4.0,0.13011152416356878,0.14075933644814065,7.0,0.2708708606117094,2.5,3.0,0.1541501976284585,0.1848917333792559,5.5,0.3390419310077144,2.0,2.0,0.2148997134670487,0.24438723623333208,4.0,0.45928694970038075,2.0,2.0,0.25412541254125415,0.30692108135149715,4.0,0.5610464938927513,1.0,2.0,0.3439307536171316,0.33546472022706864,3.0,0.6793954738442003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,485.67739607
Chris Kattan,Witney Carson,Comedian,California,46,24,True,False,False,1,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,14,False,12,1.0,1.0,55.170821,3.372055927,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,9.0,0.056291390728476824,0.07824961948259247,21.0,0.1345410102110693,11.5,12.0,0.06707317073170732,0.005447666805101005,23.5,0.07252083753680832,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.542876926999995
Erika Jayne,Gleb Savchenko,Singer/Rapper,Georgia,45,24,True,False,False,1,24.0,28.0,26.0,30.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,13,False,12,0.7272727272727273,0.0,54.63262814,53.26444953,49.46207334,45.49529179,3.296124986,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,7.5,11.0,0.07947019867549669,0.07748629231544286,18.5,0.15695649099093956,6.0,9.0,0.08536585365853659,0.08605046294552719,15.0,0.17141631660406378,7.5,7.0,0.08253968253968254,0.0955668971125286,14.5,0.17810657965221113,8.5,6.0,0.09202453987730061,0.10661664741381219,14.5,0.1986411872911128,6.5,9.0,0.10526315789473684,0.008906879022083158,15.5,0.11417003691682,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,206.150567786
Normani,Valentin Chmerkovskiy,Singer/Rapper,Georgia,20,24,True,True,True,0,27.0,32.0,34.0,32.0,39.0,36.0,42.0,39.5,38.0,39.333200000000005,0.0,1.0,19,False,12,0.18181818181818182,0.0,62.01254778,56.99919892,51.68263828,49.43656576,46.24058718,46.95831827,45.49547851,38.90363494,44.66788909,31.82688817,-1.0,6.0,3.0,0.08940397350993377,0.08795334524623233,9.0,0.17735731875616612,1.5,5.0,0.0975609756097561,0.09208407292048838,6.5,0.1896450485302445,1.0,4.0,0.10793650793650794,0.09985730563814638,5.0,0.20779381357465432,5.5,2.0,0.09815950920245399,0.11585288704846133,7.5,0.21401239625091534,1.0,4.0,0.12828947368421054,0.12495257845854921,5.0,0.25324205214275974,2.0,5.0,0.13382899628252787,0.13741152254458824,7.0,0.2712405188271161,1.0,5.0,0.16600790513833993,0.17752234203924783,6.0,0.34353024717758773,1.0,3.0,0.22636103151862463,0.23622137403447666,4.0,0.46258240555310126,3.0,3.0,0.2508250825082508,0.3041978484329818,6.0,0.5550229309412327,2.0,3.0,0.34103999632369203,0.32699600267552814,5.0,0.6680359989992202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,474.22374690000004
Nick Viall,Peta Murgatroyd,TV Personality,Wisconsin,36,24,True,False,False,2,24.0,25.0,26.0,30.0,34.0,30.5,34.0,0.0,0.0,0.0,0.0,0.7,15,False,12,0.45454545454545453,1.0,60.05736141,56.43811735,51.28230412,48.14981224,44.43753836,50.16677095,6.063547976,-1.0,-1.0,-1.0,-1.0,7.5,4.0,0.07947019867549669,0.08518027450526852,11.5,0.1646504731807652,9.5,6.0,0.07621951219512195,0.09117762726537071,15.5,0.16739713946049267,7.5,5.0,0.08253968253968254,0.09908381009103572,12.5,0.18162349263071825,8.5,3.0,0.09202453987730061,0.11283742454777954,11.5,0.20486196442508015,4.5,5.0,0.1118421052631579,0.12008033065882641,9.5,0.2319224359219843,8.0,2.0,0.11338289962825279,0.14680023968807943,10.0,0.2601831393163322,5.0,6.0,0.13438735177865613,0.023659828910916118,11.0,0.15804718068957224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,316.595452406
