contestant_id,season_idx,season,weeks_participated,placement,celebrity_name,week_str,judge_score,week_idx,obs_id,implied_audience_score,audience_lower_95,audience_upper_95,implied_total_score
125,10,13,10,1,110,week3_score_sum,0.922958207,2,769,43.10989221,0.548331868,208.3695891,44.87748856
127,10,13,9,4,107,week3_score_sum,0.120385853,2,770,43.7563542,0.828683571,201.5540119,43.98691024
128,10,13,4,9,57,week3_score_sum,0.922958207,2,771,39.43466602,0.483203165,188.4270615,41.20226237
129,10,13,3,10,156,week3_score_sum,0.120385853,2,772,2.802054795,0.012246451,11.47040812,3.032610841
130,10,13,5,8,42,week3_score_sum,-0.280900324,2,773,42.72880224,1.132917693,201.6412668,42.19083813
131,10,13,6,7,48,week3_score_sum,-2.287331209,2,774,49.0098664,3.99473469,218.7560738,44.62930151
132,10,13,8,5,206,week3_score_sum,-1.083472678,2,775,48.35706824,1.88008864,224.6338271,46.28206382
133,10,13,10,2,239,week3_score_sum,0.120385853,2,776,45.15953981,0.909455363,221.1169743,45.39009586
123,10,13,7,6,68,week4_score_sum,-0.081110711,3,777,38.3516757,0.517363351,185.4210486,38.19633714
124,10,13,10,3,237,week4_score_sum,2.108878475,3,778,38.69493222,0.271868408,188.8017584,42.73373472
125,10,13,10,1,110,week4_score_sum,1.013883882,3,779,39.33690505,0.320896279,194.7747505,41.27863702
127,10,13,9,4,107,week4_score_sum,0.283887487,3,780,38.51986535,0.510718231,184.6120085,39.0635503
128,10,13,4,9,57,week4_score_sum,-0.811107106,3,781,3.136316832,0.012445074,12.30327244,1.582931255
130,10,13,5,8,42,week4_score_sum,-1.176105303,3,782,40.90686012,0.908653974,186.2349794,38.65445104
131,10,13,6,7,48,week4_score_sum,-0.811107106,3,783,40.46821529,0.874685424,192.7287621,38.91482971
132,10,13,8,5,206,week4_score_sum,-0.811107106,3,784,43.62789179,0.769539821,198.5071721,42.07450622
133,10,13,10,2,239,week4_score_sum,0.283887487,3,785,41.18518631,0.493917081,202.4153839,41.72887126
123,10,13,7,6,68,week5_score_sum,0.577350269,4,786,33.91707791,0.256064019,164.0217885,35.02278587
124,10,13,10,3,237,week5_score_sum,0.19245009,4,787,36.02653719,0.385764604,171.4416926,36.39510651
125,10,13,10,1,110,week5_score_sum,1.732050808,4,788,34.94176066,0.216660831,168.083183,38.25888454
127,10,13,9,4,107,week5_score_sum,0.19245009,4,789,35.3303877,0.380118142,162.5979473,35.69895702
130,10,13,5,8,42,week5_score_sum,-1.732050808,4,790,3.658017923,0.014646789,13.72026112,0.340894051
131,10,13,6,7,48,week5_score_sum,-0.962250449,4,791,36.97476195,0.512253562,174.1279725,35.13191536
132,10,13,8,5,206,week5_score_sum,-0.577350269,4,792,37.13358929,0.430560951,178.3609414,36.02788134
133,10,13,10,2,239,week5_score_sum,0.577350269,4,793,37.19147902,0.229622446,181.9274256,38.29718698
123,10,13,7,6,68,week6_score_sum,-0.193455808,5,794,33.75050955,0.395900983,155.2791424,33.38001413
124,10,13,10,3,237,week6_score_sum,1.43157298,5,795,33.81559015,0.212297367,167.4753456,36.5572562
125,10,13,10,1,110,week6_score_sum,1.43157298,5,796,33.53957231,0.243565731,160.3352561,36.28123837
127,10,13,9,4,107,week6_score_sum,-1.005970202,5,797,35.67407323,0.661554267,160.3316979,33.74749709
131,10,13,6,7,48,week6_score_sum,-1.276808334,5,798,3.813187335,0.011654577,14.57841079,1.367917609
132,10,13,8,5,206,week6_score_sum,0.077382323,5,799,34.60846026,0.335704012,160.5079076,34.75665843
133,10,13,10,2,239,week6_score_sum,-0.46429394,5,800,37.32188979,0.42402091,170.4738069,36.4327008
123,10,13,7,6,68,week7_score_sum,-0.629858168,6,801,3.97340003,0.014099123,15.68703243,2.767131972
124,10,13,10,3,237,week7_score_sum,1.431495836,6,802,32.44922553,0.214962064,154.833487,35.19074385
125,10,13,10,1,110,week7_score_sum,-0.286299167,6,803,35.20319611,0.65070894,161.7261014,34.65489245
127,10,13,9,4,107,week7_score_sum,0.400818834,6,804,33.23635363,0.508144051,154.5407269,34.00397876
132,10,13,8,5,206,week7_score_sum,-1.66053517,6,805,37.2686222,1.441226796,161.9469927,34.08846095
133,10,13,10,2,239,week7_score_sum,0.744377835,6,806,33.73572339,0.386408884,158.0891278,35.16131292
124,10,13,10,3,237,week8_score_sum,0.03940552,7,807,32.77516711,0.368949923,156.4607055,32.8506343
125,10,13,10,1,110,week8_score_sum,1.615626333,7,808,31.34591121,0.225219795,149.3188299,34.44006564
127,10,13,9,4,107,week8_score_sum,0.03940552,7,809,31.34852574,0.42504153,143.0338486,31.42399292
132,10,13,8,5,206,week8_score_sum,-1.536815292,7,810,4.84840085,0.021947236,19.47718787,1.905180785
133,10,13,10,2,239,week8_score_sum,-0.157622081,7,811,33.99884681,0.412950932,159.8398759,33.69697808
124,10,13,10,3,237,week9_score_sum,1.072804874,8,812,31.24652492,0.225999224,145.3985513,33.30109898
125,10,13,10,1,110,week9_score_sum,-0.449848406,8,813,33.24048364,0.36502785,153.8136103,32.3789599
127,10,13,9,4,107,week9_score_sum,-1.418882572,8,814,5.719051216,0.022956565,22.64391037,3.001689099
133,10,13,10,2,239,week9_score_sum,0.795926104,8,815,32.75877376,0.193681495,154.8602498,34.28308556
124,10,13,10,3,237,week10_score_sum,-1.224622366,9,816,26.90272188,0.1200823,132.2015934,24.55739572
125,10,13,10,1,110,week10_score_sum,-0.000244973,9,817,26.54430481,0.101183451,140.2026798,26.54383565
133,10,13,10,2,239,week10_score_sum,1.22486734,9,818,26.70187076,0.103997473,136.9748808,29.04766609
134,11,14,10,3,291,week1_score_sum,0.727606875,0,819,49.80260561,0.227788894,264.5218057,51.19607636
135,11,14,3,11,112,week1_score_sum,0.242535625,0,820,44.76328392,0.239515427,235.7655459,45.22777417
136,11,14,4,10,257,week1_score_sum,0.242535625,0,821,45.62348945,0.249141694,237.5918321,46.08797969
137,11,14,7,7,116,week1_score_sum,1.697749375,0,822,48.26835303,0.198799619,258.9159941,51.51978478
138,11,14,8,6,243,week1_score_sum,0.242535625,0,823,44.76759038,0.203494067,240.1055103,45.23208062
139,11,14,8,5,188,week1_score_sum,-1.212678125,0,824,46.73926718,0.22823253,242.9837165,44.41681593
140,11,14,2,12,183,week1_score_sum,-1.212678125,0,825,43.62598033,0.193203526,230.5330448,41.30352909
141,11,14,10,1,77,week1_score_sum,-0.727606875,0,826,51.52464251,0.279608305,269.2649219,50.13117176
142,11,14,5,9,95,week1_score_sum,-1.212678125,0,827,46.02845438,0.259058425,238.2230033,43.70600313
143,11,14,6,8,99,week1_score_sum,0.242535625,0,828,47.06715498,0.264291547,241.5548127,47.53164523
144,11,14,10,2,144,week1_score_sum,1.697749375,0,829,51.65586018,0.210635892,271.1433957,54.90729192
145,11,14,9,4,173,week1_score_sum,-0.727606875,0,830,50.86504001,0.263320189,255.8651202,49.47156926
134,11,14,10,3,291,week2_score_sum,0.92837676,1,831,46.53979299,0.283248905,235.757764,48.31776665
135,11,14,3,11,112,week2_score_sum,-0.509109836,1,832,42.94598507,0.381792173,212.9279871,41.97096726
136,11,14,4,10,257,week2_score_sum,0.209633462,1,833,43.527764,0.351380841,215.5522597,43.92924193
137,11,14,7,7,116,week2_score_sum,-0.149738187,1,834,42.89362733,0.266473217,213.9412298,42.60685738
138,11,14,8,6,243,week2_score_sum,1.287748409,1,835,42.03729578,0.221485046,209.9363532,44.50351731
139,11,14,8,5,188,week2_score_sum,-0.868481485,1,836,47.51636538,0.484022555,231.1203678,45.8530997
140,11,14,2,12,183,week2_score_sum,-1.946596432,1,837,3.208942653,0.012398268,11.98910296,-0.519066632
141,11,14,10,1,77,week2_score_sum,0.569005111,1,838,47.01131063,0.375922268,229.7426021,48.10103642
142,11,14,5,9,95,week2_score_sum,-0.509109836,1,839,44.68456278,0.37117717,222.9200838,43.70954497
143,11,14,6,8,99,week2_score_sum,-1.227853134,1,840,46.24912541,0.701082723,226.1847805,43.89761186
144,11,14,10,2,144,week2_score_sum,1.287748409,1,841,46.86375995,0.28845071,241.2095156,49.32998148
145,11,14,9,4,173,week2_score_sum,0.92837676,1,842,46.86480614,0.219627257,238.2786623,48.6427798
134,11,14,10,3,291,week3_score_sum,1.475729575,2,843,42.17991573,0.3099122,212.3162014,45.00614795
135,11,14,3,11,112,week3_score_sum,-0.843274043,2,844,2.755673244,0.00928361,10.71581617,1.140683403
136,11,14,4,10,257,week3_score_sum,-0.843274043,2,845,41.79944919,0.918376395,196.1968907,40.18445935
137,11,14,7,7,116,week3_score_sum,-0.263523138,2,846,41.61830322,0.61592792,201.509782,41.11361889
138,11,14,8,6,243,week3_score_sum,-0.263523138,2,847,42.11407287,0.528980361,211.2086109,41.60938855
139,11,14,8,5,188,week3_score_sum,-0.843274043,2,848,45.08553194,0.830317802,214.6481855,43.4705421
141,11,14,10,1,77,week3_score_sum,0.316227766,2,849,44.62059088,0.423025066,218.2423968,45.22621207
142,11,14,5,9,95,week3_score_sum,-0.843274043,2,850,42.41216762,0.878583225,206.2995757,40.79717778
143,11,14,6,8,99,week3_score_sum,-0.843274043,2,851,42.68105403,0.751484851,199.3003959,41.06606419
144,11,14,10,2,144,week3_score_sum,2.055480479,2,852,43.94013342,0.28263834,222.5597607,47.87667115
145,11,14,9,4,173,week3_score_sum,0.89597867,2,853,42.10807621,0.379013106,208.2600809,43.82400291
134,11,14,10,3,291,week4_score_sum,-0.580797167,3,854,42.54040163,0.634317413,191.6320494,41.42809238
136,11,14,4,10,257,week4_score_sum,-1.027564219,3,855,2.975575684,0.009779686,11.5431565,1.00764392
137,11,14,7,7,116,week4_score_sum,-0.580797167,3,856,39.0042347,0.772394588,189.3096236,37.89192544
138,11,14,8,6,243,week4_score_sum,1.206271039,3,857,35.89558843,0.274709301,169.8440627,38.2057692
139,11,14,8,5,188,week4_score_sum,-0.580797167,3,858,40.24506995,0.693067765,193.3896532,39.13276069
141,11,14,10,1,77,week4_score_sum,1.653038091,3,859,40.33865763,0.307595894,201.4930828,43.5044609
142,11,14,5,9,95,week4_score_sum,-0.134030115,3,860,37.71997931,0.379657809,182.7462165,37.46329256
143,11,14,6,8,99,week4_score_sum,-1.47433127,3,861,40.96348232,0.968345142,197.3026714,38.13992806
144,11,14,10,2,144,week4_score_sum,0.312736936,3,862,41.91558962,0.393280134,204.5079766,42.51452538
145,11,14,9,4,173,week4_score_sum,1.206271039,3,863,37.13334635,0.232022865,185.0110623,39.44352712
134,11,14,10,3,291,week5_score_sum,1.215895443,4,864,36.95159641,0.243882147,186.4126261,39.28020928
137,11,14,7,7,116,week5_score_sum,-0.262896312,4,865,34.19686003,0.340079484,163.6800117,33.69337616
138,11,14,8,6,243,week5_score_sum,0.32862039,4,866,34.9867489,0.333796806,166.2970314,35.61610373
139,11,14,8,5,188,week5_score_sum,-1.150171365,4,867,37.3783958,0.768872145,174.1249054,35.17565389
141,11,14,10,1,77,week5_score_sum,0.624378741,4,868,36.75991796,0.355347733,172.5192873,37.95569214
142,11,14,5,9,95,week5_score_sum,-1.741688067,4,869,3.386301763,0.011833817,12.6402911,0.050721168
143,11,14,6,8,99,week5_score_sum,-0.854413014,4,870,35.57588905,0.520269112,167.8428485,33.93956649
144,11,14,10,2,144,week5_score_sum,1.215895443,4,871,37.94680888,0.274091238,176.6548889,40.27542175
145,11,14,9,4,173,week5_score_sum,0.624378741,4,872,35.20988543,0.308599112,166.1866384,36.40565961
134,11,14,10,3,291,week6_score_sum,0.787317337,5,873,35.38822458,0.244095008,171.911699,36.89604936
137,11,14,7,7,116,week6_score_sum,0.997221738,5,874,31.90993833,0.267466472,152.911107,33.81975993
138,11,14,8,6,243,week6_score_sum,-0.892295781,5,875,34.45066499,0.539027302,161.0616363,32.74179154
139,11,14,8,5,188,week6_score_sum,-0.47236101,5,876,33.93260951,0.362730119,158.6480551,33.02797093
141,11,14,10,1,77,week6_score_sum,0.36740356,5,877,36.02723054,0.29863169,170.5141545,36.73086066
143,11,14,6,8,99,week6_score_sum,-1.732039356,5,878,3.643484669,0.01119729,13.57895923,0.326382729
144,11,14,10,2,144,week6_score_sum,1.417135515,5,879,35.88494299,0.255092447,168.9822868,38.59895924
145,11,14,9,4,173,week6_score_sum,-0.472382004,5,880,34.71257852,0.355706174,161.0949245,33.80789973
134,11,14,10,3,291,week7_score_sum,0.202547873,6,881,35.34882417,0.5803257,160.883127,35.73673218
137,11,14,7,7,116,week7_score_sum,-0.506369684,6,882,3.438657986,0.010725995,13.56050682,2.468887954
138,11,14,8,6,243,week7_score_sum,-0.151910905,6,883,33.48925312,0.573268601,148.6683155,33.19832211
139,11,14,8,5,188,week7_score_sum,-1.924204797,6,884,38.7908166,2.029565961,165.0465636,35.10569048
141,11,14,10,1,77,week7_score_sum,0.202547873,6,885,35.38133803,0.61577767,163.1763959,35.76924604
144,11,14,10,2,144,week7_score_sum,0.557006652,6,886,34.89732359,0.369923395,165.1658007,35.96407063
145,11,14,9,4,173,week7_score_sum,1.620382987,6,887,31.32102699,0.226211251,152.4851201,34.42429108
134,11,14,10,3,291,week8_score_sum,1.263227882,7,888,38.94300036,1.117142805,171.0961949,41.36226159
138,11,14,8,6,243,week8_score_sum,0.757936729,7,889,5.36765957,0.018214379,22.36930836,6.819216306
139,11,14,8,5,188,week8_score_sum,-1.768519034,7,890,6.770869693,0.034228399,25.52916587,3.383903976
141,11,14,10,1,77,week8_score_sum,0.252645576,7,891,41.41401719,2.435905633,174.3843951,41.89786943
144,11,14,10,2,144,week8_score_sum,0.252645576,7,892,41.14392011,2.449190503,180.4243781,41.62777235
145,11,14,9,4,173,week8_score_sum,-0.757936729,7,893,41.35266685,3.946875828,171.9786238,39.90111011
134,11,14,10,3,291,week9_score_sum,0.447213595,8,894,37.91273487,1.447481302,170.8033875,38.76921257
141,11,14,10,1,77,week9_score_sum,-0.447213595,8,895,40.46190605,2.541871841,177.3291046,39.60542835
144,11,14,10,2,144,week9_score_sum,-1.341640786,8,896,43.47927157,3.955468484,179.2774328,40.90983847
145,11,14,9,4,173,week9_score_sum,1.341640786,8,897,5.455175153,0.017029497,24.60864984,8.024608254
134,11,14,10,3,291,week10_score_sum,-0.707106781,9,898,28.02112607,0.143221018,143.3369264,26.66691592
141,11,14,10,1,77,week10_score_sum,-0.707106781,9,899,28.0671155,0.107202539,137.6041479,26.71290535
144,11,14,10,2,144,week10_score_sum,1.414213562,9,900,27.68153707,0.137294117,138.8806076,30.38995737
146,12,15,8,6,97,week1_score_sum,1.423992778,0,901,52.23430907,0.656461622,266.1493972,54.96145796
147,12,15,6,8,246,week1_score_sum,0.641799562,0,902,53.56278739,0.887656891,262.5375378,54.79192492
148,12,15,8,7,154,week1_score_sum,-1.183317942,0,903,62.23032003,3.603239321,299.5279443,59.96409772
149,12,15,10,3,147,week1_score_sum,0.120337418,0,904,61.76063955,1.892212348,306.7636474,61.99110284
150,12,15,9,5,17,week1_score_sum,0.38106849,0,905,58.34043549,1.16638378,294.644043,59.0702359
151,12,15,9,4,86,week1_score_sum,1.684723849,0,906,53.78379191,0.542856595,276.1342694,57.01027792
152,12,15,10,2,256,week1_score_sum,0.38106849,0,907,59.99484727,1.459056942,303.595251,60.72464767
153,12,15,1,13,224,week1_score_sum,-2.22624223,0,908,4.761837832,0.021300663,16.9093981,0.498267034
154,12,15,3,10,104,week1_score_sum,0.120337418,0,909,3.288917278,0.010536907,13.77316432,3.519380565
155,12,15,2,12,132,week1_score_sum,-0.401124726,0,910,56.31488883,2.203433381,265.4651562,55.54667787
156,12,15,3,11,82,week1_score_sum,0.120337418,0,911,53.44232774,1.686185889,271.0223491,53.67279103
157,12,15,4,9,35,week1_score_sum,-0.92258687,0,912,57.18008357,3.146444826,288.2589821,55.41319837
158,12,15,10,1,190,week1_score_sum,-0.140393654,0,913,65.58240655,2.13053307,322.3510065,65.31353272
146,12,15,8,6,97,week2_score_sum,1.195228609,1,914,46.11836042,0.413839611,232.920028,48.40739336
147,12,15,6,8,246,week2_score_sum,1.434274331,1,915,44.8137776,0.399272678,229.9701886,47.56061713
148,12,15,8,7,154,week2_score_sum,-0.956182887,1,916,51.42269667,1.632902961,246.6067062,49.59147032
149,12,15,10,3,147,week2_score_sum,-0.478091444,1,917,55.29613325,1.295384536,281.209052,54.38052007
150,12,15,9,5,17,week2_score_sum,0.717137166,1,918,49.05782957,0.55976517,237.6395481,50.43124933
151,12,15,9,4,86,week2_score_sum,-0.239045722,1,919,49.45080266,0.996809495,242.8571685,48.99299607
152,12,15,10,2,256,week2_score_sum,0.956182887,1,920,49.62499895,0.505318513,255.6800342,51.4562253
155,12,15,2,12,132,week2_score_sum,-0.239045722,1,921,2.914361025,0.006463609,11.82827275,2.456554437
156,12,15,3,11,82,week2_score_sum,-0.239045722,1,922,47.99958708,1.111581246,235.9457449,47.54178049
157,12,15,4,9,35,week2_score_sum,-2.390457219,1,923,54.39037497,3.668259108,254.4130158,49.81230909
158,12,15,10,1,190,week2_score_sum,0.239045722,1,924,53.89815521,0.59194345,268.8733684,54.3559618
146,12,15,8,6,97,week3_score_sum,0.174395027,2,925,47.90007306,1.974617768,220.963501,48.23406437
147,12,15,6,8,246,week3_score_sum,0.174395027,2,926,47.47214803,2.399676203,218.6540765,47.80613934
148,12,15,8,7,154,week3_score_sum,-0.976612149,2,927,51.85922417,4.424779115,236.5817094,49.98887287
149,12,15,10,3,147,week3_score_sum,1.325402202,2,928,49.95159451,0.926387329,240.683217,52.48992841
150,12,15,9,5,17,week3_score_sum,0.174395027,2,929,49.77841812,2.146573311,237.1334106,50.11240942
151,12,15,9,4,86,week3_score_sum,-0.209274032,2,930,50.49090372,3.033099555,237.8597734,50.09011416
152,12,15,10,2,256,week3_score_sum,0.941733144,2,931,49.85001332,1.17083791,236.4511012,51.65356636
154,12,15,3,10,104,week3_score_sum,0.174395027,2,932,3.643311633,0.012124366,14.51752976,3.977302936
156,12,15,3,11,82,week3_score_sum,-0.976612149,2,933,4.418282353,0.01552845,16.51910859,2.547931057
157,12,15,4,9,35,week3_score_sum,-2.127619325,2,934,55.42054096,6.655821446,241.4956196,51.34584706
158,12,15,10,1,190,week3_score_sum,1.325402202,2,935,50.8327743,0.879331787,245.4406066,53.3711082
146,12,15,8,6,97,week4_score_sum,1.2549629,3,936,38.77702713,0.296065348,193.2628642,41.18045974
147,12,15,6,8,246,week4_score_sum,-0.073821347,3,937,38.99760736,0.588450624,189.2642797,38.85622898
148,12,15,8,7,154,week4_score_sum,-1.900899687,3,938,45.0362352,1.726165329,211.5904429,41.39574169
149,12,15,10,3,147,week4_score_sum,0.590570776,3,939,43.19608484,0.379670219,212.3391935,44.32711195
150,12,15,9,5,17,week4_score_sum,-0.406017409,3,940,41.04627332,0.539421707,192.5175197,40.26869219
151,12,15,9,4,86,week4_score_sum,0.092276684,3,941,40.86381865,0.499099518,198.8642971,41.04054163
152,12,15,10,2,256,week4_score_sum,1.2549629,3,942,42.22944358,0.321049768,214.1854696,44.63287619
157,12,15,4,9,35,week4_score_sum,-1.236507563,3,943,3.509152076,0.012863976,13.60667158,1.141064063
158,12,15,10,1,190,week4_score_sum,0.424472746,3,944,42.6801346,0.445981057,204.5652899,43.49306034
146,12,15,8,6,97,week5_score_sum,0.428921712,4,945,33.75505812,0.180344557,167.4822348,34.57650426
147,12,15,6,8,246,week5_score_sum,1.343954697,4,946,33.24146501,0.166705015,165.3751305,35.81532958
148,12,15,8,7,154,week5_score_sum,-1.401144258,4,947,35.51089475,0.167738394,184.4204637,32.82750403
149,12,15,10,3,147,week5_score_sum,-1.858660751,4,948,38.43483982,0.21022598,194.6245598,34.87523988
150,12,15,9,5,17,week5_score_sum,0.428921712,4,949,34.55632892,0.12541009,165.9865141,35.37777506
151,12,15,9,4,86,week5_score_sum,0.200163465,4,950,34.5619181,0.153622368,173.3741024,34.94525963
152,12,15,10,2,256,week5_score_sum,0.428921712,4,951,36.49162748,0.181980568,182.9422765,37.31307362
158,12,15,10,1,190,week5_score_sum,0.428921712,4,952,37.51371471,0.185853122,186.5675157,38.33516085
146,12,15,8,6,97,week6_score_sum,-0.577350269,5,953,40.61694877,2.681950407,183.2669518,39.51124081
147,12,15,6,8,246,week6_score_sum,1.347150628,5,954,2.959639843,0.011736022,12.42672635,5.539625076
148,12,15,8,7,154,week6_score_sum,-0.577350269,5,955,42.50339339,2.975028972,189.5910011,41.39768543
149,12,15,10,3,147,week6_score_sum,-0.962250449,5,956,45.68418672,3.800562669,202.8030681,43.84134012
150,12,15,9,5,17,week6_score_sum,1.347150628,5,957,38.33708197,0.739998276,182.9913132,40.9170672
151,12,15,9,4,86,week6_score_sum,-1.347150628,5,958,44.27226602,4.523003096,192.0440976,41.69228078
152,12,15,10,2,256,week6_score_sum,-0.19245009,5,959,43.27840628,2.243804135,199.0211834,42.90983696
158,12,15,10,1,190,week6_score_sum,0.962250449,5,960,41.01992991,1.056871578,190.928269,42.86277651
146,12,15,8,6,97,week7_score_sum,-0.31653976,6,961,29.70035838,0.119689849,148.2091546,29.09413968
148,12,15,8,7,154,week7_score_sum,-1.941262677,6,962,31.34443293,0.155665275,150.1920124,27.62663854
149,12,15,10,3,147,week7_score_sum,0.422043166,6,963,32.75960684,0.136332286,164.3920413,33.56787959
150,12,15,9,5,17,week7_score_sum,-0.464185447,6,964,30.30425439,0.160301159,152.3192195,29.41527318
151,12,15,9,4,86,week7_score_sum,-0.021100681,6,965,30.72890886,0.156956648,153.8639798,30.68849805
